ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
449;0,3786;-0,0753;15025,2257;906,2127;888,9663;default broker;21831,1625;0,0000;0,0000;-1316,6975;1316,6975;-0,0000;COLDPOWER22;-2102,3520;0,0000;0,0000;126,7986;-121,9723;-0,0000;VidyutVanika;-4703,5848;-377,6711;-377,6711;283,6861;-283,6861;-17,2464
450;0,3940;-0,0779;9222,7819;633,8097;611,4024;default broker;22458,8438;0,0000;0,0000;-1543,4206;1543,4206;-0,0000;COLDPOWER22;-1674,2820;0,0000;0,0000;115,0603;-106,9248;-0,0000;VidyutVanika;-11561,7799;-374,2425;-374,2425;794,5507;-794,5507;-22,4073
451;0,5608;-0,1017;2715,2650;268,8024;226,0300;default broker;24715,4146;0,0000;0,0000;-2446,7455;2446,7455;-0,0000;COLDPOWER22;-1059,2620;0,0000;0,0000;104,8635;-71,4913;-0,0000;VidyutVanika;-20940,8876;-442,2122;-442,2122;2073,0796;-2073,0796;-42,7724
452;0,3482;-0,0747;6394,4990;437,0899;417,6817;default broker;25780,6233;0,0000;0,0000;-1762,2098;1762,2098;-0,0000;COLDPOWER22;-972,2920;0,0000;0,0000;66,4601;-60,5580;-0,0000;VidyutVanika;-18413,8323;-311,6711;-311,6711;1258,6599;-1258,6599;-19,4081
453;0,3665;-0,0747;3930,4804;278,2867;244,2762;default broker;25291,8335;0,0000;0,0000;-1790,7179;1790,7179;-0,0000;COLDPOWER22;-764,9920;0,0000;0,0000;54,1631;-40,9241;-0,0000;VidyutVanika;-20596,3611;-504,7837;-504,7837;1458,2680;-1458,2680;-34,0106
454;0,6411;-0,1057;1952,2111;202,5593;96,7266;default broker;25125,1993;0,0000;0,0000;-2606,9629;1634,6408;-0,0000;COLDPOWER22;-248,0220;0,0000;0,0000;25,7345;-8,1613;-0,0000;VidyutVanika;-22924,9662;-311,6711;-311,6711;2378,6692;-1491,4940;-31,1664
455;0,4643;-0,0859;-11716,7711;5577,9618;4319,1677;default broker;24624,0962;0,0000;0,0000;11722,7065;11722,7065;-0,0000;COLDPOWER22;-167,7520;0,0000;0,0000;-79,8611;-79,8611;-0,0000;VidyutVanika;-36173,1153;2594,4418;2594,4418;-17220,8073;-17220,8073;1258,7941
456;0,3723;-0,0829;-24829,1848;9861,3989;8802,8557;default broker;23417,0583;0,0000;0,0000;9300,5451;9300,5451;-0,0000;COLDPOWER22;-555,2620;0,0000;0,0000;-220,5332;-220,5332;-0,0000;VidyutVanika;-47690,9811;2523,4933;2523,4933;-18941,4108;-18941,4108;1058,5433
457;0,4936;-0,0864;-23509,3479;12156,3654;11528,5287;default broker;21185,2997;0,0000;0,0000;10954,6315;10954,6315;-0,0000;COLDPOWER22;-696,9020;0,0000;0,0000;-360,3586;-360,3586;-0,0000;VidyutVanika;-43997,7456;1163,8849;1163,8849;-22750,6383;-22750,6383;627,8367
458;0,4518;-0,0758;-23374,3414;11106,7420;9716,4962;default broker;19816,3563;0,0000;0,0000;9416,1009;9416,1009;-0,0000;COLDPOWER22;-3648,3800;0,0000;0,0000;-1733,5939;-1733,5939;-0,0000;VidyutVanika;-39542,3177;2804,3960;2804,3960;-18789,2491;-18789,2491;1390,2459
459;0,5437;-0,0869;-21862,4975;12364,7545;11199,6938;default broker;18453,9314;0,0000;0,0000;10436,9746;10436,9746;-0,0000;COLDPOWER22;-4155,5040;0,0000;0,0000;-2350,2249;-2350,2249;-0,0000;VidyutVanika;-36160,9249;1990,0544;1990,0544;-20451,5042;-20451,5042;1165,0607
460;0,5279;-0,0884;-6453,7065;3448,8578;2534,5087;default broker;16852,5146;0,0000;0,0000;9005,9762;9005,9762;-0,0000;COLDPOWER22;-4668,1800;0,0000;0,0000;-2494,6733;-2494,6733;-0,0000;VidyutVanika;-18638,0411;1695,8854;1695,8854;-9960,1607;-9960,1607;914,3491
461;0,5146;-0,0973;-7726,3544;4035,5004;2939,4922;default broker;16638,2958;0,0000;0,0000;8690,2368;8690,2368;-0,0000;COLDPOWER22;-5168,9500;0,0000;0,0000;-2699,7596;-2699,7596;-0,0000;VidyutVanika;-19195,7002;2075,9552;2075,9552;-10025,9775;-10025,9775;1096,0082
462;0,5383;-0,1006;-15001,2540;8300,4256;7100,0764;default broker;14129,1666;0,0000;0,0000;7817,8862;7817,8862;-0,0000;COLDPOWER22;-4108,9700;0,0000;0,0000;-2273,5566;-2273,5566;-0,0000;VidyutVanika;-25021,4506;2120,0216;2120,0216;-13844,7552;-13844,7552;1200,3492
463;0,5957;-0,1017;10277,1728;940,0629;616,4518;default broker;11982,3971;0,0000;0,0000;-1096,0414;341,4299;-0,0000;COLDPOWER22;-4290,0600;0,0000;0,0000;392,4159;-122,2422;-0,0000;VidyutVanika;2584,8357;-3807,1472;-3807,1472;-236,4374;236,4374;-323,6111
464;0,5759;-0,1082;36294,8114;2607,9850;2148,7030;default broker;10286,5157;0,0000;0,0000;-739,1436;522,8242;-0,0000;COLDPOWER22;-4569,0790;0,0000;0,0000;328,3139;-232,2288;-0,0000;VidyutVanika;30577,3747;-5292,8796;-5292,8796;-2197,1552;1830,5028;-128,4900
465;0,5574;-0,1094;42837,2871;2852,9674;2418,0931;default broker;9339,8441;0,0000;0,0000;-622,0345;467,9849;-0,0000;COLDPOWER22;-3619,2910;0,0000;0,0000;241,0451;-181,3492;-0,0000;VidyutVanika;37116,7340;-4288,9474;-4288,9474;-2471,9780;1920,6330;31,0508
466;0,6006;-0,0956;45557,4290;2280,2743;2233,0808;default broker;9154,9154;0,0000;0,0000;-458,2286;439,2612;-0,0000;COLDPOWER22;-1058,3519;0,0000;0,0000;52,9734;-50,7807;-0,0000;VidyutVanika;37460,8655;-4980,4477;-4980,4477;-1875,0191;1875,0191;-47,1935
467;0,4243;-0,0745;43623,0791;1348,5521;1387,7166;default broker;9502,7057;0,0000;0,0000;-293,7641;310,8270;-0,0000;COLDPOWER22;-2231,6200;0,0000;0,0000;68,9877;-72,9948;-0,0000;VidyutVanika;36351,9934;-5251,3176;-5251,3176;-1123,7757;1123,7757;39,1645
468;0,4128;-0,0717;44680,9185;1206,2551;1272,2575;default broker;10992,6602;0,0000;0,0000;-296,7699;329,2465;-0,0000;COLDPOWER22;-2585,1680;0,0000;0,0000;69,7920;-77,4296;-0,0000;VidyutVanika;36273,4263;-5352,3460;-5352,3460;-979,2772;979,2772;66,0023
469;0,3701;-0,0670;33029,4863;1122,2870;1108,3720;default broker;12665,8667;0,0000;0,0000;-430,3651;419,6931;-0,0000;COLDPOWER22;-2903,9888;0,0000;0,0000;98,6727;-96,2259;-0,0000;VidyutVanika;23267,6083;-3285,9021;-3285,9021;-790,5946;790,5946;-13,9150
470;0,1842;-0,0390;33436,6984;184,8912;238,3788;default broker;14223,5801;0,0000;0,0000;-78,6505;124,1566;-0,0000;COLDPOWER22;-1795,8345;0,0000;0,0000;9,9302;-15,6757;-0,0000;VidyutVanika;21008,9528;-2070,2045;-2070,2045;-116,1709;116,1709;53,4877
471;0,3037;-0,0719;32676,5076;1281,0024;1266,3802;default broker;17077,8722;0,0000;0,0000;-669,4961;654,2120;-0,0000;COLDPOWER22;-4687,1427;0,0000;0,0000;183,7479;-179,5531;-0,0000;VidyutVanika;20285,7781;-1763,8562;-1763,8562;-795,2542;795,2542;-14,6222
472;0,3060;-0,0718;13319,0595;778,3037;764,1451;default broker;20177,6116;0,0000;0,0000;-1179,0855;1179,0855;-0,0000;COLDPOWER22;-5730,8440;0,0000;0,0000;334,8838;-322,6997;-0,0000;VidyutVanika;-1127,7081;-311,6711;-311,6711;65,8980;-65,8980;-14,1586
473;0,3450;-0,0756;12693,0548;799,0785;789,2462;default broker;20596,0425;0,0000;0,0000;-1296,6032;1296,6032;-0,0000;COLDPOWER22;-7265,1210;0,0000;0,0000;457,3684;-446,1129;-0,0000;VidyutVanika;-637,8667;-194,8711;-194,8711;40,1563;-40,1563;-9,8324
474;0,4839;-0,0746;6736,1665;457,0365;418,6639;default broker;21375,6219;0,0000;0,0000;-1450,2967;1450,2967;-0,0000;COLDPOWER22;-6941,1430;0,0000;0,0000;470,9438;-391,8633;-0,0000;VidyutVanika;-7698,3124;-621,5837;-621,5837;522,3164;-522,3164;-38,3726
475;0,4543;-0,0879;21832,3202;1441,6832;1411,1465;default broker;23314,8992;0,0000;0,0000;-1539,5843;1539,5843;-0,0000;COLDPOWER22;6749,2066;0,0000;0,0000;-445,6795;445,6795;-0,0000;VidyutVanika;-8231,7856;-680,3709;-680,3709;543,5806;-543,5806;-30,5367
476;0,3674;-0,0718;7995,6229;510,3547;478,8306;default broker;24918,7319;0,0000;0,0000;-1590,5443;1590,5443;-0,0000;COLDPOWER22;-6257,4820;0,0000;0,0000;399,4105;-350,0680;-0,0000;VidyutVanika;-10665,6270;-559,0122;-559,0122;680,7791;-680,7791;-31,5242
477;0,3681;-0,0694;7418,9536;459,5193;438,9757;default broker;24295,3496;0,0000;0,0000;-1504,8189;1504,8189;-0,0000;COLDPOWER22;-453,1560;0,0000;0,0000;28,0678;-25,5582;-0,0000;VidyutVanika;-16423,2400;-374,2425;-374,2425;1017,2318;-1017,2318;-20,5436
478;0,4757;-0,0725;5677,9695;379,4736;352,2347;default broker;23996,2290;0,0000;0,0000;-1603,7311;1603,7311;-0,0000;COLDPOWER22;2323,9870;0,0000;0,0000;-155,3182;155,3182;-0,0000;VidyutVanika;-20642,2465;-442,2122;-442,2122;1379,5756;-1379,5756;-27,2389
479;0,4424;-0,0720;3194,4619;219,7262;204,2562;default broker;23734,9085;0,0000;0,0000;-1632,5699;1632,5699;-0,0000;COLDPOWER22;1965,8100;0,0000;0,0000;-135,2153;135,2153;-0,0000;VidyutVanika;-22506,2566;-235,0211;-235,0211;1548,0589;-1548,0589;-15,4700
480;0,3861;-0,0679;-5780,0536;2264,8515;0,0000;default broker;22087,2747;0,0000;0,0000;8654,6598;8654,6598;-0,0000;COLDPOWER22;1867,3800;0,0000;0,0000;731,7127;731,7127;-0,0000;VidyutVanika;-29734,7083;13071,7576;5780,0536;-11651,2240;-11651,2240;2264,8515
481;0,5885;-0,0667;-9505,7186;5684,1938;433,4929;default broker;19934,5066;0,0000;0,0000;11920,3612;11920,3612;-0,0000;COLDPOWER22;1445,7500;0,0000;0,0000;864,5241;864,5241;-0,0000;VidyutVanika;-30885,9752;8769,9950;8769,9950;-18469,0791;-18469,0791;5250,7009
482;0,4150;-0,0693;-26491,9608;11695,7229;8520,4539;default broker;18703,8731;0,0000;0,0000;8257,4226;8257,4226;-0,0000;COLDPOWER22;-2458,8040;0,0000;0,0000;-1085,5176;-1085,5176;-0,0000;VidyutVanika;-42737,0299;6886,4790;6886,4790;-18867,6280;-18867,6280;3175,2690
483;0,5243;-0,0632;-12810,4001;6880,0368;3488,4663;default broker;17187,6036;0,0000;0,0000;9230,8862;9230,8862;-0,0000;COLDPOWER22;-865,6000;0,0000;0,0000;-464,8848;-464,8848;-0,0000;VidyutVanika;-29132,4037;6238,6531;6238,6531;-15646,0383;-15646,0383;3391,5705
484;0,4805;-0,0752;-2509,4298;1212,1433;0,0000;default broker;16481,9333;0,0000;0,0000;7961,3566;7961,3566;-0,0000;COLDPOWER22;-1698,2800;0,0000;0,0000;-820,3293;-820,3293;-0,0000;VidyutVanika;-17293,0831;4053,9168;2509,4298;-8353,1706;-8353,1706;1212,1433
485;0,5240;-0,0915;597,4684;54,2936;-0,0000;default broker;16013,7332;0,0000;0,0000;-1455,2114;1455,2114;-0,0000;COLDPOWER22;-5230,4700;0,0000;0,0000;475,3070;475,3070;-0,0000;VidyutVanika;-10185,7948;-4512,9568;-597,4684;925,6108;-925,6108;-54,2936
486;0,5690;-0,1000;-14662,6259;8558,1506;4828,6838;default broker;13494,8889;0,0000;0,0000;7876,5763;7876,5763;-0,0000;COLDPOWER22;-8713,7300;0,0000;0,0000;-5085,9522;-5085,9522;-0,0000;VidyutVanika;-19443,7848;6299,4101;6299,4101;-11348,7748;-11348,7748;3729,4668
487;0,6565;-0,1207;-4728,6366;3126,6904;0,0000;default broker;11734,0763;0,0000;0,0000;7758,8588;7758,8588;-0,0000;COLDPOWER22;-11241,5030;0,0000;0,0000;-7433,1572;-7433,1572;-0,0000;VidyutVanika;-5221,2099;7101,5515;4728,6366;-3452,3919;-3452,3919;3126,6904
488;0,6082;-0,1179;13541,8286;1413,0293;-0,0000;default broker;9868,2794;0,0000;0,0000;-1029,7108;638,0467;-0,0000;COLDPOWER22;-9875,1300;0,0000;0,0000;1030,4257;-638,4897;-0,0000;VidyutVanika;13548,6792;-4068,8464;-2868,8464;-1413,7441;51,4484;-268,7322
489;0,3753;-0,0750;37029,8848;1406,0581;1382,2952;default broker;9171,1180;0,0000;0,0000;-348,2356;336,4650;-0,0000;COLDPOWER22;2257,6291;0,0000;0,0000;-85,7242;82,8267;-0,0000;VidyutVanika;25601,1377;-4426,8708;-4426,8708;-972,0983;972,0983;-23,7629
490;0,5703;-0,1017;38283,9593;2426,6601;2242,0909;default broker;8908,9369;0,0000;0,0000;-564,7003;478,7992;-0,0000;COLDPOWER22;-7105,3020;0,0000;0,0000;450,3754;-381,8652;-0,0000;VidyutVanika;36480,3244;-5944,8813;-5944,8813;-2312,3352;2312,3352;-184,5692
491;0,4586;-0,0924;40202,7758;2098,5374;2014,2234;default broker;9460,8502;0,0000;0,0000;-493,8452;454,1622;-0,0000;COLDPOWER22;-1701,0380;0,0000;0,0000;88,7922;-81,6573;-0,0000;VidyutVanika;32442,9636;-4969,6738;-4969,6738;-1693,4844;1693,4844;-84,3141
492;0,4388;-0,0822;33732,7446;1634,1941;1554,4952;default broker;10416,3530;0,0000;0,0000;-504,6237;455,4032;-0,0000;COLDPOWER22;-1767,3660;0,0000;0,0000;85,6206;-77,2693;-0,0000;VidyutVanika;25083,7576;-4211,5050;-4211,5050;-1215,1910;1215,1910;-79,6989
493;0,2906;-0,0606;30033,9344;917,2105;913,0009;default broker;12527,5722;0,0000;0,0000;-382,5813;379,0695;-0,0000;COLDPOWER22;-2490,1163;0,0000;0,0000;76,0460;-75,3480;-0,0000;VidyutVanika;19996,4785;-1814,6052;-1814,6052;-610,6752;610,6752;-4,2095
494;0,2495;-0,0413;28376,8410;367,4634;405,6516;default broker;13829,1288;0,0000;0,0000;-179,0791;216,3003;-0,0000;COLDPOWER22;-7483,3130;0,0000;0,0000;96,9045;-117,0459;-0,0000;VidyutVanika;22031,0252;-3097,0967;-3097,0967;-285,2888;285,2888;38,1882
495;0,2055;-0,0359;15880,0328;317,2952;315,0753;default broker;16608,8169;0,0000;0,0000;-331,8568;327,2133;-0,0000;COLDPOWER22;-7015,2449;0,0000;0,0000;140,1700;-138,2086;-0,0000;VidyutVanika;6286,4608;-484,1791;-484,1791;-125,6083;125,6083;-2,2199
496;0,3051;-0,0643;10434,5892;562,1248;546,1124;default broker;19470,5764;0,0000;0,0000;-1048,9052;1048,9052;-0,0000;COLDPOWER22;-8671,3630;0,0000;0,0000;467,1376;-440,5242;-0,0000;VidyutVanika;-364,6242;-365,5622;-365,5622;19,6428;-19,6428;-16,0125
497;0,3171;-0,0644;-898,1651;285,6190;0,0000;default broker;20835,0154;0,0000;0,0000;6625,5931;6625,5931;-0,0000;COLDPOWER22;-11635,1970;0,0000;0,0000;-3700,0251;-3700,0251;-0,0000;VidyutVanika;-10097,9835;12474,5592;898,1651;-3211,1869;-3211,1869;285,6190
498;0,4055;-0,0739;1791,9112;129,2320;34,5767;default broker;22311,0456;0,0000;0,0000;-1609,0648;1609,0648;-0,0000;COLDPOWER22;-12317,0570;0,0000;0,0000;888,3019;412,9623;-0,0000;VidyutVanika;-8202,0773;-1321,1005;-1321,1005;591,5310;-591,5310;-94,6553
499;0,3180;-0,0679;9281,8465;543,9794;516,0937;default broker;24143,5967;0,0000;0,0000;-1414,9793;1414,9793;-0,0000;COLDPOWER22;-5368,6844;0,0000;0,0000;314,6415;-282,3829;-0,0000;VidyutVanika;-9493,0657;-559,0122;-559,0122;556,3583;-556,3583;-27,8858
500;0,3892;-0,0768;9319,1984;629,1686;618,6149;default broker;24969,0882;0,0000;0,0000;-1685,7422;1685,7422;-0,0000;COLDPOWER22;-4854,7970;0,0000;0,0000;327,7627;-316,7669;-0,0000;VidyutVanika;-10795,0929;-180,7925;-180,7925;728,8109;-728,8109;-10,5537
501;0,2803;-0,0642;11691,8282;614,0800;557,9555;default broker;24126,9004;0,0000;0,0000;-1267,1967;1267,1967;-0,0000;COLDPOWER22;-154,6370;0,0000;0,0000;8,1219;-6,6373;-0,0000;VidyutVanika;-12280,4351;-1331,1774;-1331,1774;644,9949;-644,9949;-56,1244
502;0,3448;-0,0679;13876,2903;750,3079;718,8357;default broker;24090,7580;0,0000;0,0000;-1302,6166;1302,6166;-0,0000;COLDPOWER22;5896,1878;0,0000;0,0000;-318,8140;318,8140;-0,0000;VidyutVanika;-16110,6556;-768,3039;-768,3039;871,1227;-871,1227;-31,4722
503;0,2113;-0,0507;2767,2111;132,5233;99,2781;default broker;23556,8814;0,0000;0,0000;-1128,1520;1128,1520;-0,0000;COLDPOWER22;4803,0933;0,0000;0,0000;-230,0228;230,0228;-0,0000;VidyutVanika;-25592,7636;-725,1108;-725,1108;1225,6515;-1225,6515;-33,2452
504;0,2761;-0,0643;-17165,7161;5034,1021;1854,3773;default broker;22612,4700;0,0000;0,0000;6631,4438;6631,4438;-0,0000;COLDPOWER22;1213,8400;0,0000;0,0000;355,9767;355,9767;-0,0000;VidyutVanika;-40992,0261;10605,2560;10605,2560;-12021,5226;-12021,5226;3179,7247
505;0,3650;-0,0737;-21605,8990;8351,9641;5531,8897;default broker;20222,7312;0,0000;0,0000;7817,2876;7817,2876;-0,0000;COLDPOWER22;1511,0900;0,0000;0,0000;584,1261;584,1261;-0,0000;VidyutVanika;-43339,7203;7030,2360;7030,2360;-16753,3778;-16753,3778;2820,0744
506;0,2424;-0,0625;-13850,3342;3549,5625;3469,7051;default broker;18174,6017;0,0000;0,0000;4657,7854;4657,7854;-0,0000;COLDPOWER22;-1561,7590;0,0000;0,0000;-400,2475;-400,2475;-0,0000;VidyutVanika;-30463,1769;2482,5507;295,9500;-7807,1005;-7807,1005;79,8575
507;0,3180;-0,0726;-6418,0054;2082,2862;1521,5559;default broker;16764,9793;0,0000;0,0000;5439,3044;5439,3044;-0,0000;COLDPOWER22;-2560,7040;0,0000;0,0000;-830,8062;-830,8062;-0,0000;VidyutVanika;-20622,2807;1703,5246;1703,5246;-6690,7844;-6690,7844;560,7303
508;0,3867;-0,0798;532,1145;42,1707;-0,0000;default broker;15822,2285;0,0000;0,0000;-1253,9315;1253,9315;-0,0000;COLDPOWER22;-2817,9601;0,0000;0,0000;223,3269;223,3269;-0,0000;VidyutVanika;-12472,1540;-3916,1806;-532,1145;988,4339;-988,4339;-42,1707
509;0,4111;-0,0820;19417,1960;1215,5712;1027,8892;default broker;15022,0091;0,0000;0,0000;-940,4201;650,0218;-0,0000;COLDPOWER22;946,0579;0,0000;0,0000;-59,2259;40,9372;-0,0000;VidyutVanika;3449,1289;-3979,2730;-3979,2730;-215,9252;215,9252;-187,6820
510;0,3321;-0,0699;12730,4657;728,3732;565,4719;default broker;12810,0493;0,0000;0,0000;-732,9266;732,9266;-0,0000;COLDPOWER22;4410,2330;0,0000;0,0000;-252,3314;252,3314;-0,0000;VidyutVanika;-4489,8166;-3401,8326;-3401,8326;256,8847;-256,8847;-162,9013
511;0,4524;-0,0827;16453,4159;1090,1724;984,1441;default broker;11023,0233;0,0000;0,0000;-730,3648;588,2967;-0,0000;COLDPOWER22;4353,2953;0,0000;0,0000;-288,4412;232,3346;-0,0000;VidyutVanika;1077,0973;-2044,9199;-2044,9199;-71,3664;71,3664;-106,0283
512;0,3682;-0,0811;49141,1395;1572,7030;1598,2832;default broker;9141,6934;0,0000;0,0000;-292,5689;302,0862;-0,0000;COLDPOWER22;4433,5454;0,0000;0,0000;-141,8903;146,5060;-0,0000;VidyutVanika;35565,9006;-1651,8826;-1651,8826;-1138,2438;1138,2438;25,5802
513;0,3514;-0,0693;49243,0553;988,5073;1017,4174;default broker;8727,8047;0,0000;0,0000;-175,2023;185,4503;-0,0000;COLDPOWER22;1232,3189;0,0000;0,0000;-24,7376;26,1846;-0,0000;VidyutVanika;39282,9317;-1027,3037;-1027,3037;-788,5673;788,5673;28,9101
514;0,4190;-0,0813;47178,0443;1610,6221;1624,8791;default broker;8921,0968;0,0000;0,0000;-304,5594;309,9512;-0,0000;COLDPOWER22;2926,3537;0,0000;0,0000;-99,9035;101,6721;-0,0000;VidyutVanika;35330,5937;-1204,7375;-1204,7375;-1206,1593;1206,1593;14,2570
515;0,2801;-0,0647;42104,8809;950,3910;989,4219;default broker;9538,4613;0,0000;0,0000;-215,3021;232,9862;-0,0000;COLDPOWER22;70,8152;0,0000;0,0000;-1,5984;1,7297;-0,0000;VidyutVanika;32495,6045;-2259,6086;-2259,6086;-733,4905;733,4905;39,0309
516;0,3051;-0,0688;30356,9318;1166,6554;1156,3102;default broker;10138,7951;0,0000;0,0000;-389,6468;382,7365;-0,0000;COLDPOWER22;176,9632;0,0000;0,0000;-6,8009;6,6803;-0,0000;VidyutVanika;20041,1735;-1124,6089;-1124,6089;-770,2078;770,2078;-10,3452
517;0,1928;-0,0521;36529,6104;567,1902;592,3079;default broker;12315,4308;0,0000;0,0000;-191,2200;208,1561;-0,0000;COLDPOWER22;3182,0135;0,0000;0,0000;-49,4067;53,7826;-0,0000;VidyutVanika;21032,1661;-1273,0912;-1273,0912;-326,5635;326,5635;25,1177
518;0,1641;-0,0515;36880,8586;539,4409;570,3549;default broker;13944,4834;0,0000;0,0000;-203,9601;227,3370;-0,0000;COLDPOWER22;3984,0868;0,0000;0,0000;-58,2736;64,9526;-0,0000;VidyutVanika;18952,2884;-1488,7145;-1488,7145;-277,2072;277,2072;30,9140
519;0,2579;-0,0545;28058,5796;743,0115;743,5340;default broker;17414,2514;0,0000;0,0000;-461,1420;461,7906;-0,0000;COLDPOWER22;6601,2364;0,0000;0,0000;-174,8055;175,0514;-0,0000;VidyutVanika;4043,0918;-472,8707;-472,8707;-107,0640;107,0640;0,5225
520;0,1708;-0,0376;16204,1500;346,2218;344,2011;default broker;21026,1177;0,0000;0,0000;-449,2492;449,2492;-0,0000;COLDPOWER22;3466,1204;0,0000;0,0000;-74,0580;74,0580;-0,0000;VidyutVanika;-8288,0880;-365,5622;-365,5622;177,0853;-177,0853;-2,0207
521;0,1506;-0,0386;29352,1553;270,6608;290,8808;default broker;22669,6359;0,0000;0,0000;-209,0402;240,2734;-0,0000;COLDPOWER22;4585,0303;0,0000;0,0000;-42,2793;48,5963;-0,0000;VidyutVanika;2097,4891;-1060,2631;-1060,2631;-19,3413;19,3413;20,2200
522;0,2411;-0,0432;26710,8694;441,6191;454,6840;default broker;23153,6219;0,0000;0,0000;-382,8060;382,8060;-0,0000;COLDPOWER22;3718,0911;0,0000;0,0000;-61,4724;61,4724;-0,0000;VidyutVanika;-160,8436;-1506,7774;-1506,7774;2,6593;-2,6593;13,0649
523;0,1552;-0,0394;29223,0621;297,7262;332,2739;default broker;24206,7970;0,0000;0,0000;-246,6202;303,8551;-0,0000;COLDPOWER22;3156,8002;0,0000;0,0000;-32,1617;39,6256;-0,0000;VidyutVanika;1859,4650;-2031,8391;-2031,8391;-18,9443;18,9443;34,5477
524;0,1585;-0,0361;25465,0048;271,9219;288,6697;default broker;25876,2826;0,0000;0,0000;-276,3137;276,3137;-0,0000;COLDPOWER22;360,1000;0,0000;0,0000;-3,8452;3,8452;-0,0000;VidyutVanika;-771,3778;-1235,9209;-1235,9209;8,2370;-8,2370;16,7477
525;0,1343;-0,0425;25344,1315;434,2513;449,0740;default broker;24541,6353;0,0000;0,0000;-420,5011;449,2079;-0,0000;COLDPOWER22;-4,1116;0,0000;0,0000;0,0704;-0,0753;-0,0000;VidyutVanika;806,6077;-2680,8734;-2680,8734;-13,8206;13,8206;14,8227
526;0,1178;-0,0396;26537,0954;346,1753;376,7364;default broker;24630,1823;0,0000;0,0000;-321,2997;378,0298;-0,0000;COLDPOWER22;-442,1875;0,0000;0,0000;5,7683;-6,7868;-0,0000;VidyutVanika;2349,1006;-2879,7664;-2879,7664;-30,6439;30,6439;30,5612
527;0,1268;-0,0373;1673,5953;59,5737;-0,0000;default broker;24087,6676;0,0000;0,0000;-857,4297;857,4297;-0,0000;COLDPOWER22;-998,6444;0,0000;0,0000;35,5480;35,5480;-0,0000;VidyutVanika;-21415,4279;-2617,3108;-1673,5953;762,3081;-762,3081;-59,5737
528;0,1195;-0,0378;2112,3464;75,4227;-0,0000;default broker;22467,3539;0,0000;0,0000;-802,2114;802,2114;-0,0000;COLDPOWER22;-1553,5420;0,0000;0,0000;55,4702;55,4702;-0,0000;VidyutVanika;-18801,4655;-2908,5412;-2112,3464;671,3185;-671,3185;-75,4227
529;0,1335;-0,0356;-11061,2145;1599,2135;1599,2135;default broker;20230,3301;0,0000;0,0000;2924,8703;2924,8703;-0,0000;COLDPOWER22;-1562,5820;0,0000;0,0000;-225,9157;-225,9157;-0,0000;VidyutVanika;-29728,9626;1867,1480;0,0000;-4298,1681;-4298,1681;-0,0000
530;0,1133;-0,0418;10849,4784;335,3094;124,5173;default broker;19141,0204;0,0000;0,0000;-591,5643;591,5643;-0,0000;COLDPOWER22;-2510,4220;0,0000;0,0000;77,5860;19,9628;-0,0000;VidyutVanika;-5781,1200;-7617,1725;-7617,1725;178,6689;-178,6689;-210,7921
531;0,1097;-0,0421;764,3758;31,5582;-0,0000;default broker;17654,0754;0,0000;0,0000;-728,8707;728,8707;-0,0000;COLDPOWER22;-2712,9320;0,0000;0,0000;112,0068;112,0068;-0,0000;VidyutVanika;-14176,7677;-7475,8719;-764,3758;585,3057;-585,3057;-31,5582
532;0,1090;-0,0443;3622,4007;147,4518;-0,0000;default broker;16432,2522;0,0000;0,0000;-668,8839;668,8839;-0,0000;COLDPOWER22;-2600,3490;0,0000;0,0000;105,8486;105,8486;-0,0000;VidyutVanika;-10209,5025;-7479,6098;-3622,4007;415,5835;-415,5835;-147,4518
533;0,1382;-0,0464;9583,0640;352,8047;139,3096;default broker;15789,5597;0,0000;0,0000;-581,2995;581,2995;-0,0000;COLDPOWER22;-6,7050;0,0000;0,0000;0,2468;0,0519;-0,0000;VidyutVanika;-6199,7906;-6356,1844;-6356,1844;228,2480;-228,2480;-213,4951
534;0,1444;-0,0469;13807,1638;457,4214;293,0269;default broker;13662,2081;0,0000;0,0000;-452,6191;452,6191;-0,0000;COLDPOWER22;3260,4369;0,0000;0,0000;-108,0159;108,0159;-0,0000;VidyutVanika;-3115,4812;-6392,9310;-6392,9310;103,2136;-103,2136;-164,3945
535;0,1378;-0,0468;27470,2519;532,1532;548,4885;default broker;11408,9347;0,0000;0,0000;-221,0137;234,5824;-0,0000;COLDPOWER22;2765,7941;0,0000;0,0000;-53,5789;56,8683;-0,0000;VidyutVanika;13295,5232;-3803,8963;-3803,8963;-257,5606;257,5606;16,3354
536;0,1397;-0,0492;51537,4018;-118,0402;121,3501;default broker;9683,7935;0,0000;0,0000;22,1796;67,7825;-0,0000;COLDPOWER22;926,1543;0,0000;0,0000;2,1212;6,4827;-0,0000;VidyutVanika;40927,4540;-4891,9209;-4891,9209;93,7394;-93,7394;239,3904
