ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
431;0,1393;-0,0353;22867,3206;283,4445;24,1238;default broker;23660,4574;0,0000;0,0000;-293,2756;-4,5463;-0,0000;COLDPOWER22;-1243,7955;0,0000;0,0000;15,4171;0,2390;-0,0000;IS3;-11,0458;0,0000;0,0000;0,1369;0,0021;-0,0000;TUC_TAC22;461,7045;-856,6367;-856,6367;-5,7229;-1,5126;44,9917
432;0,2402;-0,0517;45150,5363;294,2068;56,4245;default broker;22429,8954;0,0000;0,0000;-146,1561;-283,3926;-0,0000;COLDPOWER22;24326,4641;0,0000;0,0000;-158,5144;-307,3550;-0,0000;IS3;-131,3937;0,0000;0,0000;0,8562;0,3985;-0,0000;TUC_TAC22;-1474,4295;-1627,0417;-1627,0417;9,6076;18,6288;313,7776
433;0,1988;-0,0363;20543,2453;323,2861;-0,0000;default broker;19977,7207;0,0000;0,0000;-314,3865;314,3865;-0,0000;COLDPOWER22;-2364,2830;0,0000;0,0000;37,2064;-37,2064;-0,0000;IS3;-124,1416;0,0000;0,0000;1,9536;-1,9536;-0,0000;TUC_TAC22;3053,9492;-5238,3066;0,0000;-48,0596;48,0596;-0,0000
434;0,1615;-0,0354;11629,7954;276,0302;-0,0000;default broker;19003,9749;0,0000;0,0000;-451,0545;451,0545;-0,0000;COLDPOWER22;-7211,7375;0,0000;0,0000;171,1687;-171,1687;-0,0000;IS3;-206,7802;0,0000;0,0000;4,9079;-4,9079;-0,0000;TUC_TAC22;44,3382;-7221,5546;0,0000;-1,0524;1,0524;-0,0000
435;0,2052;-0,0364;-9596,0052;2061,1791;1699,1698;default broker;17761,5793;0,0000;0,0000;3815,1079;3815,1079;-0,0000;COLDPOWER22;-28194,0715;0,0000;0,0000;-6055,9606;-6055,9606;-0,0000;IS3;-245,5948;0,0000;0,0000;-52,7527;-52,7527;-0,0000;TUC_TAC22;1082,0817;1625,0618;1625,0618;232,4263;232,4263;362,0093
436;0,1919;-0,0496;-11568,0429;2353,2483;1966,6582;default broker;16511,1152;0,0000;0,0000;3358,8010;3358,8010;-0,0000;COLDPOWER22;-31056,2826;0,0000;0,0000;-6317,6758;-6317,6758;-0,0000;IS3;3321,9808;0,0000;0,0000;675,7795;675,7795;-0,0000;TUC_TAC22;-344,8563;1813,4339;1813,4339;-70,1530;-70,1530;386,5901
437;0,2525;-0,0475;-39548,5240;11550,4795;10674,0168;default broker;15882,6278;0,0000;0,0000;4638,6552;4638,6552;-0,0000;COLDPOWER22;-34030,4675;0,0000;0,0000;-9938,8846;-9938,8846;-0,0000;IS3;-430,1676;0,0000;0,0000;-125,6341;-125,6341;-0,0000;TUC_TAC22;-20970,5166;2664,4865;2664,4865;-6124,6160;-6124,6160;876,4627
438;0,2550;-0,0484;-21619,6349;5980,8554;5128,2452;default broker;13242,5820;0,0000;0,0000;3663,4276;3663,4276;-0,0000;COLDPOWER22;-33058,2180;0,0000;0,0000;-9145,2248;-9145,2248;-0,0000;IS3;1718,7544;0,0000;0,0000;475,4762;475,4762;-0,0000;TUC_TAC22;-3522,7533;2886,5536;2886,5536;-974,5344;-974,5344;852,6102
439;0,2543;-0,0465;-41471,2891;12267,9701;10194,9130;default broker;10736,5250;0,0000;0,0000;3176,0616;3176,0616;-0,0000;COLDPOWER22;-36713,3316;0,0000;0,0000;-10860,4788;-10860,4788;-0,0000;IS3;14925,8182;0,0000;0,0000;4415,3316;4415,3316;-0,0000;TUC_TAC22;-30420,3006;6262,4980;6262,4980;-8998,8845;-8998,8845;2073,0571
440;0,2644;-0,0475;-16074,1188;4507,8167;2759,3548;default broker;8733,3871;0,0000;0,0000;2449,1861;2449,1861;-0,0000;COLDPOWER22;-32939,4783;0,0000;0,0000;-9237,5286;-9237,5286;-0,0000;IS3;16753,6542;0,0000;0,0000;4698,3853;4698,3853;-0,0000;TUC_TAC22;-8621,6817;6018,9128;6018,9128;-2417,8595;-2417,8595;1748,4619
441;0,2489;-0,0407;-24009,6257;6552,6756;4949,5688;default broker;8449,5700;0,0000;0,0000;2306,0456;2306,0456;-0,0000;COLDPOWER22;-31420,1566;0,0000;0,0000;-8575,1480;-8575,1480;-0,0000;IS3;25833,1907;0,0000;0,0000;7050,3606;7050,3606;-0,0000;TUC_TAC22;-26872,2298;5500,8781;5500,8781;-7333,9338;-7333,9338;1603,1068
442;0,1984;-0,0370;-1407,4659;281,1779;0,0000;default broker;8104,1028;0,0000;0,0000;1619,0052;1619,0052;-0,0000;COLDPOWER22;-32240,6032;0,0000;0,0000;-6440,8985;-6440,8985;-0,0000;IS3;35134,4099;0,0000;0,0000;7019,0116;7019,0116;-0,0000;TUC_TAC22;-12405,3753;6105,4597;1407,4659;-2478,2962;-2478,2962;281,1779
443;0,2289;-0,0368;-7018,9714;1655,6318;378,7064;default broker;8860,9776;0,0000;0,0000;2090,1234;2090,1234;-0,0000;COLDPOWER22;-37583,5260;0,0000;0,0000;-8865,1853;-8865,1853;-0,0000;IS3;30441,9763;0,0000;0,0000;7180,6398;7180,6398;-0,0000;TUC_TAC22;-8738,3993;5376,0186;5376,0186;-2061,2097;-2061,2097;1276,9254
444;0,2089;-0,0373;-7176,6508;1550,8341;291,2033;default broker;9676,0841;0,0000;0,0000;2090,9477;2090,9477;-0,0000;COLDPOWER22;-34874,8542;0,0000;0,0000;-7536,2611;-7536,2611;-0,0000;IS3;26879,9713;0,0000;0,0000;5808,6116;5808,6116;-0,0000;TUC_TAC22;-8857,8520;5791,9626;5791,9626;-1914,1323;-1914,1323;1259,6308
445;0,2386;-0,0503;-15798,6670;4018,6269;1896,0829;default broker;11684,6130;0,0000;0,0000;2972,1559;2972,1559;-0,0000;COLDPOWER22;-32913,1716;0,0000;0,0000;-8371,9568;-8371,9568;-0,0000;IS3;29928,6994;0,0000;0,0000;7612,8117;7612,8117;-0,0000;TUC_TAC22;-24498,8079;8099,3261;8099,3261;-6231,6377;-6231,6377;2122,5440
446;0,1695;-0,0388;-2088,0802;358,2645;0,0000;default broker;13331,9724;0,0000;0,0000;2287,4470;2287,4470;-0,0000;COLDPOWER22;-39125,5996;0,0000;0,0000;-6713,0154;-6713,0154;-0,0000;IS3;34549,6815;0,0000;0,0000;5927,8975;5927,8975;-0,0000;TUC_TAC22;-10844,1344;6283,7305;2088,0802;-1860,5936;-1860,5936;358,2645
447;0,1489;-0,0376;10890,3674;290,7942;290,7942;default broker;15635,1359;0,0000;0,0000;-417,4888;417,4888;-0,0000;COLDPOWER22;-14051,8471;0,0000;0,0000;375,2119;-375,2119;-0,0000;IS3;17244,3714;0,0000;0,0000;-460,4585;460,4585;-0,0000;TUC_TAC22;-7937,2929;-561,6196;0,0000;211,9413;-211,9413;-0,0000
448;0,1644;-0,0368;12101,9345;298,9067;-0,0000;default broker;17387,5725;0,0000;0,0000;-429,4571;429,4571;-0,0000;COLDPOWER22;-8612,7327;0,0000;0,0000;212,7266;-212,7266;-0,0000;IS3;8539,3528;0,0000;0,0000;-210,9142;210,9142;-0,0000;TUC_TAC22;-5212,2581;-478,5918;0,0000;128,7380;-128,7380;-0,0000
449;0,2000;-0,0354;15514,1530;309,2020;-0,0000;default broker;17920,6522;0,0000;0,0000;-357,1643;357,1643;-0,0000;COLDPOWER22;-3489,1008;0,0000;0,0000;69,5389;-69,5389;-0,0000;IS3;870,8011;0,0000;0,0000;-17,3553;17,3553;-0,0000;TUC_TAC22;211,8005;-2786,2792;0,0000;-4,2213;4,2213;-0,0000
450;0,2091;-0,0369;16227,7836;335,2567;-0,0000;default broker;19643,2963;0,0000;0,0000;-405,8192;405,8192;-0,0000;COLDPOWER22;-1127,6363;0,0000;0,0000;23,2963;-23,2963;-0,0000;IS3;-1044,5568;0,0000;0,0000;21,5799;-21,5799;-0,0000;TUC_TAC22;-1243,3195;-3892,0234;0,0000;25,6863;-25,6863;-0,0000
451;0,2659;-0,0475;16172,8729;506,6496;506,6496;default broker;20993,0834;0,0000;0,0000;-657,6530;657,6530;-0,0000;COLDPOWER22;1546,6930;0,0000;0,0000;-48,4534;48,4534;-0,0000;IS3;-863,1803;0,0000;0,0000;27,0410;-27,0410;-0,0000;TUC_TAC22;-5503,7232;-2033,0012;0,0000;172,4158;-172,4158;-0,0000
452;0,2707;-0,0361;53844,0547;-957,7931;-522,7828;default broker;22193,4893;0,0000;0,0000;394,7840;-809,3550;-0,0000;COLDPOWER22;33903,6584;0,0000;0,0000;603,0878;-1236,4030;-0,0000;IS3;-376,4590;0,0000;0,0000;-6,6966;7,6776;-0,0000;TUC_TAC22;-1876,6340;-1250,0153;-1250,0153;-33,3821;68,4373;751,2792
453;0,2543;-0,0474;-1755,3641;449,4955;0,0000;default broker;21679,3248;0,0000;0,0000;5551,4170;5551,4170;-0,0000;COLDPOWER22;-21594,7312;0,0000;0,0000;-5529,7551;-5529,7551;-0,0000;IS3;-305,2975;0,0000;0,0000;-78,1774;-78,1774;-0,0000;TUC_TAC22;-1534,6603;7260,9367;1755,3641;-392,9799;-392,9799;449,4955
454;0,2271;-0,0372;43609,0389;-277,4178;-105,2243;default broker;21727,9846;0,0000;0,0000;138,2220;-541,5670;-0,0000;COLDPOWER22;26097,3877;0,0000;0,0000;166,0179;-650,4737;-0,0000;IS3;4877,5640;0,0000;0,0000;31,0285;-121,5726;-0,0000;TUC_TAC22;-9093,8973;-1168,9887;-1168,9887;-57,8506;226,6641;506,4253
455;0,1741;-0,0427;13110,5143;388,2067;388,2067;default broker;21243,2595;0,0000;0,0000;-629,0200;629,0200;-0,0000;COLDPOWER22;-5260,3486;0,0000;0,0000;155,7607;-155,7607;-0,0000;IS3;4824,6354;0,0000;0,0000;-142,8591;142,8591;-0,0000;TUC_TAC22;-7697,0320;-1824,4022;0,0000;227,9117;-227,9117;-0,0000
456;0,2314;-0,0353;54714,6619;-1064,3185;-534,2932;default broker;19971,3484;0,0000;0,0000;388,4859;-753,9948;-0,0000;COLDPOWER22;33900,8814;0,0000;0,0000;659,4454;-1279,8879;-0,0000;IS3;5136,8558;0,0000;0,0000;99,9229;-193,9359;-0,0000;TUC_TAC22;-4294,4237;-2676,0130;-2676,0130;-83,5358;162,1309;834,3377
457;0,1932;-0,0357;13127,1721;296,9660;-0,0000;default broker;18426,3257;0,0000;0,0000;-416,8447;416,8447;-0,0000;COLDPOWER22;-2411,0592;0,0000;0,0000;54,5436;-54,5436;-0,0000;IS3;-4,3180;0,0000;0,0000;0,0977;-0,0977;-0,0000;TUC_TAC22;-2883,7764;-5372,7847;0,0000;65,2375;-65,2375;-0,0000
458;0,1646;-0,0362;-1460,1694;242,4919;0,0000;default broker;17640,6616;0,0000;0,0000;2929,6034;2929,6034;-0,0000;COLDPOWER22;9958,0432;0,0000;0,0000;1653,7428;1653,7428;-0,0000;IS3;38,4926;0,0000;0,0000;6,3925;6,3925;-0,0000;TUC_TAC22;-29097,3669;2774,4950;1460,1694;-4832,2306;-4832,2306;242,4919
459;0,1524;-0,0355;18261,7248;314,9378;-0,0000;default broker;16906,4663;0,0000;0,0000;-291,5653;291,5653;-0,0000;COLDPOWER22;26177,5633;0,0000;0,0000;-451,4527;451,4527;-0,0000;IS3;-137,2765;0,0000;0,0000;2,3674;-2,3674;-0,0000;TUC_TAC22;-24685,0284;-7018,8103;0,0000;425,7127;-425,7127;-0,0000
460;0,1460;-0,0358;12414,7411;290,0270;-0,0000;default broker;16306,3844;0,0000;0,0000;-380,9416;380,9416;-0,0000;COLDPOWER22;9716,2762;0,0000;0,0000;-226,9868;226,9868;-0,0000;IS3;137,0378;0,0000;0,0000;-3,2014;3,2014;-0,0000;TUC_TAC22;-13744,9574;-8276,2773;0,0000;321,1028;-321,1028;-0,0000
461;0,1478;-0,0368;29745,1797;209,1077;24,2997;default broker;15885,9776;0,0000;0,0000;-111,6780;-156,2388;-0,0000;COLDPOWER22;28786,6625;0,0000;0,0000;-202,3694;-283,1172;-0,0000;IS3;58,0019;0,0000;0,0000;-0,4078;-0,5704;-0,0000;TUC_TAC22;-14985,4622;-6206,4426;-6206,4426;105,3474;147,3822;142,3033
462;0,2035;-0,0426;31135,4500;357,6019;-0,0000;default broker;13766,2208;0,0000;0,0000;-158,1100;-69,1639;-0,0000;COLDPOWER22;23676,7904;0,0000;0,0000;-271,9365;-118,9563;-0,0000;IS3;6963,9730;0,0000;0,0000;-79,9837;-34,9882;-0,0000;TUC_TAC22;-13271,5343;-6682,9045;-3586,8707;152,4284;66,6785;57,6167
463;0,1844;-0,0377;34398,2651;113,8547;56,5100;default broker;11023,5135;0,0000;0,0000;-36,4867;-7,9862;-0,0000;COLDPOWER22;16117,6862;0,0000;0,0000;-53,3479;-11,6768;-0,0000;IS3;5061,9745;0,0000;0,0000;-16,7546;-3,6672;-0,0000;TUC_TAC22;2195,0908;-3694,1942;-3694,1942;-7,2655;-31,4967;283,8293
464;0,1641;-0,0361;24079,8583;289,6442;-0,0000;default broker;8957,4273;0,0000;0,0000;-107,7443;128,1418;-0,0000;COLDPOWER22;-5679,7415;0,0000;0,0000;68,3187;-81,2524;-0,0000;IS3;17500,7123;0,0000;0,0000;-210,5071;250,3591;-0,0000;TUC_TAC22;3301,4602;-3737,4828;-3043,7469;-39,7116;-12,5376;27,4169
465;0,1885;-0,0366;14203,3543;318,4216;-0,0000;default broker;8521,1838;0,0000;0,0000;-191,0344;191,0344;-0,0000;COLDPOWER22;-21930,5446;0,0000;0,0000;491,6557;-491,6557;-0,0000;IS3;15137,9330;0,0000;0,0000;-339,3737;339,3737;-0,0000;TUC_TAC22;12474,7822;-3895,5924;0,0000;-279,6692;279,6692;-0,0000
466;0,1690;-0,0395;25493,8877;358,1946;-0,0000;default broker;8705,5690;0,0000;0,0000;-122,3151;129,5893;-0,0000;COLDPOWER22;-21792,7887;0,0000;0,0000;306,1934;-324,4030;-0,0000;IS3;34996,6931;0,0000;0,0000;-491,7110;520,9536;-0,0000;TUC_TAC22;3584,4143;-3978,1960;-1022,0174;-50,3618;-5,0140;10,6511
467;0,1725;-0,0352;19067,0073;307,7256;-0,0000;default broker;9091,7349;0,0000;0,0000;-146,7330;146,7330;-0,0000;COLDPOWER22;-24208,3585;0,0000;0,0000;390,7027;-390,7027;-0,0000;IS3;33263,7834;0,0000;0,0000;-536,8497;536,8497;-0,0000;TUC_TAC22;919,8475;-4803,0391;0,0000;-14,8456;14,8456;-0,0000
468;0,1434;-0,0357;36606,6469;-33,1722;42,4829;default broker;10152,6088;0,0000;0,0000;9,2001;-10,5197;-0,0000;COLDPOWER22;-22107,7630;0,0000;0,0000;-20,0336;22,9071;-0,0000;IS3;42130,7755;0,0000;0,0000;38,1780;-43,6541;-0,0000;TUC_TAC22;6431,0256;-4659,4175;-4659,4175;5,8277;-118,3537;386,5686
469;0,1519;-0,0352;24368,6669;264,1547;21,4915;default broker;12437,0939;0,0000;0,0000;-134,8173;-63,5763;-0,0000;COLDPOWER22;-16866,5963;0,0000;0,0000;182,8328;-12,5342;-0,0000;IS3;38570,2741;0,0000;0,0000;-418,0992;-197,1646;-0,0000;TUC_TAC22;-9772,1048;-2637,6957;-2637,6957;105,9290;49,9533;60,8367
470;0,1327;-0,0353;33962,5833;47,0193;41,9220;default broker;14080,8351;0,0000;0,0000;-19,4941;-49,5639;-0,0000;COLDPOWER22;-14484,3746;0,0000;0,0000;20,0528;50,9843;-0,0000;IS3;28405,9984;0,0000;0,0000;-39,3265;-99,9878;-0,0000;TUC_TAC22;5960,1244;-2295,3718;-2295,3718;-8,2515;-94,0779;300,4891
471;0,1444;-0,0350;10346,9185;255,2988;-0,0000;default broker;16418,6417;0,0000;0,0000;-405,1118;405,1118;-0,0000;COLDPOWER22;-3645,8615;0,0000;0,0000;89,9576;-89,9576;-0,0000;IS3;18486,3238;0,0000;0,0000;-456,1296;456,1296;-0,0000;TUC_TAC22;-20912,1855;-1172,5202;0,0000;515,9850;-515,9850;-0,0000
472;0,1324;-0,0353;22577,3805;287,5835;13,0975;default broker;18522,7753;0,0000;0,0000;-235,9373;-53,1455;-0,0000;COLDPOWER22;-3411,9451;0,0000;0,0000;43,4603;-0,9418;-0,0000;IS3;10026,2268;0,0000;0,0000;-127,7109;-28,7672;-0,0000;TUC_TAC22;-2559,6764;-1408,6898;-1408,6898;32,6043;7,3442;30,6187
473;0,1643;-0,0373;30556,3835;204,8492;54,9547;default broker;20312,2694;0,0000;0,0000;-136,1729;-23,1146;-0,0000;COLDPOWER22;5150,0024;0,0000;0,0000;-34,5255;-5,8605;-0,0000;IS3;2179,8853;0,0000;0,0000;-14,6139;-2,4806;-0,0000;TUC_TAC22;2914,2264;-2187,9993;-2187,9993;-19,5369;-30,0662;184,5301
474;0,1529;-0,0366;31484,6340;159,4845;52,8852;default broker;21608,9252;0,0000;0,0000;-109,4594;21,4149;-0,0000;COLDPOWER22;6377,2409;0,0000;0,0000;-32,3037;6,3200;-0,0000;IS3;265,9447;0,0000;0,0000;-1,3471;0,2636;-0,0000;TUC_TAC22;3232,5232;-4447,4695;-4447,4695;-16,3742;-38,9282;217,1202
475;0,1421;-0,0356;31814,4025;120,3347;54,4898;default broker;22934,9426;0,0000;0,0000;-86,7490;-53,0964;-0,0000;COLDPOWER22;5537,5337;0,0000;0,0000;-20,9451;-12,8199;-0,0000;IS3;-272,2847;0,0000;0,0000;1,0299;0,6304;-0,0000;TUC_TAC22;3614,2109;-2236,0730;-2236,0730;-13,6704;-47,7968;243,5061
476;0,2474;-0,0497;-4655,3814;1173,3435;0,0000;default broker;23703,2721;0,0000;0,0000;5974,1789;5974,1789;-0,0000;COLDPOWER22;-25729,1291;0,0000;0,0000;-6484,7764;-6484,7764;-0,0000;IS3;-67,3162;0,0000;0,0000;-16,9664;-16,9664;-0,0000;TUC_TAC22;-2562,2082;7717,1558;4655,3814;-645,7796;-645,7796;1173,3435
477;0,2320;-0,0384;44344,6420;-263,2462;-69,8074;default broker;23442,6949;0,0000;0,0000;139,1645;-212,2564;-0,0000;COLDPOWER22;19170,7710;0,0000;0,0000;113,8048;-173,5773;-0,0000;IS3;-100,8221;0,0000;0,0000;-0,5985;0,9129;-0,0000;TUC_TAC22;1831,9982;-2220,7989;-2220,7989;10,8754;-45,6601;545,1650
478;0,1502;-0,0357;25001,0807;267,8249;23,8754;default broker;23382,0675;0,0000;0,0000;-250,4812;15,6944;-0,0000;COLDPOWER22;575,6561;0,0000;0,0000;-6,1667;0,3864;-0,0000;IS3;-106,6959;0,0000;0,0000;1,1430;-0,0716;-0,0000;TUC_TAC22;1150,0531;-2560,9687;-2560,9687;-12,3200;-6,1308;67,1622
479;0,1735;-0,0360;23567,4259;291,8895;15,9922;default broker;22833,9114;0,0000;0,0000;-282,8047;-76,4740;-0,0000;COLDPOWER22;1230,8743;0,0000;0,0000;-15,2447;-4,1224;-0,0000;IS3;5014,2967;0,0000;0,0000;-62,1035;-16,7936;-0,0000;TUC_TAC22;-5511,6564;-1538,3741;-1538,3741;68,2635;18,4593;38,8183
480;0,1708;-0,0351;21689,1430;290,9177;3,0112;default broker;21511,6981;0,0000;0,0000;-288,5376;-43,8501;-0,0000;COLDPOWER22;1652,6948;0,0000;0,0000;-22,1677;-3,3689;-0,0000;IS3;5280,5423;0,0000;0,0000;-70,8282;-10,7640;-0,0000;TUC_TAC22;-6755,7922;-1456,6735;-1456,6735;90,6158;13,7712;13,9898
481;0,2107;-0,0365;-568,8213;120,1761;0,0000;default broker;19680,3425;0,0000;0,0000;4157,9085;4157,9085;-0,0000;COLDPOWER22;-14536,2887;0,0000;0,0000;-3071,1131;-3071,1131;-0,0000;IS3;183,1795;0,0000;0,0000;38,7007;38,7007;-0,0000;TUC_TAC22;-5896,0546;5298,2215;568,8213;-1245,6722;-1245,6722;120,1761
482;0,1508;-0,0351;10578,8058;259,2256;-0,0000;default broker;18541,1413;0,0000;0,0000;-454,3366;454,3366;-0,0000;COLDPOWER22;-1357,3803;0,0000;0,0000;33,2616;-33,2616;-0,0000;IS3;318,0205;0,0000;0,0000;-7,7929;7,7929;-0,0000;TUC_TAC22;-6922,9757;-6705,6555;0,0000;169,6423;-169,6423;-0,0000
483;0,1956;-0,0356;7592,2077;212,8333;212,8333;default broker;17457,3547;0,0000;0,0000;-489,3841;489,3841;-0,0000;COLDPOWER22;-6809,9868;0,0000;0,0000;190,9052;-190,9052;-0,0000;IS3;341,3766;0,0000;0,0000;-9,5699;9,5699;-0,0000;TUC_TAC22;-3396,5368;-7258,0773;0,0000;95,2155;-95,2155;-0,0000
484;0,1384;-0,0351;10631,8908;259,6932;-0,0000;default broker;16310,9582;0,0000;0,0000;-398,4093;398,4093;-0,0000;COLDPOWER22;-4170,1510;0,0000;0,0000;101,8596;-101,8596;-0,0000;IS3;529,6598;0,0000;0,0000;-12,9374;12,9374;-0,0000;TUC_TAC22;-2038,5762;-8092,1786;0,0000;49,7940;-49,7940;-0,0000
485;0,1584;-0,0363;8481,7505;235,5488;235,5488;default broker;15778,8893;0,0000;0,0000;-438,1994;438,1994;-0,0000;COLDPOWER22;-9244,5517;0,0000;0,0000;256,7327;-256,7327;-0,0000;IS3;702,1080;0,0000;0,0000;-19,4984;19,4984;-0,0000;TUC_TAC22;1245,3048;-6612,3462;0,0000;-34,5837;34,5837;-0,0000
486;0,1442;-0,0352;9895,4611;250,4926;250,4926;default broker;13231,1976;0,0000;0,0000;-334,9331;334,9331;-0,0000;COLDPOWER22;-8165,4662;0,0000;0,0000;206,6997;-206,6997;-0,0000;IS3;3487,6542;0,0000;0,0000;-88,2861;88,2861;-0,0000;TUC_TAC22;1342,0755;-6600,8437;0,0000;-33,9732;33,9732;-0,0000
487;0,2376;-0,0517;11288,9372;455,8217;455,8217;default broker;10515,2117;0,0000;0,0000;-424,5804;424,5804;-0,0000;COLDPOWER22;-24082,9163;0,0000;0,0000;972,4135;-972,4135;-0,0000;IS3;18578,2294;0,0000;0,0000;-750,1467;750,1467;-0,0000;TUC_TAC22;6278,4123;-3333,4461;0,0000;-253,5080;253,5080;-0,0000
488;0,2233;-0,0382;13429,3430;333,1169;-0,0000;default broker;8762,0519;0,0000;0,0000;-217,3440;217,3440;-0,0000;COLDPOWER22;-22846,3152;0,0000;0,0000;566,7063;-566,7063;-0,0000;IS3;26677,8685;0,0000;0,0000;-661,7485;661,7485;-0,0000;TUC_TAC22;835,7378;-3152,8822;0,0000;-20,7306;20,7306;-0,0000
489;0,1808;-0,0353;12671,8997;286,1470;-0,0000;default broker;8030,9150;0,0000;0,0000;-181,3479;181,3479;-0,0000;COLDPOWER22;-30670,7698;0,0000;0,0000;692,5836;-692,5836;-0,0000;IS3;32694,4789;0,0000;0,0000;-738,2814;738,2814;-0,0000;TUC_TAC22;2617,2757;-3690,6052;0,0000;-59,1013;59,1013;-0,0000
490;0,1334;-0,0355;3770,6044;119,4887;119,4887;default broker;8292,9552;0,0000;0,0000;-262,8000;262,8000;-0,0000;COLDPOWER22;-28540,5019;0,0000;0,0000;904,4356;-904,4356;-0,0000;IS3;21811,8160;0,0000;0,0000;-691,2066;691,2066;-0,0000;TUC_TAC22;2206,3351;-3769,4348;0,0000;-69,9178;69,9178;-0,0000
491;0,2149;-0,0496;-16873,3699;3910,9404;2608,3637;default broker;8548,2207;0,0000;0,0000;1981,3222;1981,3222;-0,0000;COLDPOWER22;-40682,1453;0,0000;0,0000;-9429,3817;-9429,3817;-0,0000;IS3;22423,7290;0,0000;0,0000;5197,4128;5197,4128;-0,0000;TUC_TAC22;-7163,1743;5353,7568;5353,7568;-1660,2936;-1660,2936;1302,5767
492;0,1502;-0,0357;13213,6530;297,3697;-0,0000;default broker;9603,4934;0,0000;0,0000;-216,1240;216,1240;-0,0000;COLDPOWER22;-26776,9157;0,0000;0,0000;602,6072;-602,6072;-0,0000;IS3;33100,8108;0,0000;0,0000;-744,9248;744,9248;-0,0000;TUC_TAC22;-2713,7355;-3884,5605;0,0000;61,0719;-61,0719;-0,0000
493;0,1424;-0,0353;18702,5969;309,7091;-0,0000;default broker;12112,8854;0,0000;0,0000;-200,5855;200,5855;-0,0000;COLDPOWER22;-22932,2714;0,0000;0,0000;379,7512;-379,7512;-0,0000;IS3;32946,3736;0,0000;0,0000;-545,5815;545,5815;-0,0000;TUC_TAC22;-3424,3907;-1720,8831;0,0000;56,7068;-56,7068;-0,0000
494;0,1376;-0,0353;19100,7784;310,2166;-0,0000;default broker;13091,7185;0,0000;0,0000;-212,6232;212,6232;-0,0000;COLDPOWER22;-18908,8598;0,0000;0,0000;307,0996;-307,0996;-0,0000;IS3;23752,4133;0,0000;0,0000;-385,7640;385,7640;-0,0000;TUC_TAC22;1165,5064;-1730,6601;0,0000;-18,9290;18,9290;-0,0000
495;0,1594;-0,0353;27360,5744;216,2012;55,2516;default broker;15426,2878;0,0000;0,0000;-121,8974;-131,3020;-0,0000;COLDPOWER22;-8995,5087;0,0000;0,0000;71,0818;18,2679;-0,0000;IS3;22180,1801;0,0000;0,0000;-175,2661;-188,7883;-0,0000;TUC_TAC22;-1250,3848;-875,7484;-875,7484;9,8804;10,6427;143,3628
496;0,1364;-0,0353;-6220,2791;887,4285;0,0000;default broker;17951,5785;0,0000;0,0000;2561,0976;2561,0976;-0,0000;COLDPOWER22;-33414,7818;0,0000;0,0000;-4767,1862;-4767,1862;-0,0000;IS3;9194,6868;0,0000;0,0000;1311,7782;1311,7782;-0,0000;TUC_TAC22;48,2374;8553,2004;6220,2791;6,8819;6,8819;887,4285
497;0,2109;-0,0475;-20717,1236;4798,6815;3017,5442;default broker;18747,4504;0,0000;0,0000;4342,4485;4342,4485;-0,0000;COLDPOWER22;-43686,6322;0,0000;0,0000;-10119,0801;-10119,0801;-0,0000;IS3;1745,4885;0,0000;0,0000;404,3053;404,3053;-0,0000;TUC_TAC22;2476,5697;7267,6271;7267,6271;573,6447;573,6447;1781,1373
498;0,1800;-0,0353;13185,4414;291,3644;-0,0000;default broker;20359,3158;0,0000;0,0000;-449,8885;449,8885;-0,0000;COLDPOWER22;-4957,8462;0,0000;0,0000;109,5557;-109,5557;-0,0000;IS3;389,5995;0,0000;0,0000;-8,6091;8,6091;-0,0000;TUC_TAC22;-2605,6278;-1942,9758;0,0000;57,5777;-57,5777;-0,0000
499;0,1752;-0,0350;17442,1952;306,5202;-0,0000;default broker;21703,4277;0,0000;0,0000;-381,4049;381,4049;-0,0000;COLDPOWER22;-4000,9743;0,0000;0,0000;70,3111;-70,3111;-0,0000;IS3;250,5815;0,0000;0,0000;-4,4036;4,4036;-0,0000;TUC_TAC22;-510,8396;-1497,0763;0,0000;8,9772;-8,9772;-0,0000
500;0,2492;-0,0475;-4564,5810;1158,2654;0,0000;default broker;22796,4612;0,0000;0,0000;5784,6169;5784,6169;-0,0000;COLDPOWER22;-26908,4302;0,0000;0,0000;-6828,0317;-6828,0317;-0,0000;IS3;233,2687;0,0000;0,0000;59,1921;59,1921;-0,0000;TUC_TAC22;-685,8807;9525,4236;4564,5810;-174,0427;-174,0427;1158,2654
501;0,2211;-0,0380;-11215,8219;2605,0912;516,6927;default broker;22353,5379;0,0000;0,0000;5192,0409;5192,0409;-0,0000;COLDPOWER22;-31515,0986;0,0000;0,0000;-7319,9903;-7319,9903;-0,0000;IS3;169,7047;0,0000;0,0000;39,4172;39,4172;-0,0000;TUC_TAC22;-2223,9660;8902,6181;8902,6181;-516,5591;-516,5591;2088,3986
