ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
411;0,0989;-0,0353;-17176,2867;1993,0222;1906,7692;default broker;167,5272;0,0000;0,0000;19,4387;19,4387;-0,0000;COLDPOWER22;173,8500;0,0000;0,0000;20,1724;20,1724;-0,0000;Mertacor22;-934,0366;0,0000;0,0000;-108,3794;-108,3794;-0,0000;VidyutVanika;-13351,5744;1200,0000;0,0000;-1549,2280;-1549,2280;-0,0000;IS3;-1369,6452;0,0000;0,0000;-158,9245;-158,9245;-0,0000;TUC_TAC22;-1862,4076;650,6764;650,6764;-216,1014;-216,1014;86,2530
412;0,1070;-0,0354;-9175,3946;1066,0989;976,3459;default broker;161,4992;0,0000;0,0000;18,7648;18,7648;-0,0000;COLDPOWER22;-96,7900;0,0000;0,0000;-11,2461;-11,2461;-0,0000;Mertacor22;5008,4173;0,0000;0,0000;581,9333;581,9333;-0,0000;VidyutVanika;-8704,4922;1200,0000;0,0000;-1011,3842;-1011,3842;-0,0000;IS3;-1683,5267;0,0000;0,0000;-195,6108;-195,6108;-0,0000;TUC_TAC22;-3860,5023;720,0612;720,0612;-448,5559;-448,5559;89,7530
413;0,1159;-0,0369;-718,5468;83,8053;0,0000;default broker;167,7213;0,0000;0,0000;19,5616;19,5616;-0,0000;COLDPOWER22;158,1578;0,0000;0,0000;18,4462;18,4462;-0,0000;Mertacor22;4192,8176;0,0000;0,0000;489,0155;489,0155;-0,0000;VidyutVanika;-570,2747;1200,0000;0,0000;-66,5121;-66,5121;-0,0000;IS3;-2002,9546;0,0000;0,0000;-233,6080;-233,6080;-0,0000;TUC_TAC22;-2664,0142;1748,3700;718,5468;-310,7086;-310,7086;83,8053
414;0,1057;-0,0360;-2955,2725;321,0984;132,2186;default broker;175,2939;0,0000;0,0000;19,0462;19,0462;-0,0000;COLDPOWER22;-13,0800;0,0000;0,0000;-1,4212;-1,4212;-0,0000;Mertacor22;1885,2788;0,0000;0,0000;204,8407;204,8407;-0,0000;VidyutVanika;-4644,9180;1200,0000;0,0000;-504,6830;-504,6830;-0,0000;IS3;-1466,0217;0,0000;0,0000;-159,2873;-159,2873;-0,0000;TUC_TAC22;1108,1744;1718,8206;1718,8206;120,4062;120,4062;188,8798
415;0,1115;-0,0467;-7001,7613;830,0079;517,6946;default broker;173,7293;0,0000;0,0000;20,5944;20,5944;-0,0000;COLDPOWER22;-3885,3144;0,0000;0,0000;-460,5758;-460,5758;-0,0000;Mertacor22;5315,1514;0,0000;0,0000;630,0726;630,0726;-0,0000;VidyutVanika;-6993,1661;1200,0000;0,0000;-828,9890;-828,9890;-0,0000;IS3;-1626,6235;0,0000;0,0000;-192,8244;-192,8244;-0,0000;TUC_TAC22;14,4620;2539,0196;2539,0196;1,7144;1,7144;312,3133
416;0,1187;-0,0355;12375,4339;286,1531;-0,0000;default broker;190,2405;0,0000;0,0000;-4,3989;0,1347;-0,0000;COLDPOWER22;5051,8833;0,0000;0,0000;-116,8131;3,5765;-0,0000;Mertacor22;4605,2110;0,0000;0,0000;-106,4848;3,2603;-0,0000;VidyutVanika;9835,9467;-18,4737;-18,4737;-227,4334;-0,0258;-0,4418;IS3;930,3232;0,0000;0,0000;-21,5116;0,6586;-0,0000;TUC_TAC22;-8238,1707;-3986,5175;-775,1389;190,4885;-5,8322;-8,9601
417;0,1135;-0,0360;-6550,3370;786,1726;6,3140;default broker;193,5476;0,0000;0,0000;23,2296;23,2296;-0,0000;COLDPOWER22;-6110,1067;0,0000;0,0000;-733,3361;-733,3361;-0,0000;Mertacor22;-251,4754;0,0000;0,0000;-30,1821;-30,1821;-0,0000;VidyutVanika;4976,1508;1200,0000;0,0000;597,2385;597,2385;-0,0000;IS3;568,6451;0,0000;0,0000;68,2489;68,2489;-0,0000;TUC_TAC22;-5927,0985;6494,7198;6494,7198;-711,3714;-711,3714;779,8586
418;0,1076;-0,0459;7095,5416;275,6344;275,5441;default broker;182,3804;0,0000;0,0000;-7,0848;7,0801;-0,0000;COLDPOWER22;2973,0304;0,0000;0,0000;-115,4907;115,4151;-0,0000;Mertacor22;-809,3090;0,0000;0,0000;31,4385;-31,4179;-0,0000;VidyutVanika;7723,9194;-2,8421;-2,8421;-300,0444;300,0444;-0,0902;IS3;2424,3269;0,0000;0,0000;-94,1757;94,1141;-0,0000;TUC_TAC22;-5398,8064;-3617,4286;0,0000;209,7228;-209,5854;-0,0000
419;0,1390;-0,0356;23707,3477;282,7180;130,7620;default broker;201,1441;0,0000;0,0000;-2,3987;0,0215;-0,0000;COLDPOWER22;3910,7191;0,0000;0,0000;-46,6366;0,4188;-0,0000;Mertacor22;1042,6817;0,0000;0,0000;-12,4343;0,1117;-0,0000;VidyutVanika;13751,8697;-1,4211;-1,4211;-163,9956;-80,0409;99,1304;IS3;5644,3346;0,0000;0,0000;-67,3106;0,6045;-0,0000;TUC_TAC22;-843,4016;-3529,2796;-3529,2796;10,0578;-0,0903;128,2399
420;0,1136;-0,0451;20972,2066;505,5462;-0,0000;default broker;191,4800;0,0000;0,0000;-4,6157;4,6156;-0,0000;COLDPOWER22;-213,8850;0,0000;0,0000;5,1558;-5,1557;-0,0000;Mertacor22;-5225,5075;0,0000;0,0000;125,9636;-125,9614;-0,0000;VidyutVanika;16696,7213;-1,4211;-1,4211;-402,4833;402,4833;-0,0045;IS3;8332,4693;0,0000;0,0000;-200,8586;200,8551;-0,0000;TUC_TAC22;1190,9285;-4055,5460;0,0000;-28,7080;28,7075;-0,0000
421;0,1134;-0,0451;14380,0392;441,3729;-0,0000;default broker;198,2272;0,0000;0,0000;-6,0843;6,0836;-0,0000;COLDPOWER22;-4360,2766;0,0000;0,0000;133,8319;-133,8178;-0,0000;Mertacor22;-1731,0974;0,0000;0,0000;53,1333;-53,1278;-0,0000;VidyutVanika;12681,0013;-1,4211;-1,4211;-389,2236;389,2236;-0,0232;IS3;6246,5242;0,0000;0,0000;-191,7273;191,7072;-0,0000;TUC_TAC22;1345,6604;-3570,2124;0,0000;-41,3029;41,2986;-0,0000
422;0,1355;-0,0501;10714,8557;421,5835;421,5428;default broker;204,7173;0,0000;0,0000;-8,0547;8,0532;-0,0000;COLDPOWER22;-2963,7378;0,0000;0,0000;116,6103;-116,5878;-0,0000;Mertacor22;-246,3471;0,0000;0,0000;9,6927;-9,6908;-0,0000;VidyutVanika;16021,7744;-1,4211;-1,4211;-630,3880;630,3880;-0,0407;IS3;-3502,5578;0,0000;0,0000;137,8106;-137,7840;-0,0000;TUC_TAC22;1201,0068;-2760,9743;0,0000;-47,2545;47,2453;-0,0000
423;0,1367;-0,0458;-2966,7151;414,3789;0,0000;default broker;203,2040;0,0000;0,0000;28,3827;28,3827;-0,0000;COLDPOWER22;-8863,6267;0,0000;0,0000;-1238,0361;-1238,0361;-0,0000;Mertacor22;830,7468;0,0000;0,0000;116,0354;116,0354;-0,0000;VidyutVanika;8054,3368;1200,0000;0,0000;1124,9977;1124,9977;-0,0000;IS3;-6817,5515;0,0000;0,0000;-952,2484;-952,2484;-0,0000;TUC_TAC22;3626,1756;10198,1906;2966,7151;506,4898;506,4898;414,3789
424;0,1323;-0,0486;4329,3441;191,6865;191,5730;default broker;215,4473;0,0000;0,0000;-9,5392;9,5279;-0,0000;COLDPOWER22;902,1933;0,0000;0,0000;-39,9456;39,8983;-0,0000;Mertacor22;4770,0288;0,0000;0,0000;-211,1983;210,9481;-0,0000;VidyutVanika;7917,4532;-2,8421;-2,8421;-350,5540;350,5540;-0,1135;IS3;-7819,8112;0,0000;0,0000;346,2308;-345,8206;-0,0000;TUC_TAC22;-1655,9671;-537,1419;0,0000;73,3198;-73,2329;-0,0000
425;0,1525;-0,0517;-5497,8004;868,5141;0,0000;default broker;249,1760;0,0000;0,0000;39,3635;39,3635;-0,0000;COLDPOWER22;-7378,0336;0,0000;0,0000;-1165,5437;-1165,5437;-0,0000;Mertacor22;5606,6785;0,0000;0,0000;885,7141;885,7141;-0,0000;VidyutVanika;5121,3190;1200,0000;0,0000;809,0395;809,0395;-0,0000;IS3;-12001,0240;0,0000;0,0000;-1895,8598;-1895,8598;-0,0000;TUC_TAC22;2904,0838;9886,0395;5497,8004;458,7722;458,7722;868,5141
426;0,1530;-0,0521;-11611,8137;1911,3324;658,0695;default broker;264,2592;0,0000;0,0000;43,4977;43,4977;-0,0000;COLDPOWER22;-4071,3844;0,0000;0,0000;-670,1596;-670,1596;-0,0000;Mertacor22;2346,4160;0,0000;0,0000;386,2257;386,2257;-0,0000;VidyutVanika;4397,4131;1200,0000;0,0000;723,8247;723,8247;-0,0000;IS3;-13954,1847;0,0000;0,0000;-2296,8923;-2296,8923;-0,0000;TUC_TAC22;-594,3328;7425,0185;7425,0185;-97,8286;-97,8286;1253,2629
427;0,1516;-0,0516;-17149,4569;2894,7505;1679,2171;default broker;261,1746;0,0000;0,0000;44,0851;44,0851;-0,0000;COLDPOWER22;-3354,8313;0,0000;0,0000;-566,2803;-566,2803;-0,0000;Mertacor22;3839,4859;0,0000;0,0000;648,0878;648,0878;-0,0000;VidyutVanika;1533,0652;1200,0000;0,0000;258,7745;258,7745;-0,0000;IS3;-16624,5649;0,0000;0,0000;-2806,1512;-2806,1512;-0,0000;TUC_TAC22;-2803,7865;6784,6133;6784,6133;-473,2664;-473,2664;1215,5334
428;0,1432;-0,0488;-18742,3290;3035,1244;1871,2312;default broker;254,4517;0,0000;0,0000;41,2058;41,2058;-0,0000;COLDPOWER22;3613,6100;0,0000;0,0000;585,1864;585,1864;-0,0000;Mertacor22;4403,0725;0,0000;0,0000;713,0316;713,0316;-0,0000;VidyutVanika;97,4971;1200,0000;0,0000;15,7886;15,7886;-0,0000;IS3;-17870,8170;0,0000;0,0000;-2893,9921;-2893,9921;-0,0000;TUC_TAC22;-9240,1433;6689,3277;6689,3277;-1496,3447;-1496,3447;1163,8932
429;0,1485;-0,0500;-21673,8818;3687,8676;2627,3955;default broker;260,3451;0,0000;0,0000;44,2984;44,2984;-0,0000;COLDPOWER22;-67,0200;0,0000;0,0000;-11,4036;-11,4036;-0,0000;Mertacor22;7328,7803;0,0000;0,0000;1247,0111;1247,0111;-0,0000;VidyutVanika;788,5420;1200,0000;0,0000;134,1725;134,1725;-0,0000;IS3;-18150,8849;0,0000;0,0000;-3088,4204;-3088,4204;-0,0000;TUC_TAC22;-11833,6443;5697,5116;5697,5116;-2013,5255;-2013,5255;1060,4720
430;0,1350;-0,0522;-24068,9116;3827,6742;3044,4067;default broker;254,9374;0,0000;0,0000;40,5426;40,5426;-0,0000;COLDPOWER22;-65,3600;0,0000;0,0000;-10,3942;-10,3942;-0,0000;Mertacor22;8525,2674;0,0000;0,0000;1355,7716;1355,7716;-0,0000;VidyutVanika;-4236,4992;1200,0000;0,0000;-673,7296;-673,7296;-0,0000;IS3;-17951,1305;0,0000;0,0000;-2854,7647;-2854,7647;-0,0000;TUC_TAC22;-10596,1267;4382,7507;4382,7507;-1685,0999;-1685,0999;783,2675
431;0,1327;-0,0523;-20048,9013;3062,0174;2106,3677;default broker;255,8925;0,0000;0,0000;39,0818;39,0818;-0,0000;COLDPOWER22;-77,5800;0,0000;0,0000;-11,8486;-11,8486;-0,0000;Mertacor22;9274,1492;0,0000;0,0000;1416,4171;1416,4171;-0,0000;VidyutVanika;-4223,4192;1200,0000;0,0000;-645,0320;-645,0320;-0,0000;IS3;-17511,0715;0,0000;0,0000;-2674,4211;-2674,4211;-0,0000;TUC_TAC22;-7766,8723;5720,5418;5720,5418;-1186,2145;-1186,2145;955,6497
432;0,1426;-0,0521;-26638,3033;4507,7515;0,0000;default broker;244,9169;0,0000;0,0000;41,4450;41,4450;-0,0000;COLDPOWER22;-63,6000;0,0000;0,0000;-10,7624;-10,7624;-0,0000;Mertacor22;4686,7122;0,0000;0,0000;793,0886;793,0886;-0,0000;VidyutVanika;-2994,6422;1200,0000;0,0000;-506,7554;-506,7554;-0,0000;IS3;-17250,4927;0,0000;0,0000;-2919,1399;-2919,1399;-0,0000;TUC_TAC22;-11261,1975;4403,6125;4403,6125;-1905,6274;-1905,6274;843,0952
433;0,1285;-0,0520;-29820,2756;4720,1856;4250,4342;default broker;253,2781;0,0000;0,0000;40,0908;40,0908;-0,0000;COLDPOWER22;-79,1400;0,0000;0,0000;-12,5269;-12,5269;-0,0000;Mertacor22;5106,2930;0,0000;0,0000;808,2638;808,2638;-0,0000;VidyutVanika;-3276,7487;1200,0000;0,0000;-518,6693;-518,6693;-0,0000;IS3;-16631,5828;0,0000;0,0000;-2632,5765;-2632,5765;-0,0000;TUC_TAC22;-15192,3753;2531,3051;2531,3051;-2404,7675;-2404,7675;469,7514
434;0,1109;-0,0474;-40152,9390;6066,1525;5586,7341;default broker;239,3275;0,0000;0,0000;36,1567;36,1567;-0,0000;COLDPOWER22;-5640,7002;0,0000;0,0000;-852,1754;-852,1754;-0,0000;Mertacor22;1335,2340;0,0000;0,0000;201,7220;201,7220;-0,0000;VidyutVanika;-4784,1215;1200,0000;0,0000;-722,7668;-722,7668;-0,0000;IS3;-15712,7115;0,0000;0,0000;-2373,8164;-2373,8164;-0,0000;TUC_TAC22;-15589,9673;2540,7950;2540,7950;-2355,2726;-2355,2726;479,4183
435;0,1315;-0,0522;-25459,3537;3994,9657;3598,1696;default broker;237,6803;0,0000;0,0000;37,2957;37,2957;-0,0000;COLDPOWER22;-108,4400;0,0000;0,0000;-17,0159;-17,0159;-0,0000;Mertacor22;1560,1840;0,0000;0,0000;244,8170;244,8170;-0,0000;VidyutVanika;-1114,8239;1200,0000;0,0000;-174,9331;-174,9331;-0,0000;IS3;-14969,4403;0,0000;0,0000;-2348,9363;-2348,9363;-0,0000;TUC_TAC22;-11064,5137;2202,3126;2202,3126;-1736,1931;-1736,1931;396,7961
436;0,1163;-0,0362;-26547,6725;3793,4316;3518,1767;default broker;236,4426;0,0000;0,0000;33,7856;33,7856;-0,0000;COLDPOWER22;4861,0300;0,0000;0,0000;694,5989;694,5989;-0,0000;Mertacor22;847,2090;0,0000;0,0000;121,0588;121,0588;-0,0000;VidyutVanika;-179,2150;1200,0000;0,0000;-25,6083;-25,6083;-0,0000;IS3;-14178,6406;0,0000;0,0000;-2026,0045;-2026,0045;-0,0000;TUC_TAC22;-18134,4985;1640,3886;1640,3886;-2591,2622;-2591,2622;275,2549
437;0,1344;-0,0378;-18663,9802;2857,3677;2278,7656;default broker;236,9248;0,0000;0,0000;36,2721;36,2721;-0,0000;COLDPOWER22;-179,5100;0,0000;0,0000;-27,4821;-27,4821;-0,0000;Mertacor22;878,7660;0,0000;0,0000;134,5349;134,5349;-0,0000;VidyutVanika;1216,4149;1200,0000;0,0000;186,2274;186,2274;-0,0000;IS3;-12490,1770;0,0000;0,0000;-1912,1875;-1912,1875;-0,0000;TUC_TAC22;-8326,3989;3437,4756;3437,4756;-1274,7326;-1274,7326;578,6021
438;0,1451;-0,0554;-28373,9957;4920,8358;0,0000;default broker;240,9891;0,0000;0,0000;41,7942;41,7942;-0,0000;COLDPOWER22;-2108,6671;0,0000;0,0000;-365,7012;-365,7012;-0,0000;Mertacor22;-7438,1590;0,0000;0,0000;-1289,9825;-1289,9825;-0,0000;VidyutVanika;-1820,5299;1200,0000;0,0000;-315,7302;-315,7302;-0,0000;IS3;-8870,2773;0,0000;0,0000;-1538,3515;-1538,3515;-0,0000;TUC_TAC22;-8377,3516;2437,9974;2437,9974;-1452,8645;-1452,8645;486,0481
439;0,1472;-0,0438;-7684,0362;1190,4002;280,4904;default broker;249,3563;0,0000;0,0000;38,6299;38,6299;-0,0000;COLDPOWER22;-3781,0474;0,0000;0,0000;-585,7546;-585,7546;-0,0000;Mertacor22;-5650,6797;0,0000;0,0000;-875,3954;-875,3954;-0,0000;VidyutVanika;1168,0234;1200,0000;0,0000;180,9486;180,9486;-0,0000;IS3;-936,7837;0,0000;0,0000;-145,1252;-145,1252;-0,0000;TUC_TAC22;1267,0950;5803,0093;5803,0093;196,2966;196,2966;909,9097
440;0,1443;-0,0516;-471,5694;68,2555;0,0000;default broker;394,3294;0,0000;0,0000;57,0757;57,0757;-0,0000;COLDPOWER22;-4362,2653;0,0000;0,0000;-631,3995;-631,3995;-0,0000;Mertacor22;-590,8072;0,0000;0,0000;-85,5141;-85,5141;-0,0000;VidyutVanika;1961,9596;1200,0000;0,0000;283,9764;283,9764;-0,0000;IS3;5757,7396;0,0000;0,0000;833,3821;833,3821;-0,0000;TUC_TAC22;-3632,5254;5901,6762;471,5694;-525,7760;-525,7760;68,2555
441;0,1465;-0,0442;416,2817;18,2078;17,1607;default broker;318,3623;0,0000;0,0000;-13,9249;12,3232;-0,0000;COLDPOWER22;-6737,5350;0,0000;0,0000;294,6947;-260,7976;-0,0000;Mertacor22;-1496,9579;0,0000;0,0000;65,4758;-57,9445;-0,0000;VidyutVanika;1572,3033;-24,1579;-24,1579;-68,7714;68,7714;-1,0472;IS3;12923,1194;0,0000;0,0000;-565,2475;500,2302;-0,0000;TUC_TAC22;-6163,0104;-4123,6243;0,0000;269,5654;-238,5588;-0,0000
442;0,1706;-0,0396;-271,9173;46,4591;0,0000;default broker;220,3690;0,0000;0,0000;37,6517;37,6517;-0,0000;COLDPOWER22;-25936,1573;0,0000;0,0000;-4431,3828;-4431,3828;-0,0000;Mertacor22;321,6602;0,0000;0,0000;54,9580;54,9580;-0,0000;VidyutVanika;1314,7785;1200,0000;0,0000;224,6396;224,6396;-0,0000;IS3;35066,3623;0,0000;0,0000;5991,3454;5991,3454;-0,0000;TUC_TAC22;-11258,9299;5660,3615;271,9173;-1923,6708;-1923,6708;46,4591
443;0,1460;-0,0504;1924,6309;93,2922;93,1599;default broker;190,5471;0,0000;0,0000;-9,2363;9,2101;-0,0000;COLDPOWER22;-16224,9499;0,0000;0,0000;786,4683;-784,2376;-0,0000;Mertacor22;-1526,1650;0,0000;0,0000;73,9774;-73,7676;-0,0000;VidyutVanika;1453,9015;-2,8421;-2,8421;-70,4746;70,4746;-0,1323;IS3;23536,0404;0,0000;0,0000;-1140,8571;1137,6213;-0,0000;TUC_TAC22;-5504,7433;-3518,0631;0,0000;266,8302;-266,0733;-0,0000
444;0,1435;-0,0485;15615,9983;512,7894;-0,0000;default broker;182,7480;0,0000;0,0000;-6,0010;6,0010;-0,0000;COLDPOWER22;-9658,9291;0,0000;0,0000;317,1745;-317,1442;-0,0000;Mertacor22;-3935,8032;0,0000;0,0000;129,2417;-129,2294;-0,0000;VidyutVanika;-292,9706;-1,4211;-1,4211;9,6204;-9,6204;-0,0245;IS3;31742,7398;0,0000;0,0000;-1042,3504;1042,3504;-0,0000;TUC_TAC22;-2421,7867;-4223,6181;0,0000;79,5253;-79,5177;-0,0000
445;0,1410;-0,0508;18230,0921;592,8409;-0,0000;default broker;190,1012;0,0000;0,0000;-6,1821;6,1816;-0,0000;COLDPOWER22;2812,5441;0,0000;0,0000;-91,4637;91,4574;-0,0000;Mertacor22;110,8140;0,0000;0,0000;-3,6037;3,6034;-0,0000;VidyutVanika;762,9161;-1,4211;-1,4211;-24,8100;24,8100;-0,0203;IS3;12934,6352;0,0000;0,0000;-420,6331;420,6043;-0,0000;TUC_TAC22;1419,0815;-3491,0003;0,0000;-46,1484;46,1452;-0,0000
446;0,1869;-0,0541;9305,2997;417,1737;417,1232;default broker;207,2808;0,0000;0,0000;-9,2928;9,2905;-0,0000;COLDPOWER22;3321,7646;0,0000;0,0000;-148,9208;148,8848;-0,0000;Mertacor22;-6412,2176;0,0000;0,0000;287,4715;-287,4020;-0,0000;VidyutVanika;1714,6026;-1,4211;-1,4211;-76,8688;76,8688;-0,0505;IS3;10443,2894;0,0000;0,0000;-468,1919;468,0786;-0,0000;TUC_TAC22;30,5799;-2626,0095;0,0000;-1,3710;1,3706;-0,0000
447;0,1406;-0,0553;12738,4355;541,6886;541,6463;default broker;202,1330;0,0000;0,0000;-8,5955;8,5941;-0,0000;COLDPOWER22;5473,8823;0,0000;0,0000;-232,7711;232,7347;-0,0000;Mertacor22;-1351,4118;0,0000;0,0000;57,4674;-57,4584;-0,0000;VidyutVanika;1148,6699;-1,4211;-1,4211;-48,8460;48,8460;-0,0423;IS3;6863,6954;0,0000;0,0000;-291,8714;291,8258;-0,0000;TUC_TAC22;401,4668;-518,6713;0,0000;-17,0720;17,0693;-0,0000
448;0,1496;-0,0498;-12292,0901;1989,6306;238,2143;default broker;240,5263;0,0000;0,0000;38,9322;38,9322;-0,0000;COLDPOWER22;-2745,9396;0,0000;0,0000;-444,4651;-444,4651;-0,0000;Mertacor22;604,3513;0,0000;0,0000;97,8219;97,8219;-0,0000;VidyutVanika;599,9243;1200,0000;0,0000;97,1054;97,1054;-0,0000;IS3;-4606,4282;0,0000;0,0000;-745,6088;-745,6088;-0,0000;TUC_TAC22;-6384,5242;10716,0425;10716,0425;-1033,4162;-1033,4162;1751,4163
449;0,2404;-0,0578;-27598,9294;7396,2042;4788,0232;default broker;351,3705;0,0000;0,0000;94,1634;93,9219;-0,0000;COLDPOWER22;-6674,7789;0,0000;0,0000;-1788,7660;-1788,7660;-0,0000;Mertacor22;-2595,3905;0,0000;0,0000;-695,5356;-695,5356;-0,0000;VidyutVanika;2728,0571;1200,0000;1200,0000;731,0888;731,0888;334,2954;IS3;-12602,8739;0,0000;0,0000;-3377,4291;-3377,4291;-0,0000;TUC_TAC22;-8805,3138;7904,1193;7904,1193;-2359,7255;-2359,7255;2254,9157
450;0,1646;-0,0357;-27719,8087;5332,3266;0,0000;default broker;355,4608;0,0000;0,0000;68,3783;68,3783;-0,0000;COLDPOWER22;960,3187;0,0000;0,0000;184,7319;184,7319;-0,0000;Mertacor22;-1300,2100;0,0000;0,0000;-250,1152;-250,1152;-0,0000;VidyutVanika;1856,3476;1200,0000;0,0000;357,0967;357,0967;-0,0000;IS3;-15164,5775;0,0000;0,0000;-2917,1370;-2917,1370;-0,0000;TUC_TAC22;-14427,1483;7431,5536;7431,5536;-2775,2813;-2775,2813;1580,3456
451;0,1664;-0,0353;-28691,5615;5596,7102;0,0000;default broker;315,3308;0,0000;0,0000;61,5099;61,4895;-0,0000;COLDPOWER22;-882,1564;0,0000;0,0000;-172,0776;-172,0776;-0,0000;Mertacor22;-4268,4362;0,0000;0,0000;-832,6211;-832,6211;-0,0000;VidyutVanika;1231,5501;1200,0000;0,0000;240,2319;240,2319;-0,0000;IS3;-17406,9464;0,0000;0,0000;-3395,4804;-3395,4804;-0,0000;TUC_TAC22;-7680,9034;7917,2919;7917,2919;-1498,2729;-4,3688;1707,0043
452;0,1508;-0,0351;-26737,1387;4745,5144;0,0000;default broker;282,0292;0,0000;0,0000;50,0567;50,0567;-0,0000;COLDPOWER22;-3283,0746;0,0000;0,0000;-582,7055;-582,7055;-0,0000;Mertacor22;4753,1287;0,0000;0,0000;843,6221;843,6221;-0,0000;VidyutVanika;542,9645;1200,0000;0,0000;96,3695;96,3695;-0,0000;IS3;-17566,7576;0,0000;0,0000;-3117,8842;-3117,8842;-0,0000;TUC_TAC22;-11465,4289;6783,2658;6783,2658;-2034,9731;-2034,9731;1339,2990
453;0,2101;-0,0355;-19632,6077;4511,0233;3156,8023;default broker;257,6350;0,0000;0,0000;59,1973;59,0602;-0,0000;COLDPOWER22;3728,3361;0,0000;0,0000;856,6672;854,6830;-0,0000;Mertacor22;3912,5209;0,0000;0,0000;898,9877;896,9055;-0,0000;VidyutVanika;485,2000;1200,0000;1200,0000;111,4854;111,4854;287,3972;IS3;-17401,9615;0,0000;0,0000;-3998,4833;-3998,4833;-0,0000;TUC_TAC22;-10614,3381;4353,4746;4353,4746;-2438,8775;-2438,8775;1056,3755
454;0,1374;-0,0364;-29385,3692;4900,0169;0,0000;default broker;244,4577;0,0000;0,0000;40,7634;40,7634;-0,0000;COLDPOWER22;3647,0600;0,0000;0,0000;608,1481;608,1481;-0,0000;Mertacor22;2852,9955;0,0000;0,0000;475,7376;475,7376;-0,0000;VidyutVanika;-113,9806;290,5500;0,0000;-19,0063;-19,0063;-0,0000;IS3;-17044,1027;0,0000;0,0000;-2842,1079;-2842,1079;-0,0000;TUC_TAC22;-18971,7990;4711,1886;4711,1886;-3163,5517;-3163,5517;901,8365
455;0,1520;-0,0363;-22434,9407;3913,7923;0,0000;default broker;235,8258;0,0000;0,0000;41,1400;41,1400;-0,0000;COLDPOWER22;4987,2000;0,0000;0,0000;870,0208;870,0208;-0,0000;Mertacor22;8969,0190;0,0000;0,0000;1564,6521;1564,6521;-0,0000;VidyutVanika;-1939,5377;289,2000;0,0000;-338,3538;-338,3538;-0,0000;IS3;-16584,7593;0,0000;0,0000;-2893,2237;-2893,2237;-0,0000;TUC_TAC22;-18102,6885;4491,6538;4491,6538;-3158,0276;-3158,0276;864,1674
456;0,1458;-0,0352;-17510,7414;2859,8191;1966,3899;default broker;245,9195;0,0000;0,0000;40,1631;40,1631;-0,0000;COLDPOWER22;4968,8600;0,0000;0,0000;811,5042;811,5042;-0,0000;Mertacor22;2822,7222;0,0000;0,0000;461,0013;461,0013;-0,0000;VidyutVanika;-2748,6002;287,8500;0,0000;-448,8959;-448,8959;-0,0000;IS3;-15527,4426;0,0000;0,0000;-2535,9107;-2535,9107;-0,0000;TUC_TAC22;-7272,2004;5083,6660;5083,6660;-1187,6812;-1187,6812;893,4292
457;0,1472;-0,0353;-23694,7700;4048,4787;3754,8295;default broker;239,9675;0,0000;0,0000;41,0007;41,0007;-0,0000;COLDPOWER22;-49,9800;0,0000;0,0000;-8,5396;-8,5396;-0,0000;Mertacor22;4888,1058;0,0000;0,0000;835,1798;835,1798;-0,0000;VidyutVanika;-1813,8546;286,5000;0,0000;-309,9145;-309,9145;-0,0000;IS3;-14886,2903;0,0000;0,0000;-2543,4654;-2543,4654;-0,0000;TUC_TAC22;-12072,7184;1521,2372;1521,2372;-2062,7397;-2062,7397;293,6492
458;0,1356;-0,0352;-27895,6284;4560,3623;4094,4143;default broker;242,5541;0,0000;0,0000;39,6526;39,6526;-0,0000;COLDPOWER22;-6918,5621;0,0000;0,0000;-1131,0428;-1131,0428;-0,0000;Mertacor22;5500,7180;0,0000;0,0000;899,2544;899,2544;-0,0000;VidyutVanika;-2794,1451;285,1500;0,0000;-456,7853;-456,7853;-0,0000;IS3;-14510,5859;0,0000;0,0000;-2372,1828;-2372,1828;-0,0000;TUC_TAC22;-9415,6073;2466,5267;2466,5267;-1539,2584;-1539,2584;465,9480
459;0,1465;-0,0355;-15472,9926;2506,7188;2116,6970;default broker;247,0730;0,0000;0,0000;40,0273;40,0273;-0,0000;COLDPOWER22;5031,8200;0,0000;0,0000;815,1854;815,1854;-0,0000;Mertacor22;4864,6580;0,0000;0,0000;788,1041;788,1041;-0,0000;VidyutVanika;-2679,4876;283,8000;0,0000;-434,0933;-434,0933;-0,0000;IS3;-13889,6459;0,0000;0,0000;-2250,2070;-2250,2070;-0,0000;TUC_TAC22;-9047,4102;2225,4707;2225,4707;-1465,7354;-1465,7354;390,0217
