ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
432;0,1871;-0,0358;-38090,3619;8579,4794;8579,4794;default broker;4541,9754;0,0000;0,0000;1023,0353;1023,0353;-0,0000;COLDPOWER22;-14596,5125;0,0000;0,0000;-3287,7209;-3287,7209;-0,0000;IS3;-7742,7669;0,0000;0,0000;-1743,9821;-1743,9821;-0,0000;VidyutVanika;-20293,0580;0,0000;0,0000;-4570,8118;-4570,8118;-0,0000
433;0,1563;-0,0356;-40398,3844;7944,4896;7944,4896;default broker;3820,2562;0,0000;0,0000;751,2673;751,2673;-0,0000;COLDPOWER22;-16300,7915;0,0000;0,0000;-3205,6101;-3205,6101;-0,0000;IS3;-6862,3234;0,0000;0,0000;-1349,5009;-1349,5009;-0,0000;VidyutVanika;-21055,5256;0,0000;0,0000;-4140,6459;-4140,6459;-0,0000
434;0,1486;-0,0360;-33149,8237;6024,8192;6024,8192;default broker;3866,8649;0,0000;0,0000;702,7839;702,7839;-0,0000;COLDPOWER22;-8251,5435;0,0000;0,0000;-1499,6779;-1499,6779;-0,0000;IS3;-23689,9450;0,0000;0,0000;-4305,5323;-4305,5323;-0,0000;VidyutVanika;-5075,2001;0,0000;0,0000;-922,3929;-922,3929;-0,0000
435;0,1551;-0,0353;-36313,6611;6952,6212;6952,6212;default broker;3934,6990;0,0000;0,0000;753,3383;753,3383;-0,0000;COLDPOWER22;-11823,4234;0,0000;0,0000;-2263,7151;-2263,7151;-0,0000;IS3;-23261,0442;0,0000;0,0000;-4453,5644;-4453,5644;-0,0000;VidyutVanika;-5163,8925;0,0000;0,0000;-988,6799;-988,6799;-0,0000
436;0,2148;-0,0354;-44190,6159;11443,6082;11443,6082;default broker;3994,6232;0,0000;0,0000;1034,4482;1034,4482;-0,0000;COLDPOWER22;-21727,3185;0,0000;0,0000;-5626,5095;-5626,5095;-0,0000;IS3;-24464,9941;0,0000;0,0000;-6335,4584;-6335,4584;-0,0000;VidyutVanika;-1992,9266;0,0000;0,0000;-516,0886;-516,0886;-0,0000
437;0,2594;-0,0353;-42177,2069;12719,0587;12719,0587;default broker;4509,7175;0,0000;0,0000;1359,9611;1359,9611;-0,0000;COLDPOWER22;-20740,4678;0,0000;0,0000;-6254,5447;-6254,5447;-0,0000;IS3;-22237,6454;0,0000;0,0000;-6706,0372;-6706,0372;-0,0000;VidyutVanika;-3708,8112;0,0000;0,0000;-1118,4379;-1118,4379;-0,0000
438;0,1817;-0,0352;-31248,5138;6654,5908;6654,5908;default broker;4515,2971;0,0000;0,0000;961,5643;961,5643;-0,0000;COLDPOWER22;-16187,3032;0,0000;0,0000;-3447,2001;-3447,2001;-0,0000;IS3;-18097,3635;0,0000;0,0000;-3853,9609;-3853,9609;-0,0000;VidyutVanika;-1479,1443;0,0000;0,0000;-314,9942;-314,9942;-0,0000
439;0,3627;-0,0388;-23713,0324;9163,8917;9163,8917;default broker;4794,6703;0,0000;0,0000;1852,8984;1852,8984;-0,0000;COLDPOWER22;-27444,9561;0,0000;0,0000;-10606,0921;-10606,0921;-0,0000;IS3;-15464,5938;0,0000;0,0000;-5976,2860;-5976,2860;-0,0000;VidyutVanika;14401,8472;0,0000;0,0000;5565,5880;5565,5880;-0,0000
440;0,3401;-0,0360;-16181,9119;5765,6456;5765,6456;default broker;5296,8171;0,0000;0,0000;1887,2659;1887,2659;-0,0000;COLDPOWER22;-19207,6319;0,0000;0,0000;-6843,7153;-6843,7153;-0,0000;IS3;-12538,4777;0,0000;0,0000;-4467,4831;-4467,4831;-0,0000;VidyutVanika;10267,3806;0,0000;0,0000;3658,2870;3658,2870;-0,0000
441;0,2556;-0,0352;-6535,7807;1713,0843;1713,0843;default broker;5100,3004;0,0000;0,0000;1336,8326;1336,8326;-0,0000;COLDPOWER22;-15311,4739;0,0000;0,0000;-4013,2689;-4013,2689;-0,0000;IS3;-13031,0707;0,0000;0,0000;-3415,5556;-3415,5556;-0,0000;VidyutVanika;16706,4634;0,0000;0,0000;4378,9076;4378,9076;-0,0000
442;0,2055;-0,0431;-8804,3683;1887,1048;1887,1048;default broker;4954,0115;0,0000;0,0000;1061,8296;1061,8296;-0,0000;COLDPOWER22;-14591,2991;0,0000;0,0000;-3127,4600;-3127,4600;-0,0000;IS3;-12154,4053;0,0000;0,0000;-2605,1427;-2605,1427;-0,0000;VidyutVanika;12987,3246;0,0000;0,0000;2783,6684;2783,6684;-0,0000
443;0,1856;-0,0361;9584,1402;254,3924;232,6017;default broker;4865,9916;0,0000;0,0000;-129,1583;107,0314;-0,0000;COLDPOWER22;-3452,9369;0,0000;0,0000;91,6515;-75,9502;-0,0000;IS3;-11533,9779;0,0000;0,0000;306,1470;-253,6992;-0,0000;VidyutVanika;19705,0634;-1200,0000;-1200,0000;-523,0326;523,0326;-21,7907
444;0,2939;-0,0400;-13596,4375;4181,5157;3817,1446;default broker;4964,7633;0,0000;0,0000;1526,8879;1526,8879;-0,0000;COLDPOWER22;-13753,6265;0,0000;0,0000;-4229,8584;-4229,8584;-0,0000;IS3;-12308,9669;0,0000;0,0000;-3785,5607;-3785,5607;-0,0000;VidyutVanika;7501,3925;1138,6500;1138,6500;2307,0154;2307,0154;364,3711
445;0,2893;-0,0504;-22713,9554;7087,3091;7087,3091;default broker;5504,2158;0,0000;0,0000;1717,4498;1717,4498;-0,0000;COLDPOWER22;-16780,3930;0,0000;0,0000;-5235,8926;-5235,8926;-0,0000;IS3;-15274,2479;0,0000;0,0000;-4765,9385;-4765,9385;-0,0000;VidyutVanika;3836,4697;0,0000;0,0000;1197,0723;1197,0723;-0,0000
446;0,2358;-0,0569;-13540,3029;3376,0601;3376,0601;default broker;5709,8840;0,0000;0,0000;1423,6692;1423,6692;-0,0000;COLDPOWER22;-11976,2764;0,0000;0,0000;-2986,0949;-2986,0949;-0,0000;IS3;-13317,2577;0,0000;0,0000;-3320,4473;-3320,4473;-0,0000;VidyutVanika;6043,3472;0,0000;0,0000;1506,8129;1506,8129;-0,0000
447;0,2299;-0,0525;-14134,2276;3449,1192;3449,1192;default broker;6342,6517;0,0000;0,0000;1547,7720;1547,7720;-0,0000;COLDPOWER22;-11449,0712;0,0000;0,0000;-2793,8712;-2793,8712;-0,0000;IS3;-14682,8672;0,0000;0,0000;-3583,0016;-3583,0016;-0,0000;VidyutVanika;5655,0590;0,0000;0,0000;1379,9815;1379,9815;-0,0000
448;0,3395;-0,0627;-9540,4930;3329,5788;3329,5788;default broker;6236,8389;0,0000;0,0000;2176,6220;2176,6220;-0,0000;COLDPOWER22;-2309,8995;0,0000;0,0000;-806,1421;-806,1421;-0,0000;IS3;-15880,8409;0,0000;0,0000;-5542,3249;-5542,3249;-0,0000;VidyutVanika;2413,4086;0,0000;0,0000;842,2661;842,2661;-0,0000
449;0,4335;-0,0565;-25958,4075;11928,0069;11928,0069;default broker;5909,1700;0,0000;0,0000;2715,2906;2715,2906;-0,0000;COLDPOWER22;-14230,1222;0,0000;0,0000;-6538,8062;-6538,8062;-0,0000;IS3;-19713,3458;0,0000;0,0000;-9058,3725;-9058,3725;-0,0000;VidyutVanika;2075,8905;0,0000;0,0000;953,8812;953,8812;-0,0000
450;0,2605;-0,0540;-19158,8404;5357,9769;5357,9769;default broker;5402,7341;0,0000;0,0000;1510,9330;1510,9330;-0,0000;COLDPOWER22;-3535,9764;0,0000;0,0000;-988,8740;-988,8740;-0,0000;IS3;-20757,9396;0,0000;0,0000;-5805,1823;-5805,1823;-0,0000;VidyutVanika;-267,6585;0,0000;0,0000;-74,8536;-74,8536;-0,0000
451;0,3779;-0,0532;-26148,2943;10564,2052;10564,2052;default broker;5234,5008;0,0000;0,0000;2114,7972;2114,7972;-0,0000;COLDPOWER22;-10652,5149;0,0000;0,0000;-4303,7359;-4303,7359;-0,0000;IS3;-21422,5860;0,0000;0,0000;-8654,9659;-8654,9659;-0,0000;VidyutVanika;692,3058;0,0000;0,0000;279,6993;279,6993;-0,0000
452;0,3619;-0,0528;-31491,2762;12388,5916;12388,5916;default broker;5524,0730;0,0000;0,0000;2173,1569;2173,1569;-0,0000;COLDPOWER22;-10727,5326;0,0000;0,0000;-4220,1853;-4220,1853;-0,0000;IS3;-19210,2543;0,0000;0,0000;-7557,2674;-7557,2674;-0,0000;VidyutVanika;-7077,5622;0,0000;0,0000;-2784,2958;-2784,2958;-0,0000
453;0,2813;-0,0385;-26061,7510;8010,7620;8010,7620;default broker;5012,1406;0,0000;0,0000;1540,6127;1540,6127;-0,0000;COLDPOWER22;-6596,5795;0,0000;0,0000;-2027,6315;-2027,6315;-0,0000;IS3;-19147,8505;0,0000;0,0000;-5885,5935;-5885,5935;-0,0000;VidyutVanika;-5329,4615;0,0000;0,0000;-1638,1496;-1638,1496;-0,0000
454;0,3007;-0,0362;-25520,3107;8325,4130;8325,4130;default broker;4721,3755;0,0000;0,0000;1540,2399;1540,2399;-0,0000;COLDPOWER22;-3465,6367;0,0000;0,0000;-1130,5841;-1130,5841;-0,0000;IS3;-19102,4757;0,0000;0,0000;-6231,7423;-6231,7423;-0,0000;VidyutVanika;-7673,5738;0,0000;0,0000;-2503,3265;-2503,3265;-0,0000
455;0,2782;-0,0412;-20345,0477;6074,8719;6074,8719;default broker;4479,2228;0,0000;0,0000;1337,4609;1337,4609;-0,0000;COLDPOWER22;-57,5232;0,0000;0,0000;-17,1760;-17,1760;-0,0000;IS3;-16985,4782;0,0000;0,0000;-5071,7308;-5071,7308;-0,0000;VidyutVanika;-7781,2691;0,0000;0,0000;-2323,4260;-2323,4260;-0,0000
456;0,1924;-0,0351;-24960,0497;5425,9421;5425,9421;default broker;4310,9709;0,0000;0,0000;937,1407;937,1407;-0,0000;COLDPOWER22;-1531,0004;0,0000;0,0000;-332,8166;-332,8166;-0,0000;IS3;-15947,5115;0,0000;0,0000;-3466,7508;-3466,7508;-0,0000;VidyutVanika;-11792,5087;0,0000;0,0000;-2563,5153;-2563,5153;-0,0000
457;0,2334;-0,0355;-30407,8123;8021,8828;8021,8828;default broker;3602,8642;0,0000;0,0000;950,4714;950,4714;-0,0000;COLDPOWER22;-2239,2086;0,0000;0,0000;-590,7255;-590,7255;-0,0000;IS3;-16378,9588;0,0000;0,0000;-4320,9320;-4320,9320;-0,0000;VidyutVanika;-15392,5092;0,0000;0,0000;-4060,6968;-4060,6968;-0,0000
458;0,1514;-0,0352;-23229,2796;4056,4607;4056,4607;default broker;3759,8926;0,0000;0,0000;656,5790;656,5790;-0,0000;COLDPOWER22;-2398,4667;0,0000;0,0000;-418,8372;-418,8372;-0,0000;IS3;-955,3810;0,0000;0,0000;-166,8354;-166,8354;-0,0000;VidyutVanika;-23635,3246;0,0000;0,0000;-4127,3671;-4127,3671;-0,0000
459;0,1842;-0,0363;-34841,3369;7631,9307;7631,9307;default broker;3725,5311;0,0000;0,0000;816,0707;816,0707;-0,0000;COLDPOWER22;-1431,5464;0,0000;0,0000;-313,5776;-313,5776;-0,0000;IS3;-1433,6104;0,0000;0,0000;-314,0297;-314,0297;-0,0000;VidyutVanika;-35701,7113;0,0000;0,0000;-7820,3941;-7820,3941;-0,0000
460;0,2505;-0,0363;-29155,1801;8154,5303;8154,5303;default broker;3709,8073;0,0000;0,0000;1037,6110;1037,6110;-0,0000;COLDPOWER22;-7866,4104;0,0000;0,0000;-2200,1882;-2200,1882;-0,0000;IS3;-1909,4300;0,0000;0,0000;-534,0562;-534,0562;-0,0000;VidyutVanika;-23089,1470;0,0000;0,0000;-6457,8970;-6457,8970;-0,0000
461;0,3153;-0,0449;-26096,7257;8908,0661;8908,0661;default broker;4272,7982;0,0000;0,0000;1458,5113;1458,5113;-0,0000;COLDPOWER22;-12017,6369;0,0000;0,0000;-4102,1968;-4102,1968;-0,0000;IS3;-2593,4356;0,0000;0,0000;-885,2642;-885,2642;-0,0000;VidyutVanika;-15758,4514;0,0000;0,0000;-5379,1164;-5379,1164;-0,0000
462;0,3009;-0,0377;-11140,8406;3476,0620;3476,0620;default broker;4388,5963;0,0000;0,0000;1369,2892;1369,2892;-0,0000;COLDPOWER22;-5527,1964;0,0000;0,0000;-1724,5447;-1724,5447;-0,0000;IS3;-709,2070;0,0000;0,0000;-221,2802;-221,2802;-0,0000;VidyutVanika;-9293,0334;0,0000;0,0000;-2899,5263;-2899,5263;-0,0000
463;0,3219;-0,0433;-2865,1697;930,6288;930,6288;default broker;4883,6207;0,0000;0,0000;1586,2369;1586,2369;-0,0000;COLDPOWER22;-10558,0421;0,0000;0,0000;-3429,3319;-3429,3319;-0,0000;IS3;-2712,3572;0,0000;0,0000;-880,9941;-880,9941;-0,0000;VidyutVanika;5521,6088;0,0000;0,0000;1793,4603;1793,4603;-0,0000
464;0,3286;-0,0420;-9064,5149;3060,5870;3060,5870;default broker;5042,7356;0,0000;0,0000;1702,6538;1702,6538;-0,0000;COLDPOWER22;-6757,6963;0,0000;0,0000;-2281,7015;-2281,7015;-0,0000;IS3;-1612,4556;0,0000;0,0000;-544,4374;-544,4374;-0,0000;VidyutVanika;-5737,0987;0,0000;0,0000;-1937,1020;-1937,1020;-0,0000
465;0,3437;-0,0573;2258,0857;124,3334;59,5294;default broker;5097,7323;0,0000;0,0000;-280,6884;-11,9077;-0,0000;COLDPOWER22;-9484,5184;0,0000;0,0000;522,2311;22,1546;-0,0000;IS3;-1758,5599;0,0000;0,0000;96,8288;4,1078;-0,0000;VidyutVanika;8403,4316;-1200,0000;-1200,0000;-462,7050;462,7050;-64,8040
466;0,2755;-0,0547;7337,4515;347,5539;298,0783;default broker;4933,5353;0,0000;0,0000;-233,6873;167,1548;-0,0000;COLDPOWER22;-8487,4275;0,0000;0,0000;402,0249;-287,5654;-0,0000;IS3;-1804,2995;0,0000;0,0000;85,4645;-61,1321;-0,0000;VidyutVanika;12695,6431;-1200,0000;-1200,0000;-601,3559;601,3559;-49,4756
467;0,2907;-0,0546;701,8600;37,8055;13,9528;default broker;4657,7939;0,0000;0,0000;-250,8909;-65,6987;-0,0000;COLDPOWER22;-8201,0390;0,0000;0,0000;441,7469;115,6767;-0,0000;IS3;-1617,3305;0,0000;0,0000;87,1171;22,8126;-0,0000;VidyutVanika;5862,4355;-444,9474;-444,9474;-315,7786;315,7786;-23,8527
468;0,2664;-0,0534;11171,1731;472,2030;472,1588;default broker;5012,1071;0,0000;0,0000;-211,8607;211,8210;-0,0000;COLDPOWER22;-7311,7043;0,0000;0,0000;309,0641;-309,0063;-0,0000;IS3;-1277,4477;0,0000;0,0000;53,9974;-53,9873;-0,0000;VidyutVanika;14748,2180;-1,4211;-1,4211;-623,4039;623,4039;-0,0442
469;0,1689;-0,0510;14233,6746;522,7718;522,7399;default broker;5499,3525;0,0000;0,0000;-201,9792;201,9545;-0,0000;COLDPOWER22;1959,0715;0,0000;0,0000;-71,9524;71,9436;-0,0000;IS3;-1409,9681;0,0000;0,0000;51,7851;-51,7787;-0,0000;VidyutVanika;8185,2187;-1,4211;-1,4211;-300,6252;300,6252;-0,0320
470;0,1896;-0,0481;13638,8873;469,6910;469,6615;default broker;5485,3628;0,0000;0,0000;-188,9029;188,8791;-0,0000;COLDPOWER22;-4417,3633;0,0000;0,0000;152,1235;-152,1044;-0,0000;IS3;-1153,0040;0,0000;0,0000;39,7067;-39,7017;-0,0000;VidyutVanika;13723,8918;-1,4211;-1,4211;-472,6184;472,6184;-0,0296
471;0,2572;-0,0362;15514,3239;321,1334;321,1260;default broker;6352,0129;0,0000;0,0000;-131,4813;131,4753;-0,0000;COLDPOWER22;-4353,1394;0,0000;0,0000;90,1063;-90,1022;-0,0000;IS3;-1092,2868;0,0000;0,0000;22,6094;-22,6084;-0,0000;VidyutVanika;14607,7372;-1,4211;-1,4211;-302,3678;302,3678;-0,0074
472;0,1496;-0,0402;4426,8191;158,3336;158,2891;default broker;6411,3058;0,0000;0,0000;-229,3126;229,3126;-0,0000;COLDPOWER22;2715,1490;0,0000;0,0000;-97,1125;97,1125;-0,0000;IS3;-1136,4575;0,0000;0,0000;40,6476;-40,6247;-0,0000;VidyutVanika;-3563,1781;-1,4211;-1,4211;127,4439;-127,4439;-0,0445
473;0,2459;-0,0441;4247,6428;169,3057;169,2551;default broker;6068,8003;0,0000;0,0000;-241,8947;241,8947;-0,0000;COLDPOWER22;5601,4664;0,0000;0,0000;-223,2674;223,2674;-0,0000;IS3;-1635,1672;0,0000;0,0000;65,1757;-65,1367;-0,0000;VidyutVanika;-5787,4568;-1,4211;-1,4211;230,6807;-230,6807;-0,0506
474;0,2707;-0,0363;-2796,3843;764,8966;434,7442;default broker;5129,6846;0,0000;0,0000;1403,1255;1403,1255;-0,0000;COLDPOWER22;-2124,2374;0,0000;0,0000;-581,0439;-581,0439;-0,0000;IS3;-1266,3047;0,0000;0,0000;-346,3730;-346,3730;-0,0000;VidyutVanika;-4535,5268;1200,0000;1200,0000;-1240,6052;-1240,6052;330,1523
475;0,2033;-0,0386;9934,9279;284,3411;260,4786;default broker;5017,4379;0,0000;0,0000;-143,6008;143,6008;-0,0000;COLDPOWER22;9620,0776;0,0000;0,0000;-275,3300;275,3300;-0,0000;IS3;-616,2921;0,0000;0,0000;17,6385;-14,6780;-0,0000;VidyutVanika;-4086,2955;-1200,0000;-1200,0000;116,9512;-116,9512;-23,8625
476;0,1546;-0,0417;2174,6851;85,9910;83,4672;default broker;5160,8264;0,0000;0,0000;-204,0685;204,0685;-0,0000;COLDPOWER22;13431,4274;0,0000;0,0000;-531,1033;531,1033;-0,0000;IS3;-79,1325;0,0000;0,0000;3,1290;-2,9454;-0,0000;VidyutVanika;-16338,4362;-67,4211;-67,4211;646,0517;-646,0517;-2,5239
477;0,2142;-0,0353;-8510,5545;1895,2710;1619,2625;default broker;4737,6527;0,0000;0,0000;1055,0588;1055,0588;-0,0000;COLDPOWER22;-467,3820;0,0000;0,0000;-104,0843;-104,0843;-0,0000;IS3;-103,5332;0,0000;0,0000;-23,0565;-23,0565;-0,0000;VidyutVanika;-12677,2920;1200,0000;1200,0000;-2823,1890;-2823,1890;276,0085
478;0,1418;-0,0352;-17547,4507;2796,0683;2796,0683;default broker;4624,2059;0,0000;0,0000;736,8361;736,8361;-0,0000;COLDPOWER22;1986,1012;0,0000;0,0000;316,4719;316,4719;-0,0000;IS3;-51,8952;0,0000;0,0000;-8,2691;-8,2691;-0,0000;VidyutVanika;-24105,8626;1200,0000;0,0000;-3841,1071;-3841,1071;-0,0000
479;0,1460;-0,0351;-25030,2292;4281,6612;0,0000;default broker;4534,0371;0,0000;0,0000;775,5906;775,5906;-0,0000;COLDPOWER22;1089,9058;0,0000;0,0000;186,4389;186,4389;-0,0000;IS3;-68,9210;0,0000;0,0000;-11,7896;-11,7896;-0,0000;VidyutVanika;-30585,2511;1200,0000;0,0000;-5231,9011;-5231,9011;-0,0000
480;0,1465;-0,0387;-17458,6880;2862,4847;2862,4847;default broker;4170,2523;0,0000;0,0000;683,7446;683,7446;-0,0000;COLDPOWER22;5278,3280;0,0000;0,0000;865,4220;865,4220;-0,0000;IS3;-70,7670;0,0000;0,0000;-11,6028;-11,6028;-0,0000;VidyutVanika;-26836,5013;1200,0000;0,0000;-4400,0486;-4400,0486;-0,0000
481;0,1280;-0,0381;-34884,7341;5683,8175;0,0000;default broker;3759,9009;0,0000;0,0000;612,6058;612,6058;-0,0000;COLDPOWER22;1872,9102;0,0000;0,0000;305,1558;305,1558;-0,0000;IS3;-70,2261;0,0000;0,0000;-11,4420;-11,4420;-0,0000;VidyutVanika;-40447,3191;1200,0000;0,0000;-6590,1370;-6590,1370;-0,0000
482;0,1424;-0,0496;-32759,8757;5736,6211;0,0000;default broker;3910,9422;0,0000;0,0000;684,8498;684,8498;-0,0000;COLDPOWER22;4212,0608;0,0000;0,0000;737,5790;737,5790;-0,0000;IS3;-3531,8846;0,0000;0,0000;-618,4725;-618,4725;-0,0000;VidyutVanika;-37350,9941;1200,0000;0,0000;-6540,5774;-6540,5774;-0,0000
483;0,1245;-0,0472;-55251,8556;9931,6489;0,0000;default broker;3994,8221;0,0000;0,0000;718,0785;718,0785;-0,0000;COLDPOWER22;10885,6399;0,0000;0,0000;1956,7190;1956,7190;-0,0000;IS3;-3431,3724;0,0000;0,0000;-616,7971;-616,7971;-0,0000;VidyutVanika;-66700,9453;1200,0000;0,0000;-11989,6493;-11989,6493;-0,0000
484;0,1304;-0,0477;-30735,7521;4953,0507;4953,0507;default broker;3920,7102;0,0000;0,0000;631,8204;631,8204;-0,0000;COLDPOWER22;14856,2521;0,0000;0,0000;2394,0774;2394,0774;-0,0000;IS3;-3735,1160;0,0000;0,0000;-601,9120;-601,9120;-0,0000;VidyutVanika;-45777,5985;1200,0000;0,0000;-7377,0365;-7377,0365;-0,0000
485;0,1402;-0,0496;-10541,8137;1589,4033;1589,4033;default broker;4309,7176;0,0000;0,0000;649,7819;649,7819;-0,0000;COLDPOWER22;18519,7928;0,0000;0,0000;2792,2539;2792,2539;-0,0000;IS3;-4242,7792;0,0000;0,0000;-639,6895;-639,6895;-0,0000;VidyutVanika;-29128,5449;1200,0000;0,0000;-4391,7497;-4391,7497;-0,0000
486;0,1277;-0,0444;1511,6995;64,8329;13,7420;default broker;4433,2727;0,0000;0,0000;-190,1315;190,1315;-0,0000;COLDPOWER22;13082,2677;0,0000;0,0000;-561,0644;561,0644;-0,0000;IS3;-4223,7518;0,0000;0,0000;181,1457;104,3542;-0,0000;VidyutVanika;-11780,0891;-1200,0000;-1200,0000;505,2174;-505,2174;-51,0908
487;0,1663;-0,0353;39185,6063;-151,7400;-148,3537;default broker;5047,2935;0,0000;0,0000;19,5448;-18,6725;-0,0000;COLDPOWER22;16952,0958;0,0000;0,0000;65,6443;-62,7144;-0,0000;IS3;-5406,3552;0,0000;0,0000;-20,9352;20,0008;-0,0000;VidyutVanika;22592,5721;-78,7895;-78,7895;87,4861;-87,4861;3,3863
488;0,1557;-0,0361;44945,7475;-395,8573;-395,7809;default broker;5496,8375;0,0000;0,0000;48,4131;-48,3944;-0,0000;COLDPOWER22;13832,8599;0,0000;0,0000;121,8322;-121,7852;-0,0000;IS3;-5606,9241;0,0000;0,0000;-49,3827;49,3636;-0,0000;VidyutVanika;31222,9742;-1,4211;-1,4211;274,9947;-274,9947;0,0764
489;0,1435;-0,0416;30580,3068;336,6024;336,6302;default broker;5126,0222;0,0000;0,0000;-56,4230;56,4323;-0,0000;COLDPOWER22;10798,7805;0,0000;0,0000;-118,8639;118,8836;-0,0000;IS3;-5164,2114;0,0000;0,0000;56,8433;-56,8527;-0,0000;VidyutVanika;19819,7155;-1,4211;-1,4211;-218,1588;218,1588;0,0278
490;0,2059;-0,0557;31981,8548;757,7152;757,7270;default broker;5216,4472;0,0000;0,0000;-123,5882;123,5921;-0,0000;COLDPOWER22;9062,4876;0,0000;0,0000;-214,7088;214,7154;-0,0000;IS3;-5524,2782;0,0000;0,0000;130,8814;-130,8855;-0,0000;VidyutVanika;23227,1981;-1,4211;-1,4211;-550,2996;550,2996;0,0118
491;0,1348;-0,0358;28436,8107;209,9543;209,9842;default broker;5215,4411;0,0000;0,0000;-38,5066;38,5176;-0,0000;COLDPOWER22;9125,3257;0,0000;0,0000;-67,3740;67,3932;-0,0000;IS3;-5531,0418;0,0000;0,0000;40,8367;-40,8484;-0,0000;VidyutVanika;19627,0857;-1,4211;-1,4211;-144,9105;144,9105;0,0299
492;0,1861;-0,0533;17745,5652;630,4394;630,4141;default broker;5149,7568;0,0000;0,0000;-182,9533;182,9386;-0,0000;COLDPOWER22;8029,0326;0,0000;0,0000;-285,2441;285,2213;-0,0000;IS3;-4790,9406;0,0000;0,0000;170,2058;-170,1921;-0,0000;VidyutVanika;9357,7164;-1,4211;-1,4211;-332,4477;332,4477;-0,0253
493;0,1395;-0,0376;10858,1595;290,8957;290,8730;default broker;5618,0844;0,0000;0,0000;-150,5114;150,4879;-0,0000;COLDPOWER22;9254,5444;0,0000;0,0000;-247,9340;247,8954;-0,0000;IS3;-5252,5729;0,0000;0,0000;140,7191;-140,6972;-0,0000;VidyutVanika;1238,1036;-1,4211;-1,4211;-33,1694;33,1694;-0,0226
494;0,1553;-0,0522;32501,1207;639,5069;639,5251;default broker;5906,4922;0,0000;0,0000;-116,2188;116,2255;-0,0000;COLDPOWER22;8869,1566;0,0000;0,0000;-174,5136;174,5235;-0,0000;IS3;-5007,1051;0,0000;0,0000;98,5221;-98,5277;-0,0000;VidyutVanika;22732,5770;-1,4211;-1,4211;-447,2965;447,2965;0,0182
495;0,1694;-0,0512;14041,9176;521,5512;521,5183;default broker;6738,0937;0,0000;0,0000;-250,2693;250,2378;-0,0000;COLDPOWER22;8277,3614;0,0000;0,0000;-307,4414;307,4027;-0,0000;IS3;-6239,9430;0,0000;0,0000;231,7667;-231,7376;-0,0000;VidyutVanika;5266,4055;-1,4211;-1,4211;-195,6072;195,6072;-0,0328
496;0,1473;-0,0510;-6415,2986;986,4422;986,4422;default broker;6705,1667;0,0000;0,0000;1031,0135;1031,0135;-0,0000;COLDPOWER22;5984,2050;0,0000;0,0000;920,1555;920,1555;-0,0000;IS3;-5726,3673;0,0000;0,0000;-880,5094;-880,5094;-0,0000;VidyutVanika;-13378,3030;1200,0000;0,0000;-2057,1019;-2057,1019;-0,0000
497;0,1888;-0,0530;9600,0735;416,1711;416,0752;default broker;6067,6601;0,0000;0,0000;-263,0381;263,0381;-0,0000;COLDPOWER22;10188,9176;0,0000;0,0000;-441,6980;441,6980;-0,0000;IS3;-4381,9179;0,0000;0,0000;189,9598;-189,8722;-0,0000;VidyutVanika;-2274,5862;-2,8421;-2,8421;98,6052;-98,6052;-0,0959
498;0,3627;-0,0818;-4044,4904;1483,3714;1039,8418;default broker;5551,8527;0,0000;0,0000;2036,2169;2036,2169;-0,0000;COLDPOWER22;-610,1380;0,0000;0,0000;-223,7763;-223,7763;-0,0000;IS3;-5503,7990;0,0000;0,0000;-2018,5926;-2018,5926;-0,0000;VidyutVanika;-3482,4061;1200,0000;1200,0000;-1277,2194;-1277,2194;443,5296
499;0,1472;-0,0506;4718,7115;216,2838;165,5038;default broker;5518,2337;0,0000;0,0000;-252,9302;252,9302;-0,0000;COLDPOWER22;5830,9104;0,0000;0,0000;-267,2618;267,2618;-0,0000;IS3;-5419,8354;0,0000;0,0000;248,4200;-131,7700;-0,0000;VidyutVanika;-1210,5972;-1200,0000;-1200,0000;55,4881;-55,4881;-50,7800
500;0,1509;-0,0351;-4958,3814;773,0232;773,0232;default broker;5354,0550;0,0000;0,0000;834,7097;834,7097;-0,0000;COLDPOWER22;5452,8200;0,0000;0,0000;850,1073;850,1073;-0,0000;IS3;-6728,7755;0,0000;0,0000;-1049,0318;-1049,0318;-0,0000;VidyutVanika;-9036,4809;1200,0000;0,0000;-1408,8084;-1408,8084;-0,0000
501;0,1341;-0,0411;-9705,9775;1395,5882;1395,5882;default broker;4588,5900;0,0000;0,0000;659,7771;659,7771;-0,0000;COLDPOWER22;5220,6829;0,0000;0,0000;750,6635;750,6635;-0,0000;IS3;-5531,1852;0,0000;0,0000;-795,3096;-795,3096;-0,0000;VidyutVanika;-13984,0652;1200,0000;0,0000;-2010,7193;-2010,7193;-0,0000
502;0,1506;-0,0511;-7905,1008;1253,3276;1253,3276;default broker;4874,2045;0,0000;0,0000;772,7890;772,7890;-0,0000;COLDPOWER22;3285,0664;0,0000;0,0000;520,8364;520,8364;-0,0000;IS3;-5381,1229;0,0000;0,0000;-853,1593;-853,1593;-0,0000;VidyutVanika;-10683,2489;1200,0000;0,0000;-1693,7938;-1693,7938;-0,0000
