ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2
457;0,1211;-0,0510;24532,0518;650,5307;650,5307;default broker;15764,2029;0,0000;0,0000;-418,0286;418,0286;-0,0000;Mertacor22;2096,1220;0,0000;0,0000;-55,5841;55,5841;-0,0000;IS3;6671,7268;0,0000;0,0000;-176,9181;176,9181;-0,0000
458;0,1061;-0,0401;25102,5297;377,3191;377,3191;default broker;14957,8353;0,0000;0,0000;-224,8330;224,8330;-0,0000;Mertacor22;4274,6280;0,0000;0,0000;-64,2524;64,2524;-0,0000;IS3;5870,0665;0,0000;0,0000;-88,2337;88,2337;-0,0000
459;0,1274;-0,0353;20366,3818;303,3800;303,3800;default broker;14040,4093;0,0000;0,0000;-209,1476;209,1476;-0,0000;Mertacor22;119,1347;0,0000;0,0000;-1,7746;1,7746;-0,0000;IS3;6206,8378;0,0000;0,0000;-92,4578;92,4578;-0,0000
460;0,1387;-0,0521;20854,4573;651,2613;651,2613;default broker;13144,5667;0,0000;0,0000;-410,4900;410,4900;-0,0000;Mertacor22;1907,2400;0,0000;0,0000;-59,5610;59,5610;-0,0000;IS3;5802,6507;0,0000;0,0000;-181,2103;181,2103;-0,0000
461;0,1213;-0,0366;14040,7045;316,1020;316,1020;default broker;11767,0443;0,0000;0,0000;-264,9145;264,9145;-0,0000;Mertacor22;-426,3028;0,0000;0,0000;9,5975;-9,5975;-0,0000;IS3;2699,9630;0,0000;0,0000;-60,7850;60,7850;-0,0000
462;0,1199;-0,0378;14560,4931;338,0460;338,0460;default broker;9062,9810;0,0000;0,0000;-210,4121;210,4121;-0,0000;Mertacor22;2070,1119;0,0000;0,0000;-48,0611;48,0611;-0,0000;IS3;3427,4002;0,0000;0,0000;-79,5728;79,5728;-0,0000
463;0,1702;-0,0521;-6876,0581;1217,5143;1217,5143;default broker;6183,2048;0,0000;0,0000;1094,8337;1094,8337;-0,0000;Mertacor22;-20801,4273;0,0000;0,0000;-3683,2201;-3683,2201;-0,0000;IS3;7742,1643;0,0000;0,0000;1370,8720;1370,8720;-0,0000
464;0,1497;-0,0533;-2708,5318;412,7986;412,7986;default broker;2692,2081;0,0000;0,0000;410,3107;410,3107;-0,0000;Mertacor22;-13205,2783;0,0000;0,0000;-2012,5737;-2012,5737;-0,0000;IS3;7804,5384;0,0000;0,0000;1189,4644;1189,4644;-0,0000
465;0,1674;-0,0353;-8631,9846;1519,4047;1519,4047;default broker;2389,4190;0,0000;0,0000;420,5863;420,5863;-0,0000;Mertacor22;-19030,5480;0,0000;0,0000;-3349,7632;-3349,7632;-0,0000;IS3;8009,1444;0,0000;0,0000;1409,7722;1409,7722;-0,0000
466;0,1811;-0,0353;-42049,1262;9385,0306;9385,0306;default broker;2364,7002;0,0000;0,0000;527,7823;527,7823;-0,0000;Mertacor22;-52869,9685;0,0000;0,0000;-11800,1566;-11800,1566;-0,0000;IS3;8456,1421;0,0000;0,0000;1887,3437;1887,3437;-0,0000
467;0,1600;-0,0460;-6996,5047;1168,4248;1168,4248;default broker;3741,6613;0,0000;0,0000;624,8620;624,8620;-0,0000;Mertacor22;-19713,4774;0,0000;0,0000;-3292,1747;-3292,1747;-0,0000;IS3;8975,3114;0,0000;0,0000;1498,8879;1498,8879;-0,0000
468;0,1466;-0,0525;-3678,3769;552,6499;552,6499;default broker;4741,9263;0,0000;0,0000;712,4406;712,4406;-0,0000;Mertacor22;-16489,4886;0,0000;0,0000;-2477,4279;-2477,4279;-0,0000;IS3;8069,1854;0,0000;0,0000;1212,3375;1212,3375;-0,0000
469;0,1676;-0,0533;-10013,0483;1778,9487;1778,9487;default broker;5736,4851;0,0000;0,0000;1019,1614;1019,1614;-0,0000;Mertacor22;-23924,0332;0,0000;0,0000;-4250,4166;-4250,4166;-0,0000;IS3;8174,4998;0,0000;0,0000;1452,3065;1452,3065;-0,0000
470;0,2665;-0,0563;-59830,5699;19527,1529;19527,1529;default broker;7625,5732;0,0000;0,0000;2488,7902;2488,7902;-0,0000;Mertacor22;-76279,6983;0,0000;0,0000;-24895,7237;-24895,7237;-0,0000;IS3;8823,5552;0,0000;0,0000;2879,7805;2879,7805;-0,0000
471;0,2058;-0,0351;-55938,2584;14642,2908;14642,2908;default broker;9673,1884;0,0000;0,0000;2532,0352;2532,0352;-0,0000;Mertacor22;-74489,9569;0,0000;0,0000;-19498,3476;-19498,3476;-0,0000;IS3;8878,5101;0,0000;0,0000;2324,0217;2324,0217;-0,0000
472;0,1904;-0,0521;-6142,9640;1207,5737;1207,5737;default broker;11708,6652;0,0000;0,0000;2301,6700;2301,6700;-0,0000;Mertacor22;-25306,2831;0,0000;0,0000;-4974,6672;-4974,6672;-0,0000;IS3;7454,6539;0,0000;0,0000;1465,4235;1465,4235;-0,0000
473;0,1298;-0,0504;22898,6595;630,0953;630,0953;default broker;14271,5604;0,0000;0,0000;-392,7061;392,7061;-0,0000;Mertacor22;1058,0914;0,0000;0,0000;-29,1152;29,1152;-0,0000;IS3;7569,0077;0,0000;0,0000;-208,2740;208,2740;-0,0000
474;0,1340;-0,0498;18953,9626;584,7039;584,7039;default broker;15007,7051;0,0000;0,0000;-462,9673;462,9673;-0,0000;Mertacor22;-2787,5648;0,0000;0,0000;85,9926;-85,9926;-0,0000;IS3;6733,8222;0,0000;0,0000;-207,7292;207,7292;-0,0000
475;0,1372;-0,0404;21010,4717;406,4544;406,4544;default broker;16245,7307;0,0000;0,0000;-314,2789;314,2789;-0,0000;Mertacor22;-1467,9879;0,0000;0,0000;28,3987;-28,3987;-0,0000;IS3;6232,7289;0,0000;0,0000;-120,5742;120,5742;-0,0000
476;0,2129;-0,0475;-40107,4471;10147,3578;10147,3578;default broker;16893,0611;0,0000;0,0000;4274,0176;4274,0176;-0,0000;Mertacor22;-61809,8451;0,0000;0,0000;-15638,1585;-15638,1585;-0,0000;IS3;4809,3369;0,0000;0,0000;1216,7831;1216,7831;-0,0000
477;0,1358;-0,0542;26524,0535;733,1942;733,1942;default broker;17228,6123;0,0000;0,0000;-476,2439;476,2439;-0,0000;Mertacor22;4148,6329;0,0000;0,0000;-114,6791;114,6791;-0,0000;IS3;5146,8083;0,0000;0,0000;-142,2712;142,2712;-0,0000
478;0,1231;-0,0510;22820,7784;642,7868;642,7868;default broker;17269,1470;0,0000;0,0000;-486,4154;486,4154;-0,0000;Mertacor22;-2981,9545;0,0000;0,0000;83,9919;-83,9919;-0,0000;IS3;8533,5859;0,0000;0,0000;-240,3632;240,3632;-0,0000
479;0,1587;-0,0445;8043,7891;292,9674;292,9674;default broker;16634,7788;0,0000;0,0000;-605,8648;605,8648;-0,0000;Mertacor22;-13890,1094;0,0000;0,0000;505,8996;-505,8996;-0,0000;IS3;5299,1197;0,0000;0,0000;-193,0023;193,0023;-0,0000
480;0,1076;-0,0374;18520,1609;349,1120;349,1120;default broker;15916,6172;0,0000;0,0000;-300,0342;300,0342;-0,0000;Mertacor22;-2713,5633;0,0000;0,0000;51,1517;-51,1517;-0,0000;IS3;5317,1070;0,0000;0,0000;-100,2295;100,2295;-0,0000
481;0,1166;-0,0510;27711,4060;644,9861;644,9861;default broker;15439,9081;0,0000;0,0000;-359,3656;359,3656;-0,0000;Mertacor22;3668,1155;0,0000;0,0000;-85,3758;85,3758;-0,0000;IS3;8603,3824;0,0000;0,0000;-200,2447;200,2447;-0,0000
482;0,1185;-0,0511;23623,0235;648,1097;648,1097;default broker;14361,6060;0,0000;0,0000;-394,0180;394,0180;-0,0000;Mertacor22;4694,1154;0,0000;0,0000;-128,7855;128,7855;-0,0000;IS3;4567,3021;0,0000;0,0000;-125,3063;125,3063;-0,0000
483;0,1095;-0,0370;20468,7978;337,4447;337,4447;default broker;13597,6327;0,0000;0,0000;-224,1680;224,1680;-0,0000;Mertacor22;2145,0103;0,0000;0,0000;-35,3622;35,3622;-0,0000;IS3;4726,1549;0,0000;0,0000;-77,9145;77,9145;-0,0000
484;0,1160;-0,0365;19652,6350;331,6660;331,6660;default broker;12930,2038;0,0000;0,0000;-218,2154;218,2154;-0,0000;Mertacor22;-769,7001;0,0000;0,0000;12,9898;-12,9898;-0,0000;IS3;7492,1313;0,0000;0,0000;-126,4403;126,4403;-0,0000
485;0,1207;-0,0410;20546,7135;421,0780;421,0780;default broker;11492,0509;0,0000;0,0000;-235,5145;235,5145;-0,0000;Mertacor22;7100,8521;0,0000;0,0000;-145,5227;145,5227;-0,0000;IS3;1953,8104;0,0000;0,0000;-40,0408;40,0408;-0,0000
486;0,1307;-0,0373;12268,0218;306,9804;306,9804;default broker;8931,6118;0,0000;0,0000;-223,4941;223,4941;-0,0000;Mertacor22;1459,4668;0,0000;0,0000;-36,5200;36,5200;-0,0000;IS3;1876,9431;0,0000;0,0000;-46,9664;46,9664;-0,0000
487;0,1344;-0,0362;9589,5293;255,3906;255,3906;default broker;6175,1504;0,0000;0,0000;-164,4581;164,4581;-0,0000;Mertacor22;-5359,6919;0,0000;0,0000;142,7406;-142,7406;-0,0000;IS3;8774,0708;0,0000;0,0000;-233,6731;233,6731;-0,0000
488;0,1318;-0,0354;7537,3328;210,0055;210,0055;default broker;4523,4081;0,0000;0,0000;-126,0314;126,0314;-0,0000;Mertacor22;-2868,3445;0,0000;0,0000;79,9180;-79,9180;-0,0000;IS3;5882,2692;0,0000;0,0000;-163,8921;163,8921;-0,0000
489;0,1664;-0,0410;-4346,3315;741,9082;741,9082;default broker;3965,1209;0,0000;0,0000;676,8365;676,8365;-0,0000;Mertacor22;-13822,4971;0,0000;0,0000;-2359,4666;-2359,4666;-0,0000;IS3;5511,0447;0,0000;0,0000;940,7219;940,7219;-0,0000
490;0,2413;-0,0432;-60664,6610;18317,4360;18317,4360;default broker;2963,8120;0,0000;0,0000;894,9104;894,9104;-0,0000;Mertacor22;-67241,0545;0,0000;0,0000;-20303,1500;-20303,1500;-0,0000;IS3;3612,5814;0,0000;0,0000;1090,8036;1090,8036;-0,0000
491;0,1818;-0,0486;-11350,4379;2192,5918;2192,5918;default broker;3807,2618;0,0000;0,0000;735,4581;735,4581;-0,0000;Mertacor22;-23559,6298;0,0000;0,0000;-4551,0713;-4551,0713;-0,0000;IS3;8401,9302;0,0000;0,0000;1623,0214;1623,0214;-0,0000
492;0,1377;-0,0351;-5311,7200;759,6205;759,6205;default broker;5479,4307;0,0000;0,0000;783,6046;783,6046;-0,0000;Mertacor22;-19039,5066;0,0000;0,0000;-2722,8092;-2722,8092;-0,0000;IS3;8248,3559;0,0000;0,0000;1179,5841;1179,5841;-0,0000
493;0,1825;-0,0452;-29618,4775;6282,3211;6282,3211;default broker;6460,8663;0,0000;0,0000;1370,4025;1370,4025;-0,0000;Mertacor22;-48120,1173;0,0000;0,0000;-10206,6700;-10206,6700;-0,0000;IS3;12040,7734;0,0000;0,0000;2553,9464;2553,9464;-0,0000
494;0,1699;-0,0480;8363,3301;331,9005;331,9005;default broker;9251,4506;0,0000;0,0000;-367,1458;367,1458;-0,0000;Mertacor22;-28430,8099;0,0000;0,0000;1128,2826;-1128,2826;-0,0000;IS3;27542,6894;0,0000;0,0000;-1093,0374;1093,0374;-0,0000
495;0,1438;-0,0521;23778,0496;673,0444;673,0444;default broker;9179,6906;0,0000;0,0000;-259,8337;259,8337;-0,0000;Mertacor22;1237,7099;0,0000;0,0000;-35,0337;35,0337;-0,0000;IS3;13360,6491;0,0000;0,0000;-378,1770;378,1770;-0,0000
496;0,1527;-0,0406;17454,2264;404,0902;404,0902;default broker;12542,7166;0,0000;0,0000;-290,3817;290,3817;-0,0000;Mertacor22;-8184,7445;0,0000;0,0000;189,4885;-189,4885;-0,0000;IS3;13096,2543;0,0000;0,0000;-303,1969;303,1969;-0,0000
497;0,1722;-0,0542;3531,5158;178,8188;178,8188;default broker;14030,3633;0,0000;0,0000;-710,4296;710,4296;-0,0000;Mertacor22;-17457,1518;0,0000;0,0000;883,9455;-883,9455;-0,0000;IS3;6958,3043;0,0000;0,0000;-352,3348;352,3348;-0,0000
498;0,1417;-0,0394;23881,4726;371,2622;371,2622;default broker;15600,2929;0,0000;0,0000;-242,5227;242,5227;-0,0000;Mertacor22;2873,6853;0,0000;0,0000;-44,6744;44,6744;-0,0000;IS3;5407,4944;0,0000;0,0000;-84,0651;84,0651;-0,0000
499;0,1524;-0,0529;-14701,6963;2456,1173;2456,1173;default broker;16513,9723;0,0000;0,0000;2758,8825;2758,8825;-0,0000;Mertacor22;-36349,7466;0,0000;0,0000;-6072,7171;-6072,7171;-0,0000;IS3;5134,0780;0,0000;0,0000;857,7172;857,7172;-0,0000
500;0,1367;-0,0573;16708,1215;678,4273;678,4273;default broker;16307,6777;0,0000;0,0000;-662,1674;662,1674;-0,0000;Mertacor22;-3612,9809;0,0000;0,0000;146,7038;-146,7038;-0,0000;IS3;4013,4247;0,0000;0,0000;-162,9637;162,9637;-0,0000
501;0,1359;-0,0521;24498,4890;675,7870;675,7870;default broker;16490,0037;0,0000;0,0000;-454,8742;454,8742;-0,0000;Mertacor22;3872,5776;0,0000;0,0000;-106,8244;106,8244;-0,0000;IS3;4135,9077;0,0000;0,0000;-114,0884;114,0884;-0,0000
502;0,1225;-0,0354;11563,1497;275,6646;275,6646;default broker;16062,7409;0,0000;0,0000;-382,9345;382,9345;-0,0000;Mertacor22;-8016,3276;0,0000;0,0000;191,1086;-191,1086;-0,0000;IS3;3516,7365;0,0000;0,0000;-83,8387;83,8387;-0,0000
503;0,1165;-0,0480;22536,5940;573,6744;573,6744;default broker;15741,9886;0,0000;0,0000;-400,7161;400,7161;-0,0000;Mertacor22;3175,3006;0,0000;0,0000;-80,8280;80,8280;-0,0000;IS3;3619,3048;0,0000;0,0000;-92,1303;92,1303;-0,0000
504;0,1177;-0,0443;15931,1270;452,6096;452,6096;default broker;15347,3935;0,0000;0,0000;-436,0255;436,0255;-0,0000;Mertacor22;-3512,7723;0,0000;0,0000;99,7992;-99,7992;-0,0000;IS3;4096,5058;0,0000;0,0000;-116,3833;116,3833;-0,0000
505;0,1000;-0,0361;25986,7619;262,8473;262,8473;default broker;14631,9442;0,0000;0,0000;-147,9972;147,9972;-0,0000;Mertacor22;6488,9671;0,0000;0,0000;-65,6337;65,6337;-0,0000;IS3;4865,8505;0,0000;0,0000;-49,2164;49,2164;-0,0000
506;0,1222;-0,0355;22099,6236;296,4481;296,4481;default broker;13790,2022;0,0000;0,0000;-184,9841;184,9841;-0,0000;Mertacor22;3550,9043;0,0000;0,0000;-47,6324;47,6324;-0,0000;IS3;4758,5171;0,0000;0,0000;-63,8316;63,8316;-0,0000
507;0,1149;-0,0353;19547,8943;307,1875;307,1875;default broker;13006,4366;0,0000;0,0000;-204,3910;204,3910;-0,0000;Mertacor22;1552,9735;0,0000;0,0000;-24,4044;24,4044;-0,0000;IS3;4988,4841;0,0000;0,0000;-78,3921;78,3921;-0,0000
508;0,1099;-0,0356;20301,0144;311,5809;311,5809;default broker;12152,2126;0,0000;0,0000;-186,5127;186,5127;-0,0000;Mertacor22;3693,4771;0,0000;0,0000;-56,6876;56,6876;-0,0000;IS3;4455,3248;0,0000;0,0000;-68,3805;68,3805;-0,0000
509;0,1179;-0,0350;11612,1359;271,6042;271,6042;default broker;10685,3306;0,0000;0,0000;-249,9265;249,9265;-0,0000;Mertacor22;914,3731;0,0000;0,0000;-21,3869;21,3869;-0,0000;IS3;12,4322;0,0000;0,0000;-0,2908;0,2908;-0,0000
510;0,1164;-0,0350;17862,9177;306,8644;306,8644;default broker;8772,4996;0,0000;0,0000;-150,7015;150,7015;-0,0000;Mertacor22;2616,3747;0,0000;0,0000;-44,9463;44,9463;-0,0000;IS3;6474,0434;0,0000;0,0000;-111,2166;111,2166;-0,0000
511;0,1398;-0,0396;13543,7228;353,3160;353,3160;default broker;5978,3088;0,0000;0,0000;-155,9565;155,9565;-0,0000;Mertacor22;-5862,3360;0,0000;0,0000;152,9311;-152,9311;-0,0000;IS3;13427,7500;0,0000;0,0000;-350,2906;350,2906;-0,0000
512;0,1301;-0,0364;30480,6500;181,9353;181,9353;default broker;6395,3140;0,0000;0,0000;-38,1728;38,1728;-0,0000;Mertacor22;-1080,1071;0,0000;0,0000;6,4470;-6,4470;-0,0000;IS3;25165,4431;0,0000;0,0000;-150,2095;150,2095;-0,0000
513;0,1389;-0,0359;19767,0580;319,5405;319,5405;default broker;7986,0590;0,0000;0,0000;-129,0971;129,0971;-0,0000;Mertacor22;-20772,4383;0,0000;0,0000;335,7928;-335,7928;-0,0000;IS3;32553,4373;0,0000;0,0000;-526,2362;526,2362;-0,0000
514;0,1844;-0,0503;-2786,9403;521,5761;521,5761;default broker;8135,1014;0,0000;0,0000;1522,4850;1522,4850;-0,0000;Mertacor22;-48119,5590;0,0000;0,0000;-9005,5798;-9005,5798;-0,0000;IS3;37197,5172;0,0000;0,0000;6961,5187;6961,5187;-0,0000
515;0,1360;-0,0503;54054,3481;-204,3616;-204,3616;default broker;11954,6177;0,0000;0,0000;45,1965;-45,1965;-0,0000;Mertacor22;-11931,7001;0,0000;0,0000;-45,1098;45,1098;-0,0000;IS3;54031,4305;0,0000;0,0000;204,2750;-204,2750;-0,0000
516;0,2153;-0,0439;-19857,1444;4669,3599;4669,3599;default broker;9514,8433;0,0000;0,0000;2237,3926;2237,3926;-0,0000;Mertacor22;-74777,9412;0,0000;0,0000;-17583,8536;-17583,8536;-0,0000;IS3;45405,9535;0,0000;0,0000;10677,1011;10677,1011;-0,0000
517;0,1700;-0,0529;26726,8757;699,9713;699,9713;default broker;11275,1739;0,0000;0,0000;-295,2944;295,2944;-0,0000;Mertacor22;-28034,6033;0,0000;0,0000;734,2204;-734,2204;-0,0000;IS3;43486,3051;0,0000;0,0000;-1138,8972;1138,8972;-0,0000
518;0,1334;-0,0351;27884,4341;200,2933;200,2933;default broker;12281,7203;0,0000;0,0000;-88,2194;88,2194;-0,0000;Mertacor22;-16621,1471;0,0000;0,0000;119,3894;-119,3894;-0,0000;IS3;32223,8608;0,0000;0,0000;-231,4634;231,4634;-0,0000
519;0,1531;-0,0503;16384,3134;555,1877;555,1877;default broker;10735,5164;0,0000;0,0000;-363,7764;363,7764;-0,0000;Mertacor22;-12049,6471;0,0000;0,0000;408,3061;-408,3061;-0,0000;IS3;17698,4440;0,0000;0,0000;-599,7174;599,7174;-0,0000
520;0,1510;-0,0353;12931,6831;288,7750;288,7750;default broker;12496,3939;0,0000;0,0000;-279,0547;279,0547;-0,0000;Mertacor22;-11490,1302;0,0000;0,0000;256,5840;-256,5840;-0,0000;IS3;11925,4194;0,0000;0,0000;-266,3044;266,3044;-0,0000
521;0,1373;-0,0353;23541,8495;275,9258;275,9258;default broker;12974,5248;0,0000;0,0000;-152,0699;152,0699;-0,0000;Mertacor22;6003,9623;0,0000;0,0000;-70,3703;70,3703;-0,0000;IS3;4563,3624;0,0000;0,0000;-53,4856;53,4856;-0,0000
522;0,1352;-0,0375;16225,4757;345,4773;345,4773;default broker;14598,0572;0,0000;0,0000;-310,8259;310,8259;-0,0000;Mertacor22;-1903,8481;0,0000;0,0000;40,5373;-40,5373;-0,0000;IS3;3531,2666;0,0000;0,0000;-75,1887;75,1887;-0,0000
523;0,1486;-0,0351;2669,4714;86,6809;86,6809;default broker;15581,7398;0,0000;0,0000;-505,9577;505,9577;-0,0000;Mertacor22;-16020,3427;0,0000;0,0000;520,1996;-520,1996;-0,0000;IS3;3108,0742;0,0000;0,0000;-100,9229;100,9229;-0,0000
524;0,1689;-0,0550;19180,7366;687,0399;687,0399;default broker;15832,7211;0,0000;0,0000;-567,1164;567,1164;-0,0000;Mertacor22;-54,9783;0,0000;0,0000;1,9693;-1,9693;-0,0000;IS3;3402,9937;0,0000;0,0000;-121,8927;121,8927;-0,0000
525;0,1233;-0,0377;22780,1889;338,8912;338,8912;default broker;16081,4120;0,0000;0,0000;-239,2364;239,2364;-0,0000;Mertacor22;1915,9324;0,0000;0,0000;-28,5025;28,5025;-0,0000;IS3;4782,8445;0,0000;0,0000;-71,1524;71,1524;-0,0000
526;0,1234;-0,0352;19085,7855;306,6248;306,6248;default broker;15285,5940;0,0000;0,0000;-245,5724;245,5724;-0,0000;Mertacor22;3482,3803;0,0000;0,0000;-55,9466;55,9466;-0,0000;IS3;317,8112;0,0000;0,0000;-5,1058;5,1058;-0,0000
527;0,1097;-0,0384;24009,3190;346,1964;346,1964;default broker;14929,0108;0,0000;0,0000;-215,2651;215,2651;-0,0000;Mertacor22;4228,9313;0,0000;0,0000;-60,9780;60,9780;-0,0000;IS3;4851,3769;0,0000;0,0000;-69,9532;69,9532;-0,0000
528;0,0973;-0,0357;24982,2254;268,2804;268,2804;default broker;13618,4264;0,0000;0,0000;-146,2463;146,2463;-0,0000;Mertacor22;6783,4262;0,0000;0,0000;-72,8462;72,8462;-0,0000;IS3;4580,3728;0,0000;0,0000;-49,1879;49,1879;-0,0000
529;0,1098;-0,0387;12258,1336;323,6790;323,6790;default broker;12179,3909;0,0000;0,0000;-321,5998;321,5998;-0,0000;Mertacor22;385,0401;0,0000;0,0000;-10,1671;10,1671;-0,0000;IS3;-306,2973;0,0000;0,0000;8,0879;-8,0879;-0,0000
530;0,1056;-0,0356;3609,8207;115,5102;115,5102;default broker;6702,6668;0,0000;0,0000;-214,4778;214,4778;-0,0000;Mertacor22;-2616,8550;0,0000;0,0000;83,7364;-83,7364;-0,0000;IS3;-475,9911;0,0000;0,0000;15,2312;-15,2312;-0,0000
531;0,1006;-0,0353;2393,7626;78,6800;78,6800;default broker;6438,9258;0,0000;0,0000;-211,6394;211,6394;-0,0000;Mertacor22;-5272,1202;0,0000;0,0000;173,2879;-173,2879;-0,0000;IS3;1226,9571;0,0000;0,0000;-40,3285;40,3285;-0,0000
532;0,1147;-0,0359;-2891,7887;339,9356;339,9356;default broker;5655,0592;0,0000;0,0000;664,7637;664,7637;-0,0000;Mertacor22;-9573,3693;0,0000;0,0000;-1125,3690;-1125,3690;-0,0000;IS3;1026,5214;0,0000;0,0000;120,6697;120,6697;-0,0000
533;0,1201;-0,0353;-3698,3083;457,9872;457,9872;default broker;1120,5552;0,0000;0,0000;138,7661;138,7661;-0,0000;Mertacor22;-4756,1116;0,0000;0,0000;-588,9823;-588,9823;-0,0000;IS3;-62,7519;0,0000;0,0000;-7,7710;-7,7710;-0,0000
534;0,1308;-0,0353;-4778,6254;647,8548;647,8548;default broker;-804,7571;0,0000;0,0000;-109,1037;-109,1037;-0,0000;Mertacor22;-3801,8464;0,0000;0,0000;-515,4295;-515,4295;-0,0000;IS3;-172,0219;0,0000;0,0000;-23,3216;-23,3216;-0,0000
535;0,1328;-0,0352;-10524,4195;1508,5564;1508,5564;default broker;-3673,5319;0,0000;0,0000;-526,5592;-526,5592;-0,0000;Mertacor22;-11185,3782;0,0000;0,0000;-1603,2974;-1603,2974;-0,0000;IS3;4334,4907;0,0000;0,0000;621,3002;621,3002;-0,0000
536;0,1400;-0,0459;15663,0136;474,2984;474,2984;default broker;-2723,9514;0,0000;0,0000;82,4851;-82,4851;-0,0000;Mertacor22;7777,1132;0,0000;0,0000;-235,5021;235,5021;-0,0000;IS3;10609,8518;0,0000;0,0000;-321,2815;321,2815;-0,0000
537;0,1327;-0,0353;-8254,1312;1163,6859;1163,6859;default broker;-3822,8340;0,0000;0,0000;-538,9517;-538,9517;-0,0000;Mertacor22;-14733,3262;0,0000;0,0000;-2077,1374;-2077,1374;-0,0000;IS3;10302,0290;0,0000;0,0000;1452,4032;1452,4032;-0,0000
538;0,1814;-0,0493;-21389,4618;4337,1410;4337,1410;default broker;-5722,5188;0,0000;0,0000;-1160,3551;-1160,3551;-0,0000;Mertacor22;-33358,4388;0,0000;0,0000;-6764,0903;-6764,0903;-0,0000;IS3;17691,4957;0,0000;0,0000;3587,3044;3587,3044;-0,0000
539;0,1145;-0,0358;6690,2314;194,6726;194,6726;default broker;-732,2757;0,0000;0,0000;21,3078;-21,3078;-0,0000;Mertacor22;-5545,3484;0,0000;0,0000;161,3588;-161,3588;-0,0000;IS3;12967,8554;0,0000;0,0000;-377,3392;377,3392;-0,0000
540;0,1482;-0,0368;-5379,8911;826,0907;826,0907;default broker;2011,1378;0,0000;0,0000;308,8134;308,8134;-0,0000;Mertacor22;-15179,4589;0,0000;0,0000;-2330,8297;-2330,8297;-0,0000;IS3;7788,4301;0,0000;0,0000;1195,9256;1195,9256;-0,0000
541;0,1300;-0,0350;5972,3491;173,4185;173,4185;default broker;5145,1082;0,0000;0,0000;-149,3980;149,3980;-0,0000;Mertacor22;-10714,3029;0,0000;0,0000;311,1102;-311,1102;-0,0000;IS3;11541,5438;0,0000;0,0000;-335,1307;335,1307;-0,0000
542;0,1362;-0,0363;-17686,3335;2721,9604;2721,9604;default broker;7395,7401;0,0000;0,0000;1138,2185;1138,2185;-0,0000;Mertacor22;-34248,5052;0,0000;0,0000;-5270,9102;-5270,9102;-0,0000;IS3;9166,4316;0,0000;0,0000;1410,7313;1410,7313;-0,0000
543;0,1244;-0,0359;-11898,6971;1621,7032;1621,7032;default broker;8838,3715;0,0000;0,0000;1204,6038;1204,6038;-0,0000;Mertacor22;-26139,3779;0,0000;0,0000;-3562,6013;-3562,6013;-0,0000;IS3;5402,3093;0,0000;0,0000;736,2943;736,2943;-0,0000
544;0,1178;-0,0365;16509,0059;330,7371;330,7371;default broker;10686,0604;0,0000;0,0000;-214,0817;214,0817;-0,0000;Mertacor22;1223,9941;0,0000;0,0000;-24,5212;24,5212;-0,0000;IS3;4598,9514;0,0000;0,0000;-92,1342;92,1342;-0,0000
545;0,1466;-0,0362;-450,3703;66,2192;66,2192;default broker;12869,3122;0,0000;0,0000;1892,2118;1892,2118;-0,0000;Mertacor22;-17551,4753;0,0000;0,0000;-2580,6436;-2580,6436;-0,0000;IS3;4231,7928;0,0000;0,0000;622,2126;622,2126;-0,0000
546;0,1361;-0,0381;9957,7844;280,3611;280,3611;default broker;14936,4326;0,0000;0,0000;-420,5348;420,5348;-0,0000;Mertacor22;-9112,8871;0,0000;0,0000;256,5731;-256,5731;-0,0000;IS3;4134,2390;0,0000;0,0000;-116,3994;116,3994;-0,0000
547;0,1242;-0,0388;14688,1228;353,5794;353,5794;default broker;16245,5941;0,0000;0,0000;-391,0715;391,0715;-0,0000;Mertacor22;-5734,2537;0,0000;0,0000;138,0376;-138,0376;-0,0000;IS3;4176,7824;0,0000;0,0000;-100,5455;100,5455;-0,0000
548;0,1471;-0,0382;25790,9307;320,0682;320,0682;default broker;16785,3529;0,0000;0,0000;-208,3080;208,3080;-0,0000;Mertacor22;3137,2362;0,0000;0,0000;-38,9334;38,9334;-0,0000;IS3;5868,3416;0,0000;0,0000;-72,8267;72,8267;-0,0000
549;0,1437;-0,0387;30189,9713;257,6703;257,6703;default broker;16749,1236;0,0000;0,0000;-142,9531;142,9531;-0,0000;Mertacor22;7376,2513;0,0000;0,0000;-62,9560;62,9560;-0,0000;IS3;6064,5963;0,0000;0,0000;-51,7611;51,7611;-0,0000
550;0,1285;-0,0490;24830,6086;600,5539;600,5539;default broker;16542,7456;0,0000;0,0000;-400,1034;400,1034;-0,0000;Mertacor22;3697,0317;0,0000;0,0000;-89,4165;89,4165;-0,0000;IS3;4590,8314;0,0000;0,0000;-111,0340;111,0340;-0,0000
551;0,1236;-0,0511;24480,4629;651,9637;651,9637;default broker;16109,2861;0,0000;0,0000;-429,0225;429,0225;-0,0000;Mertacor22;2089,1311;0,0000;0,0000;-55,6377;55,6377;-0,0000;IS3;6282,0458;0,0000;0,0000;-167,3034;167,3034;-0,0000
