ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
432;0,2558;-0,0368;-27290,3422;7725,6890;5442,0962;default broker;4446,8347;0,0000;0,0000;1258,8652;1258,8652;-0,0000;IS3;-24,7049;0,0000;0,0000;-6,9938;-6,9938;-0,0000;VidyutVanika;-19963,8037;0,0000;0,0000;-5651,6015;-5651,6015;-0,0000;TUC_TAC22;-11748,6682;7540,5362;7540,5362;-3325,9589;-3325,9589;2283,5928
433;0,2812;-0,0350;-28115,9542;8697,6750;7117,5012;default broker;3665,6816;0,0000;0,0000;1133,9792;1133,9792;-0,0000;IS3;-8,2616;0,0000;0,0000;-2,5557;-2,5557;-0,0000;VidyutVanika;-21837,1162;0,0000;0,0000;-6755,3154;-6755,3154;-0,0000;TUC_TAC22;-9936,2579;4749,3054;4749,3054;-3073,7830;-3073,7830;1580,1737
434;0,2403;-0,0352;-32082,7404;8738,8687;7693,3861;default broker;3652,9390;0,0000;0,0000;995,0071;995,0071;-0,0000;IS3;-72,2382;0,0000;0,0000;-19,6766;-19,6766;-0,0000;VidyutVanika;-26010,7093;0,0000;0,0000;-7084,9364;-7084,9364;-0,0000;TUC_TAC22;-9652,7319;3473,4258;3473,4258;-2629,2628;-2629,2628;1045,4827
435;0,1996;-0,0361;-22322,3530;4953,8539;4273,9784;default broker;3887,9959;0,0000;0,0000;862,8375;862,8375;-0,0000;IS3;5094,5313;0,0000;0,0000;1130,5960;1130,5960;-0,0000;VidyutVanika;-25093,7510;0,0000;0,0000;-5568,8922;-5568,8922;-0,0000;TUC_TAC22;-6211,1293;2816,0384;2816,0384;-1378,3953;-1378,3953;679,8755
436;0,2716;-0,0496;-14316,0489;4092,6542;3458,5756;default broker;3751,8778;0,0000;0,0000;1072,5822;1072,5822;-0,0000;IS3;5033,2736;0,0000;0,0000;1438,9060;1438,9060;-0,0000;VidyutVanika;-17850,4158;0,0000;0,0000;-5103,0547;-5103,0547;-0,0000;TUC_TAC22;-5250,7846;2127,2987;2127,2987;-1501,0878;-1501,0878;634,0786
437;0,2689;-0,0496;-21501,9848;6245,2642;4846,3934;default broker;4409,3156;0,0000;0,0000;1280,6883;1280,6883;-0,0000;IS3;-43,9432;0,0000;0,0000;-12,7633;-12,7633;-0,0000;VidyutVanika;-9840,0823;0,0000;0,0000;-2858,0577;-2858,0577;-0,0000;TUC_TAC22;-16027,2749;4550,6243;4550,6243;-4655,1315;-4655,1315;1398,8708
438;0,2872;-0,0559;-22064,8765;6824,1985;5355,7355;default broker;4471,6604;0,0000;0,0000;1382,9898;1382,9898;-0,0000;IS3;5861,9448;0,0000;0,0000;1812,9753;1812,9753;-0,0000;VidyutVanika;-16314,4126;0,0000;0,0000;-5045,7019;-5045,7019;-0,0000;TUC_TAC22;-16084,0692;4492,7609;4492,7609;-4974,4616;-4974,4616;1468,4630
439;0,4010;-0,0566;-20652,5431;8709,1160;6263,6288;default broker;5048,8694;0,0000;0,0000;2129,0932;2129,0932;-0,0000;IS3;9308,7816;0,0000;0,0000;3925,4855;3925,4855;-0,0000;VidyutVanika;-7741,3236;0,0000;0,0000;-3264,4932;-3264,4932;-0,0000;TUC_TAC22;-27268,8705;5599,2800;5599,2800;-11499,2016;-11499,2016;2445,4872
440;0,3530;-0,0569;3034,1840;163,4276;100,9941;default broker;5316,4134;0,0000;0,0000;-286,3533;286,3533;-0,0000;IS3;23006,8385;0,0000;0,0000;-1239,1971;1239,1971;-0,0000;VidyutVanika;-3356,2856;-1200,0000;-1200,0000;180,7767;-180,7767;-62,4335;TUC_TAC22;-21932,7824;-4078,5752;0,0000;1181,3462;-278,7372;-0,0000
441;0,3039;-0,0638;1418,5932;88,4979;13,8991;default broker;5152,9777;0,0000;0,0000;-321,4649;321,4649;-0,0000;IS3;25676,6960;0,0000;0,0000;-1601,8224;1601,8224;-0,0000;VidyutVanika;-10907,0737;-1200,0000;-1200,0000;680,4300;-680,4300;-74,5988;TUC_TAC22;-18504,0069;-3760,7620;0,0000;1154,3593;791,7622;-0,0000
442;0,2702;-0,0603;29143,8163;907,3868;-0,0000;default broker;5010,9095;0,0000;0,0000;-156,0136;156,0136;-0,0000;IS3;26740,0003;0,0000;0,0000;-832,5445;832,5445;-0,0000;VidyutVanika;-591,9327;-444,9474;-444,9474;18,4297;-18,4297;-1,0839;TUC_TAC22;-2015,1608;-4310,1440;0,0000;62,7416;-62,5917;-0,0000
443;0,3284;-0,0631;20294,7311;869,0907;869,0587;default broker;4859,9099;0,0000;0,0000;-208,1182;208,1182;-0,0000;IS3;40742,3458;0,0000;0,0000;-1744,7285;1744,7285;-0,0000;VidyutVanika;-10342,7720;-1,4211;-1,4211;442,9133;-442,9133;-0,0320;TUC_TAC22;-14964,7526;-3946,5740;0,0000;640,8426;-640,7954;-0,0000
444;0,2299;-0,0568;44703,3681;539,7978;43,9220;default broker;4929,2130;0,0000;0,0000;-59,5208;-49,8311;-0,0000;IS3;42073,4942;0,0000;0,0000;-508,0418;-425,3350;-0,0000;VidyutVanika;-180,0776;-1,4211;-1,4211;2,1745;-0,2896;99,2945;TUC_TAC22;-2119,2615;-4529,1566;-4529,1566;25,5903;8,6539;226,5134
445;0,2767;-0,0594;7891,7081;406,1562;406,0943;default broker;5642,3085;0,0000;0,0000;-290,3882;290,3882;-0,0000;IS3;30983,3751;0,0000;0,0000;-1594,5965;1594,5965;-0,0000;VidyutVanika;-10695,7313;-1,4211;-1,4211;550,4686;-550,4686;-0,0619;TUC_TAC22;-18038,2443;-3764,4088;0,0000;928,3598;-928,0768;-0,0000
446;0,1996;-0,0507;18780,7621;599,7140;-0,0000;default broker;5575,8046;0,0000;0,0000;-178,0486;178,0486;-0,0000;IS3;30971,6823;0,0000;0,0000;-988,9988;988,9988;-0,0000;VidyutVanika;-12194,9950;-1,4211;-1,4211;389,4149;-389,4149;-0,0187;TUC_TAC22;-5571,7297;-2552,2899;0,0000;177,9185;-177,9074;-0,0000
447;0,1904;-0,0506;8592,1434;360,5308;360,4834;default broker;5923,8978;0,0000;0,0000;-248,5699;248,5699;-0,0000;IS3;23302,0113;0,0000;0,0000;-977,7646;977,7646;-0,0000;VidyutVanika;-15675,4158;-1,4211;-1,4211;657,7487;-657,7487;-0,0474;TUC_TAC22;-4958,3498;-784,3221;0,0000;208,0550;-208,0002;-0,0000
448;0,3134;-0,0685;-17652,0692;5844,2661;1973,3929;default broker;6147,7760;0,0000;0,0000;2035,4123;2026,8217;-0,0000;IS3;13797,7290;0,0000;0,0000;4568,1670;4548,8867;-0,0000;VidyutVanika;-17668,3202;1200,0000;1200,0000;-5849,6465;-5849,6465;392,3736;TUC_TAC22;-19929,2541;10277,5661;10277,5661;-6598,1990;-6598,1990;3453,8335
449;0,2995;-0,0517;-18966,0908;6040,7989;2514,4249;default broker;5730,4312;0,0000;0,0000;1825,1722;1818,2147;-0,0000;IS3;6601,9393;0,0000;0,0000;2102,7521;2094,7365;-0,0000;VidyutVanika;-4644,5635;1200,0000;1200,0000;-1479,3177;-1479,3177;380,4983;TUC_TAC22;-26653,8977;9594,6937;9594,6937;-8489,4055;-8489,4055;3122,8484
450;0,3271;-0,0517;-17712,3073;6107,6010;2743,3798;default broker;5159,1757;0,0000;0,0000;1778,9996;1777,4075;-0,0000;IS3;7150,1364;0,0000;0,0000;2465,5275;2463,3210;-0,0000;VidyutVanika;-8310,2695;295,9500;295,9500;-2865,5674;-2865,5674;101,7388;TUC_TAC22;-21711,3499;9234,3004;9234,3004;-7486,5606;-7486,5606;3257,0167
451;0,3549;-0,0517;-20542,7607;7711,6250;4006,8192;default broker;5303,3529;0,0000;0,0000;1990,8458;1990,8458;-0,0000;IS3;6972,8033;0,0000;0,0000;2617,5471;2617,5471;-0,0000;VidyutVanika;-12067,0728;0,0000;0,0000;-4529,9044;-4529,9044;-0,0000;TUC_TAC22;-20751,8441;9589,3160;9589,3160;-7790,1137;-7790,1137;3704,8058
452;0,4127;-0,0350;-13820,3146;5894,2849;1943,5216;default broker;5754,9000;0,0000;0,0000;2454,4318;2454,4318;-0,0000;IS3;7273,8307;0,0000;0,0000;3102,2471;3102,2471;-0,0000;VidyutVanika;-14727,1973;0,0000;0,0000;-6281,0652;-6281,0652;-0,0000;TUC_TAC22;-12121,8480;9163,2877;9163,2877;-5169,8987;-5169,8987;3950,7634
453;0,3626;-0,0356;-20858,3604;7998,0353;5744,8177;default broker;4969,0615;0,0000;0,0000;1905,3621;1905,3621;-0,0000;IS3;5043,5727;0,0000;0,0000;1933,9330;1933,9330;-0,0000;VidyutVanika;-18767,1109;0,0000;0,0000;-7196,1560;-7196,1560;-0,0000;TUC_TAC22;-12103,8837;5652,1012;5652,1012;-4641,1744;-4641,1744;2253,2176
454;0,3352;-0,0353;-24932,2655;8979,3192;7555,2343;default broker;4738,0686;0,0000;0,0000;1706,4085;1706,4085;-0,0000;IS3;6988,4843;0,0000;0,0000;2516,8925;2516,8925;-0,0000;VidyutVanika;-26341,3247;0,0000;0,0000;-9486,7898;-9486,7898;-0,0000;TUC_TAC22;-10317,4937;3734,3597;3734,3597;-3715,8304;-3715,8304;1424,0848
455;0,3581;-0,0373;-34666,5926;13616,9407;11993,3230;default broker;4867,5997;0,0000;0,0000;1911,9795;1911,9795;-0,0000;IS3;5105,0267;0,0000;0,0000;2005,2402;2005,2402;-0,0000;VidyutVanika;-37028,8520;0,0000;0,0000;-14544,8296;-14544,8296;-0,0000;TUC_TAC22;-7610,3669;3832,6208;3832,6208;-2989,3309;-2989,3309;1623,6177
456;0,3884;-0,0353;-32260,7920;13570,1173;11777,9127;default broker;4568,6917;0,0000;0,0000;1921,7656;1921,7656;-0,0000;IS3;4902,2753;0,0000;0,0000;2062,0836;2062,0836;-0,0000;VidyutVanika;-35479,7359;0,0000;0,0000;-14924,1276;-14924,1276;-0,0000;TUC_TAC22;-6252,0231;3992,3783;3992,3783;-2629,8389;-2629,8389;1792,2045
457;0,2008;-0,0352;-30860,8198;7149,8631;6601,8703;default broker;4058,1394;0,0000;0,0000;940,1935;940,1935;-0,0000;IS3;-243,2658;0,0000;0,0000;-56,3600;-56,3600;-0,0000;VidyutVanika;-30952,8570;0,0000;0,0000;-7171,1863;-7171,1863;-0,0000;TUC_TAC22;-3722,8364;2104,1230;2104,1230;-862,5102;-862,5102;547,9928
458;0,3195;-0,0357;-27961,3251;9714,3879;8862,6870;default broker;4013,5982;0,0000;0,0000;1394,4135;1394,4135;-0,0000;IS3;-278,1630;0,0000;0,0000;-96,6400;-96,6400;-0,0000;VidyutVanika;-27388,4790;0,0000;0,0000;-9515,3684;-9515,3684;-0,0000;TUC_TAC22;-4308,2814;2282,7632;2282,7632;-1496,7930;-1496,7930;851,7009
459;0,2162;-0,0354;-25953,7409;6283,9893;5836,5489;default broker;3813,0503;0,0000;0,0000;923,2260;923,2260;-0,0000;IS3;-338,7897;0,0000;0,0000;-82,0287;-82,0287;-0,0000;VidyutVanika;-26231,1072;0,0000;0,0000;-6351,1459;-6351,1459;-0,0000;TUC_TAC22;-3196,8943;1679,6009;1679,6009;-774,0406;-774,0406;447,4403
460;0,2887;-0,0365;-15438,1320;4696,0505;3961,9838;default broker;3749,9807;0,0000;0,0000;1140,6884;1140,6884;-0,0000;IS3;-419,5462;0,0000;0,0000;-127,6197;-127,6197;-0,0000;VidyutVanika;-17800,6709;0,0000;0,0000;-5414,6997;-5414,6997;-0,0000;TUC_TAC22;-967,8955;2313,4064;2313,4064;-294,4194;-294,4194;734,0667
461;0,2052;-0,0350;-11306,5003;2448,4037;1693,9069;default broker;4260,4356;0,0000;0,0000;922,5902;922,5902;-0,0000;IS3;-462,3284;0,0000;0,0000;-100,1164;-100,1164;-0,0000;VidyutVanika;-13879,1531;0,0000;0,0000;-3005,5073;-3005,5073;-0,0000;TUC_TAC22;-1225,4545;3360,8781;3360,8781;-265,3701;-265,3701;754,4968
462;0,2602;-0,0351;-16973,6968;4705,2805;3714,5483;default broker;4204,2803;0,0000;0,0000;1165,4690;1165,4690;-0,0000;IS3;119,5541;0,0000;0,0000;33,1416;33,1416;-0,0000;VidyutVanika;-16469,7538;0,0000;0,0000;-4565,5824;-4565,5824;-0,0000;TUC_TAC22;-4827,7773;3407,1936;3407,1936;-1338,3087;-1338,3087;990,7322
463;0,3431;-0,0363;-4800,7070;1670,2372;14,8035;default broker;4866,8644;0,0000;0,0000;1693,2543;1693,2543;-0,0000;IS3;3700,8722;0,0000;0,0000;1287,5883;1287,5883;-0,0000;VidyutVanika;-7831,4406;0,0000;0,0000;-2724,6743;-2724,6743;-0,0000;TUC_TAC22;-5537,0030;4757,5678;4757,5678;-1926,4055;-1926,4055;1655,4336
464;0,3345;-0,0355;9918,6011;253,5789;-0,0000;default broker;5017,2547;0,0000;0,0000;-128,2711;107,8180;-0,0000;IS3;3033,0891;0,0000;0,0000;-77,5439;65,1794;-0,0000;VidyutVanika;2241,5107;-1200,0000;-1200,0000;-57,3064;57,3064;-20,2169;TUC_TAC22;-373,2534;-4592,3092;0,0000;9,5426;-8,0210;-0,0000
465;0,3378;-0,0351;26477,0206;226,9883;69,0670;default broker;5268,1263;0,0000;0,0000;-45,1638;25,5957;-0,0000;IS3;7932,4441;0,0000;0,0000;-68,0051;38,5405;-0,0000;VidyutVanika;9377,0406;-1200,0000;-1200,0000;-80,3896;16,6799;84,0984;TUC_TAC22;3899,4096;-4708,2571;-4708,2571;-33,4298;-5,4596;126,1825
466;0,3318;-0,0358;31265,9679;141,6496;92,5421;default broker;5182,3560;0,0000;0,0000;-23,4785;32,0694;-0,0000;IS3;10041,7822;0,0000;0,0000;-45,4940;62,1405;-0,0000;VidyutVanika;12247,6944;-444,9474;-444,9474;-55,4878;6,6633;172,4708;TUC_TAC22;3794,1354;-4325,7436;-4325,7436;-17,1892;-18,6238;257,7117
467;0,2981;-0,0353;16376,7406;309,2872;-0,0000;default broker;5093,8658;0,0000;0,0000;-96,2015;0,3240;-0,0000;IS3;4708,5267;0,0000;0,0000;-88,9241;0,2995;-0,0000;VidyutVanika;7846,5969;-1,4211;-1,4211;-148,1889;-2,2971;-0,0274;TUC_TAC22;-1272,2488;-4476,1827;-363,5012;24,0274;-0,0809;-1,0452
468;0,2723;-0,0353;24801,6176;261,0441;62,7386;default broker;4915,7869;0,0000;0,0000;-51,7401;-9,5918;-0,0000;IS3;9330,4284;0,0000;0,0000;-98,2054;-18,2058;-0,0000;VidyutVanika;13997,0077;-1,4211;-1,4211;-147,3225;-106,4976;66,8275;TUC_TAC22;-3441,6054;-4567,5122;-4567,5122;36,2239;6,7153;111,1524
469;0,2754;-0,0351;17277,9995;307,4627;-0,0000;default broker;5524,1620;0,0000;0,0000;-98,3027;0,9176;-0,0000;IS3;9127,3859;0,0000;0,0000;-162,4222;1,5161;-0,0000;VidyutVanika;5286,9782;-1,4211;-1,4211;-94,0820;-6,1689;-0,0274;TUC_TAC22;-2660,5267;-2570,4729;-1454,2180;47,3442;-0,4419;-2,8708
470;0,2374;-0,0356;19461,3638;313,6951;8,2383;default broker;5377,6326;0,0000;0,0000;-86,6813;-0,1797;-0,0000;IS3;6840,2404;0,0000;0,0000;-110,2569;-0,2286;-0,0000;VidyutVanika;8976,3224;-1,4211;-1,4211;-144,6881;-23,8926;7,1480;TUC_TAC22;-1732,8317;-2692,4865;-2692,4865;27,9313;0,0579;8,8934
471;0,2398;-0,0353;20674,0172;302,7080;61,4671;default broker;6025,9937;0,0000;0,0000;-88,2323;-1,9070;-0,0000;IS3;6777,9893;0,0000;0,0000;-99,2430;-2,1450;-0,0000;VidyutVanika;10095,2292;-1,4211;-1,4211;-147,8139;-39,3575;64,9337;TUC_TAC22;-2225,1950;-565,8794;-565,8794;32,5812;0,7042;68,0183
472;0,3034;-0,0351;3379,8209;107,2082;107,1680;default broker;5894,1703;0,0000;0,0000;-186,9636;186,9636;-0,0000;IS3;2175,4541;0,0000;0,0000;-69,0056;69,0056;-0,0000;VidyutVanika;-721,3584;-1,4211;-1,4211;22,8816;-22,8816;-0,0403;TUC_TAC22;-3968,4452;-617,0498;0,0000;125,8795;-125,7849;-0,0000
473;0,2361;-0,0352;4248,3512;131,5186;131,4806;default broker;5534,1767;0,0000;0,0000;-171,3246;171,2257;-0,0000;IS3;-778,6299;0,0000;0,0000;24,1045;-24,0906;-0,0000;VidyutVanika;338,6263;-1,4211;-1,4211;-10,4830;10,4830;-0,0380;TUC_TAC22;-845,8219;-596,5642;0,0000;26,1846;-26,1695;-0,0000
474;0,2536;-0,0367;2383,0433;81,7225;81,6771;default broker;5221,0362;0,0000;0,0000;-179,0466;179,0466;-0,0000;IS3;-691,5297;0,0000;0,0000;23,7148;-23,6885;-0,0000;VidyutVanika;-860,1368;-1,4211;-1,4211;29,4969;-29,4969;-0,0453;TUC_TAC22;-1286,3264;-595,4228;0,0000;44,1124;-44,0634;-0,0000
475;0,4462;-0,0367;1565,1739;54,9198;54,8721;default broker;5433,3470;0,0000;0,0000;-190,6486;190,6486;-0,0000;IS3;-477,0278;0,0000;0,0000;16,7382;-16,7092;-0,0000;VidyutVanika;-1666,3237;-1,4211;-1,4211;58,4690;-58,4690;-0,0476;TUC_TAC22;-1724,8216;-548,5612;0,0000;60,5216;-60,4166;-0,0000
476;0,3778;-0,0375;-896,3642;339,4744;0,0000;default broker;5419,5477;0,0000;0,0000;2052,5116;1056,8118;-0,0000;IS3;550,7650;0,0000;0,0000;208,5878;107,3992;-0,0000;VidyutVanika;-6101,0788;1200,0000;0,0000;-2310,6236;-2310,6236;-0,0000;TUC_TAC22;-765,5981;10980,0897;896,3642;-289,9502;-289,9502;174,7910
477;0,3545;-0,0350;-6302,1154;2273,9423;0,0000;default broker;4637,1567;0,0000;0,0000;1673,1885;1522,2673;-0,0000;IS3;538,4144;0,0000;0,0000;194,2718;176,7485;-0,0000;VidyutVanika;-7629,0122;1200,0000;0,0000;-2752,7159;-2752,7159;-0,0000;TUC_TAC22;-3848,6744;10214,8736;6302,1154;-1388,6866;-1388,6866;2068,8333
478;0,2215;-0,0353;-12100,3516;2826,2756;295,2321;default broker;4792,1250;0,0000;0,0000;1119,2952;1110,1942;-0,0000;IS3;625,2228;0,0000;0,0000;146,0331;144,8457;-0,0000;VidyutVanika;-11316,8571;1200,0000;1200,0000;-2643,2750;-2643,2750;270,3835;TUC_TAC22;-6200,8424;9575,2198;9575,2198;-1448,3289;-1448,3289;2237,6794
479;0,2538;-0,0351;-30801,2036;8765,8750;5540,9019;default broker;4748,7480;0,0000;0,0000;1351,4709;1348,0001;-0,0000;IS3;608,6478;0,0000;0,0000;173,2182;172,7734;-0,0000;VidyutVanika;-25329,2013;1200,0000;1200,0000;-7208,5693;-7208,5693;354,5236;TUC_TAC22;-10829,3980;9380,0523;9380,0523;-3081,9948;-3081,9948;2847,9373
480;0,3934;-0,0354;-30817,3054;13072,6215;8605,4173;default broker;4590,6044;0,0000;0,0000;1947,3225;1946,4711;-0,0000;IS3;1039,0388;0,0000;0,0000;440,7576;440,5649;-0,0000;VidyutVanika;-24916,7404;293,2500;293,2500;-10569,6170;-10569,6170;127,6311;TUC_TAC22;-11530,2082;9745,9636;9745,9636;-4891,0846;-4891,0846;4333,8572
481;0,2540;-0,0368;-36980,3336;10761,0746;8593,5423;default broker;4023,0730;0,0000;0,0000;1170,6922;1170,6922;-0,0000;IS3;623,4330;0,0000;0,0000;181,4156;181,4156;-0,0000;VidyutVanika;-28303,6818;0,0000;0,0000;-8236,2164;-8236,2164;-0,0000;TUC_TAC22;-13323,1578;6747,6610;6747,6610;-3876,9660;-3876,9660;2167,5322
482;0,1971;-0,0355;-45447,1366;11024,1505;9663,7155;default broker;4003,2303;0,0000;0,0000;971,0670;971,0670;-0,0000;IS3;764,1560;0,0000;0,0000;185,3620;185,3620;-0,0000;VidyutVanika;-37153,8352;0,0000;0,0000;-9012,4373;-9012,4373;-0,0000;TUC_TAC22;-13060,6876;4803,5511;4803,5511;-3168,1421;-3168,1421;1360,4350
483;0,1999;-0,0356;-22618,2067;5032,5885;3889,2625;default broker;3828,3105;0,0000;0,0000;851,8054;851,8054;-0,0000;IS3;721,8350;0,0000;0,0000;160,6095;160,6095;-0,0000;VidyutVanika;-16504,2166;0,0000;0,0000;-3672,2155;-3672,2155;-0,0000;TUC_TAC22;-10664,1356;4756,6596;4756,6596;-2372,7878;-2372,7878;1143,3259
484;0,1746;-0,0359;-10518,2802;1947,2733;1191,5186;default broker;4080,0024;0,0000;0,0000;755,3402;755,3402;-0,0000;IS3;1223,3884;0,0000;0,0000;226,4887;226,4887;-0,0000;VidyutVanika;-9755,6686;0,0000;0,0000;-1806,0893;-1806,0893;-0,0000;TUC_TAC22;-6066,0023;3942,2106;3942,2106;-1123,0129;-1123,0129;755,7547
485;0,2734;-0,0543;-13709,9075;3935,6505;2499,7958;default broker;4592,6702;0,0000;0,0000;1318,4002;1318,4002;-0,0000;IS3;1134,7075;0,0000;0,0000;325,7361;325,7361;-0,0000;VidyutVanika;-5943,2478;0,0000;0,0000;-1706,1053;-1706,1053;-0,0000;TUC_TAC22;-13494,0375;4852,1070;4852,1070;-3873,6816;-3873,6816;1435,8547
486;0,2762;-0,0354;-29695,3906;9083,0876;7370,2699;default broker;4736,2989;0,0000;0,0000;1448,7170;1448,7170;-0,0000;IS3;1094,8221;0,0000;0,0000;334,8791;334,8791;-0,0000;VidyutVanika;-18678,8710;0,0000;0,0000;-5713,4060;-5713,4060;-0,0000;TUC_TAC22;-16847,6406;5184,2858;5184,2858;-5153,2777;-5153,2777;1712,8178
487;0,3482;-0,0664;-6499,7327;2305,7094;0,0000;default broker;5040,4767;0,0000;0,0000;1788,0542;1788,0542;-0,0000;IS3;4325,7964;0,0000;0,0000;1534,5292;1534,5292;-0,0000;VidyutVanika;2762,2169;0,0000;0,0000;979,8664;979,8664;-0,0000;TUC_TAC22;-18628,2227;7177,9612;6499,7327;-6608,1591;-6608,1591;2305,7094
488;0,3824;-0,0806;8217,6201;594,8497;516,4063;default broker;5130,4391;0,0000;0,0000;-371,3776;273,4298;-0,0000;IS3;5450,0282;0,0000;0,0000;-394,5117;290,4625;-0,0000;VidyutVanika;14234,0551;-1200,0000;-1200,0000;-1030,3619;1030,3619;-78,4434;TUC_TAC22;-16596,9023;-4369,9829;0,0000;1201,4016;-884,5417;-0,0000
489;0,3235;-0,0739;15631,4219;910,8257;858,2207;default broker;5077,6247;0,0000;0,0000;-295,8676;261,6918;-0,0000;IS3;3967,5110;0,0000;0,0000;-231,1825;204,4785;-0,0000;VidyutVanika;20256,9722;-1200,0000;-1200,0000;-1180,3514;1180,3514;-52,6050;TUC_TAC22;-13670,6860;-4882,7102;0,0000;796,5758;-704,5629;-0,0000
490;0,3169;-0,0696;9568,0586;574,8450;552,1720;default broker;5077,7714;0,0000;0,0000;-305,0704;281,0053;-0,0000;IS3;2793,6162;0,0000;0,0000;-167,8393;154,5995;-0,0000;VidyutVanika;14886,1775;-444,9474;-444,9474;-894,3554;894,3554;-22,6729;TUC_TAC22;-13189,5065;-4440,3470;0,0000;792,4201;-729,9111;-0,0000
491;0,1746;-0,0508;19139,2534;605,0061;-0,0000;default broker;5184,0118;0,0000;0,0000;-163,8705;163,8609;-0,0000;IS3;4027,1642;0,0000;0,0000;-127,3017;127,2942;-0,0000;VidyutVanika;11299,2174;-1,4211;-1,4211;-357,1767;357,1767;-0,0177;TUC_TAC22;-1371,1401;-4881,0630;0,0000;43,3428;-43,3402;-0,0000
492;0,2072;-0,0522;21828,7866;662,8925;-0,0000;default broker;5276,6816;0,0000;0,0000;-160,2413;160,2354;-0,0000;IS3;4911,1804;0,0000;0,0000;-149,1418;149,1363;-0,0000;VidyutVanika;13285,8899;-1,4211;-1,4211;-403,4634;403,4634;-0,0121;TUC_TAC22;-1644,9653;-4554,5961;0,0000;49,9540;-49,9522;-0,0000
493;0,2747;-0,0613;15034,6514;696,1842;696,1398;default broker;5990,4716;0,0000;0,0000;-277,3907;277,3552;-0,0000;IS3;8094,9366;0,0000;0,0000;-374,8386;374,7907;-0,0000;VidyutVanika;15004,0993;-1,4211;-1,4211;-694,7695;694,7695;-0,0444;TUC_TAC22;-14054,8562;-3143,7042;0,0000;650,8145;-650,7314;-0,0000
494;0,2338;-0,0572;27254,3566;817,1192;-0,0000;default broker;5664,5894;0,0000;0,0000;-169,8314;169,8298;-0,0000;IS3;7347,9589;0,0000;0,0000;-220,3009;220,2988;-0,0000;VidyutVanika;16038,8033;-1,4211;-1,4211;-480,8631;480,8631;-0,0039;TUC_TAC22;-1796,9952;-1890,3731;0,0000;53,8761;-53,8756;-0,0000
495;0,2492;-0,0556;19474,4142;703,4663;-0,0000;default broker;5948,2089;0,0000;0,0000;-214,8647;214,8503;-0,0000;IS3;5894,5680;0,0000;0,0000;-212,9271;212,9128;-0,0000;VidyutVanika;9151,3046;-1,4211;-1,4211;-330,5688;330,5688;-0,0237;TUC_TAC22;-1519,6673;-403,4398;0,0000;54,8943;-54,8906;-0,0000
496;0,2213;-0,0576;1537,6798;86,2560;86,1785;default broker;6192,3645;0,0000;0,0000;-347,3601;347,3601;-0,0000;IS3;3416,1736;0,0000;0,0000;-191,6299;191,6299;-0,0000;VidyutVanika;-5992,7269;-1,4211;-1,4211;336,1614;-336,1614;-0,0775;TUC_TAC22;-2078,1314;-404,3695;0,0000;116,5726;-116,3630;-0,0000
497;0,1858;-0,0363;17342,0591;328,8169;-0,0000;default broker;5695,2546;0,0000;0,0000;-107,9858;0,1803;-0,0000;IS3;1050,0644;0,0000;0,0000;-19,9099;0,0332;-0,0000;VidyutVanika;10608,3976;-1,4211;-1,4211;-201,1422;-2,6866;-0,0274;TUC_TAC22;-11,6575;-394,1135;-288,5982;0,2210;-0,0004;-0,5512
498;0,3677;-0,0811;-612,9445;225,7572;0,0000;default broker;5636,2271;0,0000;0,0000;2075,9121;1099,0643;-0,0000;IS3;636,1707;0,0000;0,0000;234,3118;124,0533;-0,0000;VidyutVanika;4937,5141;1200,0000;0,0000;1818,5650;1818,5650;-0,0000;TUC_TAC22;-11822,8564;7765,3800;612,9445;-4354,5461;-4354,5461;119,5242
499;0,2293;-0,0459;11776,9902;402,1446;402,0810;default broker;6341,1946;0,0000;0,0000;-216,5305;216,4620;-0,0000;IS3;635,1235;0,0000;0,0000;-21,6873;21,6805;-0,0000;VidyutVanika;3374,7069;-2,8421;-2,8421;-115,2349;115,2349;-0,0636;TUC_TAC22;1425,9652;-1354,0894;0,0000;-48,6919;48,6765;-0,0000
500;0,1743;-0,0365;5075,3654;159,3026;159,2652;default broker;6291,4075;0,0000;0,0000;-197,4710;197,3783;-0,0000;IS3;938,4406;0,0000;0,0000;-29,4552;29,4414;-0,0000;VidyutVanika;12075,5666;-1,4211;-1,4211;-379,0209;379,0209;-0,0374;TUC_TAC22;-14230,0493;-1353,6981;0,0000;446,6445;-446,4348;-0,0000
501;0,3308;-0,0382;-1512,4874;502,6257;0,0000;default broker;5754,7532;0,0000;0,0000;1912,4038;1284,0149;-0,0000;IS3;930,8121;0,0000;0,0000;309,3249;207,6851;-0,0000;VidyutVanika;8198,2211;1200,0000;0,0000;2724,4103;2724,4103;-0,0000;TUC_TAC22;-16396,2737;6022,1374;1512,4874;-5448,7646;-5448,7646;337,4700
