ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2
451;0,1363;-0,0360;17513,2707;323,2023;323,2023;default broker;20849,4346;0,0000;0,0000;-384,7702;384,7702;-0,0000;COLDPOWER22;7520,8168;0,0000;0,0000;-138,7945;138,7945;-0,0000;Mertacor22;-10856,9807;0,0000;0,0000;200,3624;-200,3624;-0,0000
452;0,1261;-0,0404;34119,8995;214,1574;214,1574;default broker;20984,1729;0,0000;0,0000;-131,7095;131,7095;-0,0000;COLDPOWER22;9578,9035;0,0000;0,0000;-60,1231;60,1231;-0,0000;Mertacor22;3556,8231;0,0000;0,0000;-22,3248;22,3248;-0,0000
453;0,1386;-0,0353;18549,9797;310,4055;310,4055;default broker;20975,5354;0,0000;0,0000;-350,9935;350,9935;-0,0000;COLDPOWER22;5059,4267;0,0000;0,0000;-84,6618;84,6618;-0,0000;Mertacor22;-7484,9824;0,0000;0,0000;125,2497;-125,2497;-0,0000
454;0,1206;-0,0351;19070,7625;305,9886;305,9886;default broker;20752,1401;0,0000;0,0000;-332,9662;332,9662;-0,0000;COLDPOWER22;3157,7220;0,0000;0,0000;-50,6654;50,6654;-0,0000;Mertacor22;-4839,0996;0,0000;0,0000;77,6429;-77,6429;-0,0000
455;0,1146;-0,0356;22630,2125;292,8804;292,8804;default broker;20069,0401;0,0000;0,0000;-259,7337;259,7337;-0,0000;COLDPOWER22;3483,1280;0,0000;0,0000;-45,0787;45,0787;-0,0000;Mertacor22;-921,9557;0,0000;0,0000;11,9320;-11,9320;-0,0000
456;0,1208;-0,0354;17580,9836;312,8279;312,8279;default broker;19013,4903;0,0000;0,0000;-338,3172;338,3172;-0,0000;COLDPOWER22;3903,2106;0,0000;0,0000;-69,4519;69,4519;-0,0000;Mertacor22;-5335,7173;0,0000;0,0000;94,9413;-94,9413;-0,0000
457;0,1090;-0,0362;10686,4968;272,9243;272,9243;default broker;17421,7170;0,0000;0,0000;-444,9362;444,9362;-0,0000;COLDPOWER22;-81,4198;0,0000;0,0000;2,0794;-2,0794;-0,0000;Mertacor22;-6653,8004;0,0000;0,0000;169,9326;-169,9326;-0,0000
458;0,1132;-0,0363;31830,4195;142,4175;142,4175;default broker;16634,2925;0,0000;0,0000;-74,4261;74,4261;-0,0000;COLDPOWER22;12253,8501;0,0000;0,0000;-54,8269;54,8269;-0,0000;Mertacor22;2942,2769;0,0000;0,0000;-13,1645;13,1645;-0,0000
459;0,1070;-0,0351;27581,4898;207,2034;207,2034;default broker;15721,9908;0,0000;0,0000;-118,1100;118,1100;-0,0000;COLDPOWER22;13509,4423;0,0000;0,0000;-101,4885;101,4885;-0,0000;Mertacor22;-1649,9432;0,0000;0,0000;12,3950;-12,3950;-0,0000
460;0,1096;-0,0352;22929,8737;282,2477;282,2477;default broker;15017,0287;0,0000;0,0000;-184,8472;184,8472;-0,0000;COLDPOWER22;17690,0179;0,0000;0,0000;-217,7494;217,7494;-0,0000;Mertacor22;-9777,1728;0,0000;0,0000;120,3489;-120,3489;-0,0000
461;0,1115;-0,0362;4688,0447;147,7014;147,7014;default broker;14335,0930;0,0000;0,0000;-451,6410;451,6410;-0,0000;COLDPOWER22;-3665,5470;0,0000;0,0000;115,4866;-115,4866;-0,0000;Mertacor22;-5981,5013;0,0000;0,0000;188,4530;-188,4530;-0,0000
462;0,1246;-0,0366;-3681,7028;472,4570;472,4570;default broker;12214,6661;0,0000;0,0000;1567,4554;1567,4554;-0,0000;COLDPOWER22;-1266,8510;0,0000;0,0000;-162,5695;-162,5695;-0,0000;Mertacor22;-14629,5179;0,0000;0,0000;-1877,3429;-1877,3429;-0,0000
463;0,1349;-0,0352;-8602,9808;1234,3675;1234,3675;default broker;10200,2250;0,0000;0,0000;1463,5423;1463,5423;-0,0000;COLDPOWER22;5669,9800;0,0000;0,0000;813,5365;813,5365;-0,0000;Mertacor22;-24473,1858;0,0000;0,0000;-3511,4462;-3511,4462;-0,0000
464;0,1273;-0,0357;8565,7749;232,1985;232,1985;default broker;8419,2302;0,0000;0,0000;-228,2260;228,2260;-0,0000;COLDPOWER22;18245,9981;0,0000;0,0000;-494,6072;494,6072;-0,0000;Mertacor22;-18099,4535;0,0000;0,0000;490,6347;-490,6347;-0,0000
465;0,1539;-0,0369;-27171,5310;4921,1321;4921,1321;default broker;8130,7336;0,0000;0,0000;1472,5859;1472,5859;-0,0000;COLDPOWER22;5977,5574;0,0000;0,0000;1082,6166;1082,6166;-0,0000;Mertacor22;-41279,8221;0,0000;0,0000;-7476,3346;-7476,3346;-0,0000
466;0,1296;-0,0357;2360,5049;78,6730;78,6730;default broker;7935,8672;0,0000;0,0000;-264,4938;264,4938;-0,0000;COLDPOWER22;6640,6328;0,0000;0,0000;-221,3250;221,3250;-0,0000;Mertacor22;-12215,9951;0,0000;0,0000;407,1457;-407,1457;-0,0000
467;0,1284;-0,0358;593,9625;20,9282;20,9282;default broker;8484,4480;0,0000;0,0000;-298,9482;298,9482;-0,0000;COLDPOWER22;34794,4160;0,0000;0,0000;-1225,9757;1225,9757;-0,0000;Mertacor22;-42684,9015;0,0000;0,0000;1503,9957;-1503,9957;-0,0000
468;0,1275;-0,0357;10485,1490;263,8737;263,8737;default broker;9748,5080;0,0000;0,0000;-245,3351;245,3351;-0,0000;COLDPOWER22;23872,4810;0,0000;0,0000;-600,7850;600,7850;-0,0000;Mertacor22;-23135,8400;0,0000;0,0000;582,2464;-582,2464;-0,0000
469;0,2206;-0,0521;-15977,4300;3779,7590;3779,7590;default broker;11756,4623;0,0000;0,0000;2781,2104;2781,2104;-0,0000;COLDPOWER22;18471,7798;0,0000;0,0000;4369,8440;4369,8440;-0,0000;Mertacor22;-46205,6721;0,0000;0,0000;-10930,8134;-10930,8134;-0,0000
470;0,2708;-0,0521;-32002,3037;9688,9229;9688,9229;default broker;13072,7284;0,0000;0,0000;3957,8606;3957,8606;-0,0000;COLDPOWER22;25446,2709;0,0000;0,0000;7704,0377;7704,0377;-0,0000;Mertacor22;-70521,3031;0,0000;0,0000;-21350,8212;-21350,8212;-0,0000
471;0,1326;-0,0365;10653,4937;275,6707;275,6707;default broker;15887,9542;0,0000;0,0000;-411,1180;411,1180;-0,0000;COLDPOWER22;19420,5662;0,0000;0,0000;-502,5281;502,5281;-0,0000;Mertacor22;-24655,0267;0,0000;0,0000;637,9754;-637,9754;-0,0000
472;0,2042;-0,0533;-29012,6407;6764,6844;6764,6844;default broker;16638,4296;0,0000;0,0000;3879,4720;3879,4720;-0,0000;COLDPOWER22;10707,0340;0,0000;0,0000;2496,4879;2496,4879;-0,0000;Mertacor22;-56358,1044;0,0000;0,0000;-13140,6443;-13140,6443;-0,0000
473;0,1917;-0,0488;-12588,8647;2571,7350;2571,7350;default broker;17635,6928;0,0000;0,0000;3602,7339;3602,7339;-0,0000;COLDPOWER22;-367,0389;0,0000;0,0000;-74,9811;-74,9811;-0,0000;Mertacor22;-29857,5186;0,0000;0,0000;-6099,4878;-6099,4878;-0,0000
474;0,1366;-0,0471;12619,0628;434,9489;434,9489;default broker;19005,8428;0,0000;0,0000;-655,0860;655,0860;-0,0000;COLDPOWER22;-1945,8320;0,0000;0,0000;67,0682;-67,0682;-0,0000;Mertacor22;-4440,9479;0,0000;0,0000;153,0689;-153,0689;-0,0000
475;0,1757;-0,0475;-1709,6744;303,3070;303,3070;default broker;21097,1381;0,0000;0,0000;3742,7649;3742,7649;-0,0000;COLDPOWER22;-1419,5586;0,0000;0,0000;-251,8386;-251,8386;-0,0000;Mertacor22;-21387,2539;0,0000;0,0000;-3794,2333;-3794,2333;-0,0000
476;0,1196;-0,0459;17809,9061;499,4343;499,4343;default broker;22174,2649;0,0000;0,0000;-621,8218;621,8218;-0,0000;COLDPOWER22;4273,5108;0,0000;0,0000;-119,8399;119,8399;-0,0000;Mertacor22;-8637,8696;0,0000;0,0000;242,2275;-242,2275;-0,0000
477;0,1195;-0,0466;12684,3049;430,5367;430,5367;default broker;21729,3972;0,0000;0,0000;-737,5496;737,5496;-0,0000;COLDPOWER22;2726,3321;0,0000;0,0000;-92,5385;92,5385;-0,0000;Mertacor22;-11771,4243;0,0000;0,0000;399,5513;-399,5513;-0,0000
478;0,1291;-0,0433;8327,0114;291,0628;291,0628;default broker;21477,5246;0,0000;0,0000;-750,7265;750,7265;-0,0000;COLDPOWER22;-1689,7380;0,0000;0,0000;59,0632;-59,0632;-0,0000;Mertacor22;-11460,7751;0,0000;0,0000;400,6005;-400,6005;-0,0000
479;0,1126;-0,0404;16933,2030;397,7167;397,7167;default broker;21025,6106;0,0000;0,0000;-493,8367;493,8367;-0,0000;COLDPOWER22;-1700,1960;0,0000;0,0000;39,9332;-39,9332;-0,0000;Mertacor22;-2392,2116;0,0000;0,0000;56,1868;-56,1868;-0,0000
480;0,1074;-0,0429;17155,5954;441,9465;441,9465;default broker;19636,8306;0,0000;0,0000;-505,8658;505,8658;-0,0000;COLDPOWER22;-1763,9019;0,0000;0,0000;45,4400;-45,4400;-0,0000;Mertacor22;-717,3333;0,0000;0,0000;18,4793;-18,4793;-0,0000
481;0,1099;-0,0482;9308,6504;362,3916;362,3916;default broker;18028,4977;0,0000;0,0000;-701,8607;701,8607;-0,0000;COLDPOWER22;-1730,1240;0,0000;0,0000;67,3548;-67,3548;-0,0000;Mertacor22;-6989,7233;0,0000;0,0000;272,1143;-272,1143;-0,0000
482;0,1105;-0,0513;17233,3884;586,4514;586,4514;default broker;16917,9237;0,0000;0,0000;-575,7162;575,7162;-0,0000;COLDPOWER22;-5225,2340;0,0000;0,0000;177,8145;-177,8145;-0,0000;Mertacor22;5540,6987;0,0000;0,0000;-188,5497;188,5497;-0,0000
483;0,1018;-0,0371;21630,1030;334,1049;334,1049;default broker;15637,9056;0,0000;0,0000;-241,5476;241,5476;-0,0000;COLDPOWER22;994,3687;0,0000;0,0000;-15,3593;15,3593;-0,0000;Mertacor22;4997,8287;0,0000;0,0000;-77,1979;77,1979;-0,0000
484;0,1193;-0,0364;2696,0151;90,9632;90,9632;default broker;14567,1760;0,0000;0,0000;-491,4946;491,4946;-0,0000;COLDPOWER22;-6062,1000;0,0000;0,0000;204,5344;-204,5344;-0,0000;Mertacor22;-5809,0609;0,0000;0,0000;195,9969;-195,9969;-0,0000
485;0,1144;-0,0357;5470,8662;165,3528;165,3528;default broker;13816,2956;0,0000;0,0000;-417,5870;417,5870;-0,0000;COLDPOWER22;-7493,4470;0,0000;0,0000;226,4837;-226,4837;-0,0000;Mertacor22;-851,9824;0,0000;0,0000;25,7505;-25,7505;-0,0000
486;0,1167;-0,0356;6426,1674;187,6484;187,6484;default broker;11862,5450;0,0000;0,0000;-346,3942;346,3942;-0,0000;COLDPOWER22;-5359,3662;0,0000;0,0000;156,4970;-156,4970;-0,0000;Mertacor22;-77,0114;0,0000;0,0000;2,2488;-2,2488;-0,0000
487;0,1485;-0,0521;-2934,2495;444,4687;444,4687;default broker;9840,3743;0,0000;0,0000;1490,5817;1490,5817;-0,0000;COLDPOWER22;-2480,7620;0,0000;0,0000;-375,7762;-375,7762;-0,0000;Mertacor22;-10293,8618;0,0000;0,0000;-1559,2742;-1559,2742;-0,0000
488;0,1257;-0,0351;-11230,7576;1537,5844;1537,5844;default broker;8317,0293;0,0000;0,0000;1138,6707;1138,6707;-0,0000;COLDPOWER22;-13468,2014;0,0000;0,0000;-1843,9091;-1843,9091;-0,0000;Mertacor22;-6079,5854;0,0000;0,0000;-832,3459;-832,3459;-0,0000
489;0,1698;-0,0384;-14970,5665;2765,8407;2765,8407;default broker;7931,2799;0,0000;0,0000;1465,3191;1465,3191;-0,0000;COLDPOWER22;-9738,4485;0,0000;0,0000;-1799,1969;-1799,1969;-0,0000;Mertacor22;-13163,3980;0,0000;0,0000;-2431,9629;-2431,9629;-0,0000
490;0,1190;-0,0353;24354,0983;266,0585;266,0585;default broker;7927,4502;0,0000;0,0000;-86,6041;86,6041;-0,0000;COLDPOWER22;14574,0087;0,0000;0,0000;-159,2150;159,2150;-0,0000;Mertacor22;1852,6394;0,0000;0,0000;-20,2393;20,2393;-0,0000
491;0,1236;-0,0351;11233,4456;268,5751;268,5751;default broker;8516,9133;0,0000;0,0000;-203,6268;203,6268;-0,0000;COLDPOWER22;19002,2749;0,0000;0,0000;-454,3164;454,3164;-0,0000;Mertacor22;-16285,7426;0,0000;0,0000;389,3681;-389,3681;-0,0000
492;0,1438;-0,0356;20280,5085;310,8352;310,8352;default broker;9365,1756;0,0000;0,0000;-143,5381;143,5381;-0,0000;COLDPOWER22;14506,3961;0,0000;0,0000;-222,3366;222,3366;-0,0000;Mertacor22;-3591,0633;0,0000;0,0000;55,0395;-55,0395;-0,0000
493;0,1321;-0,0376;-2343,1935;314,9371;314,9371;default broker;12042,2347;0,0000;0,0000;1618,5373;1618,5373;-0,0000;COLDPOWER22;4527,5932;0,0000;0,0000;608,5315;608,5315;-0,0000;Mertacor22;-18913,0214;0,0000;0,0000;-2542,0058;-2542,0058;-0,0000
494;0,1429;-0,0415;3966,6896;148,8036;148,8036;default broker;13838,6952;0,0000;0,0000;-519,1351;519,1351;-0,0000;COLDPOWER22;12063,8722;0,0000;0,0000;-452,5557;452,5557;-0,0000;Mertacor22;-21935,8778;0,0000;0,0000;822,8872;-822,8872;-0,0000
495;0,1497;-0,0529;9454,6869;410,9194;410,9194;default broker;16293,5813;0,0000;0,0000;-708,1513;708,1513;-0,0000;COLDPOWER22;9550,8420;0,0000;0,0000;-415,0985;415,0985;-0,0000;Mertacor22;-16389,7365;0,0000;0,0000;712,3304;-712,3304;-0,0000
496;0,1435;-0,0521;2121,1281;105,9762;105,9762;default broker;18578,7282;0,0000;0,0000;-928,2342;928,2342;-0,0000;COLDPOWER22;-561,3474;0,0000;0,0000;28,0462;-28,0462;-0,0000;Mertacor22;-15896,2528;0,0000;0,0000;794,2118;-794,2118;-0,0000
497;0,1547;-0,0389;15828,0008;365,5496;365,5496;default broker;19305,4732;0,0000;0,0000;-445,8623;445,8623;-0,0000;COLDPOWER22;1537,5850;0,0000;0,0000;-35,5107;35,5107;-0,0000;Mertacor22;-5015,0574;0,0000;0,0000;115,8234;-115,8234;-0,0000
498;0,1969;-0,0542;-13692,4067;2882,9762;2882,9762;default broker;20231,7902;0,0000;0,0000;4259,8625;4259,8625;-0,0000;COLDPOWER22;-10214,4845;0,0000;0,0000;-2150,6895;-2150,6895;-0,0000;Mertacor22;-23709,7125;0,0000;0,0000;-4992,1492;-4992,1492;-0,0000
499;0,1544;-0,0541;17002,4773;631,0455;631,0455;default broker;21584,7871;0,0000;0,0000;-801,1176;801,1176;-0,0000;COLDPOWER22;-7916,2882;0,0000;0,0000;293,8124;-293,8124;-0,0000;Mertacor22;3333,9784;0,0000;0,0000;-123,7403;123,7403;-0,0000
500;0,1432;-0,0545;8000,4464;371,9792;371,9792;default broker;22292,3690;0,0000;0,0000;-1036,4794;1036,4794;-0,0000;COLDPOWER22;-8195,7413;0,0000;0,0000;381,0594;-381,0594;-0,0000;Mertacor22;-6096,1813;0,0000;0,0000;283,4408;-283,4408;-0,0000
501;0,1154;-0,0514;21924,0666;647,0079;647,0079;default broker;21812,7859;0,0000;0,0000;-643,7239;643,7239;-0,0000;COLDPOWER22;-5527,0923;0,0000;0,0000;163,1117;-163,1117;-0,0000;Mertacor22;5638,3730;0,0000;0,0000;-166,3958;166,3958;-0,0000
502;0,1158;-0,0482;19189,0200;556,6459;556,6459;default broker;21049,7793;0,0000;0,0000;-610,6239;610,6239;-0,0000;COLDPOWER22;-4495,8145;0,0000;0,0000;130,4171;-130,4171;-0,0000;Mertacor22;2635,0552;0,0000;0,0000;-76,4392;76,4392;-0,0000
503;0,0936;-0,0450;18216,1803;487,7557;487,7557;default broker;20467,9074;0,0000;0,0000;-548,0478;548,0478;-0,0000;COLDPOWER22;-4075,0034;0,0000;0,0000;109,1121;-109,1121;-0,0000;Mertacor22;1823,2763;0,0000;0,0000;-48,8200;48,8200;-0,0000
504;0,1092;-0,0479;22918,4202;573,0500;573,0500;default broker;19974,4103;0,0000;0,0000;-499,4383;499,4383;-0,0000;COLDPOWER22;-2415,9048;0,0000;0,0000;60,4071;-60,4071;-0,0000;Mertacor22;5359,9147;0,0000;0,0000;-134,0188;134,0188;-0,0000
505;0,1074;-0,0369;13061,3964;311,2425;311,2425;default broker;18321,8654;0,0000;0,0000;-436,5952;436,5952;-0,0000;COLDPOWER22;-3031,5127;0,0000;0,0000;72,2385;-72,2385;-0,0000;Mertacor22;-2228,9563;0,0000;0,0000;53,1142;-53,1142;-0,0000
506;0,1046;-0,0482;7258,1565;297,2706;297,2706;default broker;17655,0166;0,0000;0,0000;-723,0923;723,0923;-0,0000;COLDPOWER22;-1449,6297;0,0000;0,0000;59,3721;-59,3721;-0,0000;Mertacor22;-8947,2304;0,0000;0,0000;366,4496;-366,4496;-0,0000
507;0,1131;-0,0427;16487,3775;431,5456;431,5456;default broker;16825,4166;0,0000;0,0000;-440,3936;440,3936;-0,0000;COLDPOWER22;-6092,5172;0,0000;0,0000;159,4674;-159,4674;-0,0000;Mertacor22;5754,4781;0,0000;0,0000;-150,6195;150,6195;-0,0000
508;0,1125;-0,0374;6283,1497;195,5555;195,5555;default broker;15874,4899;0,0000;0,0000;-494,0744;494,0744;-0,0000;COLDPOWER22;-7551,9773;0,0000;0,0000;235,0462;-235,0462;-0,0000;Mertacor22;-2039,3629;0,0000;0,0000;63,4727;-63,4727;-0,0000
509;0,1126;-0,0423;9574,0115;312,9630;312,9630;default broker;15185,1647;0,0000;0,0000;-496,3849;496,3849;-0,0000;COLDPOWER22;-8412,2397;0,0000;0,0000;274,9861;-274,9861;-0,0000;Mertacor22;2801,0865;0,0000;0,0000;-91,5642;91,5642;-0,0000
510;0,1337;-0,0521;13625,8643;524,0163;524,0163;default broker;12853,1657;0,0000;0,0000;-494,3002;494,3002;-0,0000;COLDPOWER22;-790,4202;0,0000;0,0000;30,3976;-30,3976;-0,0000;Mertacor22;1563,1188;0,0000;0,0000;-60,1136;60,1136;-0,0000
511;0,1292;-0,0457;10401,2937;367,1462;367,1462;default broker;10526,2709;0,0000;0,0000;-371,5576;371,5576;-0,0000;COLDPOWER22;-470,3322;0,0000;0,0000;16,6018;-16,6018;-0,0000;Mertacor22;345,3549;0,0000;0,0000;-12,1904;12,1904;-0,0000
512;0,1167;-0,0372;20780,2611;340,8024;340,8024;default broker;8764,5716;0,0000;0,0000;-143,7415;143,7415;-0,0000;COLDPOWER22;6749,3087;0,0000;0,0000;-110,6906;110,6906;-0,0000;Mertacor22;5266,3809;0,0000;0,0000;-86,3702;86,3702;-0,0000
513;0,1481;-0,0529;19834,7657;656,1718;656,1718;default broker;8401,1832;0,0000;0,0000;-277,9271;277,9271;-0,0000;COLDPOWER22;6636,0945;0,0000;0,0000;-219,5346;219,5346;-0,0000;Mertacor22;4797,4879;0,0000;0,0000;-158,7100;158,7100;-0,0000
514;0,1219;-0,0381;11606,9192;307,4720;307,4720;default broker;8383,5057;0,0000;0,0000;-222,0824;222,0824;-0,0000;COLDPOWER22;-3975,6818;0,0000;0,0000;105,3174;-105,3174;-0,0000;Mertacor22;7199,0953;0,0000;0,0000;-190,7069;190,7069;-0,0000
515;0,1245;-0,0402;32014,0273;263,3722;263,3722;default broker;8844,6843;0,0000;0,0000;-72,7632;72,7632;-0,0000;COLDPOWER22;23861,4552;0,0000;0,0000;-196,3029;196,3029;-0,0000;Mertacor22;-692,1123;0,0000;0,0000;5,6939;-5,6939;-0,0000
516;0,1342;-0,0465;21072,9465;535,1032;535,1032;default broker;10020,0750;0,0000;0,0000;-254,4388;254,4388;-0,0000;COLDPOWER22;9530,6635;0,0000;0,0000;-242,0112;242,0112;-0,0000;Mertacor22;1522,2080;0,0000;0,0000;-38,6533;38,6533;-0,0000
517;0,1266;-0,0360;23587,1026;292,5076;292,5076;default broker;12066,6645;0,0000;0,0000;-149,6407;149,6407;-0,0000;COLDPOWER22;15400,8915;0,0000;0,0000;-190,9890;190,9890;-0,0000;Mertacor22;-3880,4535;0,0000;0,0000;48,1222;-48,1222;-0,0000
518;0,1278;-0,0378;38793,8786;-39,7149;-39,7149;default broker;13438,5504;0,0000;0,0000;13,7576;-13,7576;-0,0000;COLDPOWER22;19503,3569;0,0000;0,0000;19,9664;-19,9664;-0,0000;Mertacor22;5851,9713;0,0000;0,0000;5,9909;-5,9909;-0,0000
519;0,1272;-0,0352;26427,2010;231,2917;231,2917;default broker;15917,9421;0,0000;0,0000;-139,3144;139,3144;-0,0000;COLDPOWER22;2181,2862;0,0000;0,0000;-19,0907;19,0907;-0,0000;Mertacor22;8327,9726;0,0000;0,0000;-72,8867;72,8867;-0,0000
520;0,1397;-0,0352;21471,6329;294,9736;294,9736;default broker;17947,7189;0,0000;0,0000;-246,5627;246,5627;-0,0000;COLDPOWER22;-3718,7372;0,0000;0,0000;51,0874;-51,0874;-0,0000;Mertacor22;7242,6512;0,0000;0,0000;-99,4983;99,4983;-0,0000
521;0,1307;-0,0406;24373,9196;394,5000;394,5000;default broker;18638,9023;0,0000;0,0000;-301,6769;301,6769;-0,0000;COLDPOWER22;1655,2880;0,0000;0,0000;-26,7914;26,7914;-0,0000;Mertacor22;4079,7293;0,0000;0,0000;-66,0318;66,0318;-0,0000
522;0,1273;-0,0358;15191,1387;313,3971;313,3971;default broker;20149,6283;0,0000;0,0000;-415,6920;415,6920;-0,0000;COLDPOWER22;-2146,0479;0,0000;0,0000;44,2735;-44,2735;-0,0000;Mertacor22;-2812,4418;0,0000;0,0000;58,0214;-58,0214;-0,0000
523;0,1237;-0,0360;26581,0753;249,1882;249,1882;default broker;21036,5780;0,0000;0,0000;-197,2105;197,2105;-0,0000;COLDPOWER22;-2031,1618;0,0000;0,0000;19,0414;-19,0414;-0,0000;Mertacor22;7575,6591;0,0000;0,0000;-71,0191;71,0191;-0,0000
524;0,1189;-0,0424;22683,8263;446,5261;446,5261;default broker;22260,5999;0,0000;0,0000;-438,1950;438,1950;-0,0000;COLDPOWER22;-5106,2212;0,0000;0,0000;100,5148;-100,5148;-0,0000;Mertacor22;5529,4475;0,0000;0,0000;-108,8459;108,8459;-0,0000
525;0,1170;-0,0404;19194,3360;407,9676;407,9676;default broker;22340,2447;0,0000;0,0000;-474,8326;474,8326;-0,0000;COLDPOWER22;-5985,0558;0,0000;0,0000;127,2099;-127,2099;-0,0000;Mertacor22;2839,1470;0,0000;0,0000;-60,3449;60,3449;-0,0000
526;0,1180;-0,0353;19524,6989;308,5604;308,5604;default broker;22401,1212;0,0000;0,0000;-354,0182;354,0182;-0,0000;COLDPOWER22;-4449,3239;0,0000;0,0000;70,3153;-70,3153;-0,0000;Mertacor22;1572,9015;0,0000;0,0000;-24,8575;24,8575;-0,0000
527;0,1029;-0,0365;20918,2465;325,0339;325,0339;default broker;21749,8760;0,0000;0,0000;-337,9560;337,9560;-0,0000;COLDPOWER22;-3147,7229;0,0000;0,0000;48,9103;-48,9103;-0,0000;Mertacor22;2316,0934;0,0000;0,0000;-35,9881;35,9881;-0,0000
528;0,1037;-0,0359;17019,4693;321,6111;321,6111;default broker;20532,6689;0,0000;0,0000;-387,9989;387,9989;-0,0000;COLDPOWER22;-6101,3557;0,0000;0,0000;115,2952;-115,2952;-0,0000;Mertacor22;2588,1561;0,0000;0,0000;-48,9075;48,9075;-0,0000
529;0,1055;-0,0357;10448,5895;263,7014;263,7014;default broker;18926,8458;0,0000;0,0000;-477,6756;477,6756;-0,0000;COLDPOWER22;-5837,2836;0,0000;0,0000;147,3213;-147,3213;-0,0000;Mertacor22;-2640,9727;0,0000;0,0000;66,6529;-66,6529;-0,0000
530;0,1057;-0,0360;18624,3145;324,0815;324,0815;default broker;17857,2889;0,0000;0,0000;-310,7345;310,7345;-0,0000;COLDPOWER22;-2581,4820;0,0000;0,0000;44,9203;-44,9203;-0,0000;Mertacor22;3348,5076;0,0000;0,0000;-58,2674;58,2674;-0,0000
531;0,0963;-0,0387;14071,5937;346,5137;346,5137;default broker;16957,2669;0,0000;0,0000;-417,5736;417,5736;-0,0000;COLDPOWER22;-2397,0914;0,0000;0,0000;59,0285;-59,0285;-0,0000;Mertacor22;-488,5818;0,0000;0,0000;12,0314;-12,0314;-0,0000
532;0,1190;-0,0355;9910,8120;253,6622;253,6622;default broker;15794,9284;0,0000;0,0000;-404,2632;404,2632;-0,0000;COLDPOWER22;-8337,6260;0,0000;0,0000;213,3973;-213,3973;-0,0000;Mertacor22;2453,5097;0,0000;0,0000;-62,7963;62,7963;-0,0000
533;0,1128;-0,0357;9698,1942;251,8784;251,8784;default broker;15004,5199;0,0000;0,0000;-389,6926;389,6926;-0,0000;COLDPOWER22;-8344,5970;0,0000;0,0000;216,7232;-216,7232;-0,0000;Mertacor22;3038,2713;0,0000;0,0000;-78,9090;78,9090;-0,0000
534;0,1101;-0,0397;6314,2186;211,0342;211,0342;default broker;12624,4705;0,0000;0,0000;-421,9357;421,9357;-0,0000;COLDPOWER22;-7786,6480;0,0000;0,0000;260,2458;-260,2458;-0,0000;Mertacor22;1476,3961;0,0000;0,0000;-49,3442;49,3442;-0,0000
535;0,1138;-0,0350;11080,5809;265,0769;265,0769;default broker;9988,6043;0,0000;0,0000;-238,9539;238,9539;-0,0000;COLDPOWER22;-3410,6070;0,0000;0,0000;81,5908;-81,5908;-0,0000;Mertacor22;4502,5836;0,0000;0,0000;-107,7138;107,7138;-0,0000
536;0,1182;-0,0372;17296,4829;344,5727;344,5727;default broker;8381,7552;0,0000;0,0000;-166,9775;166,9775;-0,0000;COLDPOWER22;1028,0184;0,0000;0,0000;-20,4797;20,4797;-0,0000;Mertacor22;7886,7093;0,0000;0,0000;-157,1154;157,1154;-0,0000
537;0,1502;-0,0375;10814,9822;288,2429;288,2429;default broker;8059,4904;0,0000;0,0000;-214,8031;214,8031;-0,0000;COLDPOWER22;12428,0051;0,0000;0,0000;-331,2335;331,2335;-0,0000;Mertacor22;-9672,5133;0,0000;0,0000;257,7937;-257,7937;-0,0000
538;0,1251;-0,0400;37754,6634;83,3816;83,3816;default broker;8087,3987;0,0000;0,0000;-17,8611;17,8611;-0,0000;COLDPOWER22;27667,6239;0,0000;0,0000;-61,1043;61,1043;-0,0000;Mertacor22;1999,6408;0,0000;0,0000;-4,4162;4,4162;-0,0000
539;0,1227;-0,0362;52200,4692;-835,2805;-835,2805;default broker;8705,7182;0,0000;0,0000;139,3037;-139,3037;-0,0000;COLDPOWER22;43127,9285;0,0000;0,0000;690,1071;-690,1071;-0,0000;Mertacor22;366,8225;0,0000;0,0000;5,8697;-5,8697;-0,0000
540;0,1115;-0,0367;38172,8856;-56,8336;-56,8336;default broker;9681,0491;0,0000;0,0000;14,4136;-14,4136;-0,0000;COLDPOWER22;41884,1470;0,0000;0,0000;62,3591;-62,3591;-0,0000;Mertacor22;-13392,3105;0,0000;0,0000;-19,9391;19,9391;-0,0000
541;0,1288;-0,0363;17120,8489;328,6092;328,6092;default broker;11772,1777;0,0000;0,0000;-225,9494;225,9494;-0,0000;COLDPOWER22;16931,7836;0,0000;0,0000;-324,9804;324,9804;-0,0000;Mertacor22;-11583,1123;0,0000;0,0000;222,3206;-222,3206;-0,0000
542;0,1233;-0,0366;22454,8202;317,0488;317,0488;default broker;13756,6154;0,0000;0,0000;-194,2353;194,2353;-0,0000;COLDPOWER22;20928,5625;0,0000;0,0000;-295,4989;295,4989;-0,0000;Mertacor22;-12230,3578;0,0000;0,0000;172,6854;-172,6854;-0,0000
